Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,fluid_pressure,variance
1676104309.120152,3023,1676104309,108973088,base_link,101270.7421875,0.0
1676104309.1796892,3024,1676104309,168277088,base_link,101275.7421875,0.0
1676104309.2393973,3025,1676104309,227618672,base_link,101270.2421875,0.0
1676104309.281507,3026,1676104309,267155672,base_link,101267.75,0.0
1676104309.342679,3027,1676104309,331531000,base_link,101269.2421875,0.0
1676104309.4010217,3028,1676104309,385805000,base_link,101264.2421875,0.0
1676104309.4615865,3029,1676104309,450088584,base_link,101262.7578125,0.0
1676104309.5210907,3030,1676104309,509434656,base_link,101273.0,0.0
1676104309.5606487,3031,1676104309,548965656,base_link,101280.5,0.0
1676104309.6197102,3032,1676104309,608308496,base_link,101279.5,0.0
1676104309.6827416,3033,1676104309,667612496,base_link,101281.25,0.0
1676104309.7433605,3034,1676104309,731905592,base_link,101275.25,0.0
1676104309.782185,3035,1676104309,771434592,base_link,101271.5,0.0
1676104309.842903,3036,1676104309,830778432,base_link,101265.75,0.0
1676104309.9020748,3037,1676104309,890086432,base_link,101276.75,0.0
1676104309.9414024,3038,1676104309,929659528,base_link,101277.5,0.0
1676104310.001271,3039,1676104309,988961528,base_link,101276.0,0.0
1676104310.061882,3040,1676104310,48305136,base_link,101277.75,0.0
1676104310.123205,3041,1676104310,107646744,base_link,101279.5,0.0
1676104310.1808338,3042,1676104310,166953744,base_link,101271.5,0.0
1676104310.220919,3043,1676104310,206527608,base_link,101273.25,0.0
1676104310.2813091,3044,1676104310,270775608,base_link,101280.25,0.0
1676104310.3412173,3045,1676104310,330120472,base_link,101283.25,0.0
1676104310.40153,3046,1676104310,389423472,base_link,101275.2421875,0.0
1676104310.4405148,3047,1676104310,428999080,base_link,101271.0,0.0
1676104310.5003653,3048,1676104310,488304080,base_link,101272.25,0.0
1676104310.562213,3049,1676104310,547650712,base_link,101277.75,0.0
1676104310.6024823,3050,1676104310,592128712,base_link,101277.5,0.0
1676104310.6617558,3051,1676104310,646528088,base_link,101275.75,0.0
1676104310.7238827,3052,1676104310,710813976,base_link,101279.25,0.0
1676104310.7622132,3053,1676104310,750350976,base_link,101280.0,0.0
1676104310.8402207,3054,1676104310,829463864,base_link,101273.5,0.0
1676104310.879726,3055,1676104310,869000864,base_link,101275.5,0.0
1676104310.9406614,3056,1676104310,928344752,base_link,101271.75,0.0
1676104311.0020845,3057,1676104310,987650752,base_link,101271.75,0.0
1676104311.0441613,3058,1676104311,32168384,base_link,101276.9921875,0.0
1676104311.1001716,3059,1676104311,86531384,base_link,101268.9921875,0.0
1676104311.1615157,3060,1676104311,145879528,base_link,101268.0,0.0
1676104311.2222447,3061,1676104311,210161416,base_link,101274.5,0.0
1676104311.263358,3062,1676104311,249699416,base_link,101275.0,0.0
1676104311.3213859,3063,1676104311,309043304,base_link,101271.75,0.0
