Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,airspeed,groundspeed,heading,throttle,altitude,climb
1676104290.204201,2929,1676104290,202052477,,0.0,0.0055533722043037415,91,0.0,2.4784955978393555,-0.002258391585201025
1676104290.2519364,2930,1676104290,251102233,,0.0,0.005574681330472231,91,0.0,2.4969921112060547,-0.0021656565368175507
1676104290.3058505,2931,1676104290,303941396,,0.0,0.005430140532553196,91,0.0,2.602684736251831,-0.002015968319028616
1676104290.3548005,2932,1676104290,354058764,,0.0,0.005356322042644024,91,0.0,2.5815460681915283,-0.0022444131318479776
1676104290.4057143,2933,1676104290,404016946,,0.0,0.005511526018381119,91,0.0,2.4784955978393555,-0.002337990328669548
1676104290.4550307,2934,1676104290,453784795,,0.0,0.005915266461670399,91,0.0,2.602684736251831,-0.0023719663731753826
1676104290.5088131,2935,1676104290,506794292,,0.0,0.005991040263324976,91,0.0,2.5604076385498047,-0.0019798879511654377
1676104290.5591657,2936,1676104290,555442029,,0.0,0.006080807186663151,91,0.0,2.5604076385498047,-0.0017772511346265674
1676104290.6100564,2937,1676104290,605321749,,0.0,0.006052267272025347,91,0.0,2.4150800704956055,-0.0016295696841552854
1676104290.6555972,2938,1676104290,654772301,,0.0,0.005912828259170055,91,0.0,2.4969921112060547,-0.001481459941715002
1676104290.7027063,2939,1676104290,701734095,,0.0,0.00602131150662899,91,0.0,2.30938720703125,-0.0014789780834689736
1676104290.7566755,2940,1676104290,753369555,,0.0,0.006479138042777777,91,0.0,2.539269208908081,-0.001483291038312018
1676104290.8039126,2941,1676104290,802063329,,0.0,0.006673562340438366,91,0.0,2.4969921112060547,-0.001407414092682302
1676104290.8545516,2942,1676104290,853861234,,0.0,0.006498490925878286,91,0.0,2.457357168197632,-0.0011977204121649265
1676104290.904504,2943,1676104290,902266490,,0.0,0.0065720705315470695,91,0.0,2.7480123043060303,-0.001050540478900075
1676104290.9524426,2944,1676104290,952055098,,0.0,0.00674442620947957,91,0.0,2.539269208908081,-0.001100264023989439
