Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,rssi,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7,channels_8,channels_9,channels_10,channels_11,channels_12,channels_13,channels_14,channels_15,channels_16,channels_17
1676104307.6216202,1630,1676104307,596498112,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104307.7168903,1631,1676104307,700530624,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104307.8123224,1632,1676104307,796563392,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104307.9127567,1633,1676104307,900596928,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104308.0206861,1634,1676104307,996630720,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104308.1138513,1635,1676104308,100664256,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104308.2135131,1636,1676104308,196698048,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104308.3117924,1637,1676104308,300732096,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104308.4138646,1638,1676104308,397766144,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104308.514805,1639,1676104308,500800448,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104308.6139324,1640,1676104308,596834496,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104308.7169123,1641,1676104308,704869312,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104308.814637,1642,1676104308,796903872,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104308.9182715,1643,1676104308,904938944,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104309.0163937,1644,1676104308,996974016,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104309.1133242,1645,1676104309,93009088,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104309.2131257,1646,1676104309,197044672,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104309.3160124,1647,1676104309,293080000,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104309.4167287,1648,1676104309,397115584,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104309.5156178,1649,1676104309,493150656,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104309.6161408,1650,1676104309,597186496,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104309.7133486,1651,1676104309,693222592,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104309.8147314,1652,1676104309,801258432,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104309.9152598,1653,1676104309,893294528,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104310.016685,1654,1676104309,997331136,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104310.1167994,1655,1676104310,93367744,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104310.2150369,1656,1676104310,202404608,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104310.3162518,1657,1676104310,293441472,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104310.416567,1658,1676104310,401478080,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104310.5164373,1659,1676104310,493515712,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104310.6164794,1660,1676104310,601553088,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104310.716314,1661,1676104310,693590976,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104310.8167863,1662,1676104310,801628864,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104310.9190826,1663,1676104310,905666752,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104311.0175533,1664,1676104311,1704384,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104311.1185918,1665,1676104311,93742528,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104311.2167668,1666,1676104311,201780416,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104311.3179007,1667,1676104311,293818304,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104311.4191415,1668,1676104311,401856704,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104311.5167694,1669,1676104311,493895360,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104311.6173534,1670,1676104311,601934016,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104311.7177248,1671,1676104311,693972928,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104311.8175771,1672,1676104311,802011584,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104311.9167325,1673,1676104311,898052288,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104312.0181005,1674,1676104312,2091712,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104312.1169689,1675,1676104312,94130880,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104312.2161932,1676,1676104312,190170048,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104312.3180273,1677,1676104312,298209472,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104312.4186072,1678,1676104312,407249408,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104312.5186322,1679,1676104312,498289088,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104312.617172,1680,1676104312,594329280,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104312.7178545,1681,1676104312,698368960,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104312.8157535,1682,1676104312,794409152,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104312.9165518,1683,1676104312,898449344,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104313.0167208,1684,1676104312,994489792,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104313.1157713,1685,1676104313,99529216,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104313.217095,1686,1676104313,194569664,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104313.3169918,1687,1676104313,298610368,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104313.4181137,1688,1676104313,406651328,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104313.518606,1689,1676104313,498692800,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104313.616171,1690,1676104313,594734016,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104313.7197745,1691,1676104313,698775232,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104313.819463,1692,1676104313,806816704,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104313.9193842,1693,1676104313,902858432,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104314.0180845,1694,1676104313,994899392,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104314.1189604,1695,1676104314,98941376,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104314.2187364,1696,1676104314,194983360,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104314.3187459,1697,1676104314,303025344,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104314.4171827,1698,1676104314,395067328,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104314.517068,1699,1676104314,503109312,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104314.617435,1700,1676104314,595151552,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104314.7191727,1701,1676104314,703194048,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104314.817331,1702,1676104314,795236544,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104314.9197514,1703,1676104314,903278528,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104315.017568,1704,1676104314,999321280,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104315.1183429,1705,1676104315,103364288,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104315.217518,1706,1676104315,195407296,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104315.319147,1707,1676104315,304450304,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104315.4194887,1708,1676104315,399493568,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104315.5177608,1709,1676104315,503536832,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104315.6172342,1710,1676104315,599580096,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104315.719081,1711,1676104315,703623360,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104315.8192558,1712,1676104315,799666624,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104315.9197714,1713,1676104315,903710400,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104316.0187297,1714,1676104315,999753920,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104316.116211,1715,1676104316,103797952,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104316.2194202,1716,1676104316,199841728,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104316.3185325,1717,1676104316,291886016,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104316.419495,1718,1676104316,399930304,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104316.5183883,1719,1676104316,491974592,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104316.6188192,1720,1676104316,600019136,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104316.7203622,1721,1676104316,696063424,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104316.81902,1722,1676104316,800107968,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104316.9181924,1723,1676104316,896152512,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.020724,1724,1676104317,196800,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.1180623,1725,1676104317,96241856,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.219339,1726,1676104317,200287168,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.318753,1727,1676104317,296332224,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.4173808,1728,1676104317,404377280,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.5187778,1729,1676104317,496422848,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.61891,1730,1676104317,604467904,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.7194672,1731,1676104317,696512960,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.8193338,1732,1676104317,801558528,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104317.9184127,1733,1676104317,896604096,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.0211303,1734,1676104318,4649920,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.119751,1735,1676104318,96695744,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.219315,1736,1676104318,204741824,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.319426,1737,1676104318,296787648,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.4184506,1738,1676104318,404833472,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.5189657,1739,1676104318,496879552,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.6207223,1740,1676104318,604925632,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.7196288,1741,1676104318,696971968,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.820047,1742,1676104318,805018304,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104318.9191253,1743,1676104318,897064640,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.0202487,1744,1676104319,5111232,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.1186333,1745,1676104319,101158080,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.220957,1746,1676104319,205204672,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.3207889,1747,1676104319,297251776,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.4199202,1748,1676104319,405298368,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.518477,1749,1676104319,502345216,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.6261961,1750,1676104319,605392576,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.7206976,1751,1676104319,701439680,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.8201547,1752,1676104319,805485504,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104319.9205437,1753,1676104319,901532864,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.0207982,1754,1676104320,5580224,,255,1499,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.1213045,1755,1676104320,101627584,,255,1498,1498,1066,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.2204068,1756,1676104320,194675456,,255,1500,1498,1068,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.319978,1757,1676104320,301723072,,255,1500,1498,1242,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.421586,1758,1676104320,409770688,,255,1500,1498,1265,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.5199273,1759,1676104320,501818560,,255,1500,1498,1289,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.6201785,1760,1676104320,597866432,,255,1500,1498,1289,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.7211063,1761,1676104320,701914560,,255,1500,1498,1288,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.8194392,1762,1676104320,797962688,,255,1500,1498,1288,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104320.920631,1763,1676104320,902010816,,255,1500,1498,1289,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104321.0209312,1764,1676104320,998058944,,255,1500,1498,1289,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104321.120667,1765,1676104321,106107584,,255,1500,1498,1292,1498,1499,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676104321.220324,1766,1676104321,198155968,,255,1502,1498,1314,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104321.3207457,1767,1676104321,302204096,,255,1503,1498,1315,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104321.4221632,1768,1676104321,410252736,,255,1500,1498,1312,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104321.5218074,1769,1676104321,506301376,,255,1501,1498,1263,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104321.6208823,1770,1676104321,598348480,,255,1538,1498,1213,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104321.7222369,1771,1676104321,707396864,,255,1539,1498,1125,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104321.8219717,1772,1676104321,798445760,,255,1522,1498,1090,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104321.9199312,1773,1676104321,906494656,,255,1502,1498,1123,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104322.0202985,1774,1676104321,998543296,,255,1502,1498,1138,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104322.1225333,1775,1676104322,106592192,,255,1503,1498,1153,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104322.2205765,1776,1676104322,198641344,,255,1511,1498,1187,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104322.3209155,1777,1676104322,306690240,,255,1518,1498,1211,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104322.4209971,1778,1676104322,398738880,,255,1523,1498,1217,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104322.5198696,1779,1676104322,506788544,,255,1533,1502,1223,1497,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104322.6194186,1780,1676104322,602837184,,255,1539,1530,1246,1497,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104322.7212374,1781,1676104322,706886592,,255,1532,1500,1242,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104322.8201063,1782,1676104322,798935232,,255,1516,1500,1242,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104322.9198961,1783,1676104322,906984128,,255,1499,1500,1242,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104323.0215402,1784,1676104323,3034304,,255,1467,1498,1242,1499,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104323.124954,1785,1676104323,107083968,,255,1418,1497,1243,1499,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104323.2223384,1786,1676104323,203133376,,255,1414,1497,1262,1500,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104323.32005,1787,1676104323,307181504,,255,1409,1498,1260,1499,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104323.4217231,1788,1676104323,403232192,,255,1399,1498,1208,1499,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104323.5217416,1789,1676104323,507282112,,255,1416,1497,1168,1505,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104323.620901,1790,1676104323,603331776,,255,1440,1496,1145,1515,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104323.7223406,1791,1676104323,707381696,,255,1469,1496,1164,1506,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104323.8221998,1792,1676104323,803431104,,255,1500,1496,1223,1499,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104323.9222882,1793,1676104323,907481280,,255,1499,1496,1252,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104324.020721,1794,1676104324,3531456,,255,1497,1497,1272,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104324.1222248,1795,1676104324,107581632,,255,1479,1497,1276,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104324.2206883,1796,1676104324,203631296,,255,1452,1497,1245,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104324.323367,1797,1676104324,299681216,,255,1422,1497,1202,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104324.4227045,1798,1676104324,403731648,,255,1407,1498,1180,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104324.5213504,1799,1676104324,495782336,,255,1425,1501,1170,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104324.6220126,1800,1676104324,603832768,,255,1440,1506,1161,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104324.7209666,1801,1676104324,699890112,,255,1460,1530,1178,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104324.8212955,1802,1676104324,803941824,,255,1473,1515,1192,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104324.923024,1803,1676104324,911992512,,255,1482,1497,1193,1499,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104325.023026,1804,1676104325,4043200,,255,1493,1496,1226,1499,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104325.1234884,1805,1676104325,112093888,,255,1495,1496,1226,1499,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104325.2221296,1806,1676104325,204144832,,255,1496,1496,1227,1499,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104325.3219175,1807,1676104325,300195520,,255,1486,1497,1241,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104325.4236429,1808,1676104325,408245952,,255,1454,1502,1220,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104325.521089,1809,1676104325,500297152,,255,1438,1500,1217,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104325.6214578,1810,1676104325,604347840,,255,1420,1499,1212,1498,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104325.7231922,1811,1676104325,712397760,,255,1422,1498,1212,1499,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676104325.8211513,1812,1676104325,808448960,,255,1437,1497,1213,1499,1499,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
