Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,magnetic_field.x,magnetic_field.y,magnetic_field.z,magnetic_field_covariance_0,magnetic_field_covariance_1,magnetic_field_covariance_2,magnetic_field_covariance_3,magnetic_field_covariance_4,magnetic_field_covariance_5,magnetic_field_covariance_6,magnetic_field_covariance_7,magnetic_field_covariance_8
1676104290.059382,6984,1676104289,977299880,base_link,1.9959428906440735e-05,1.7196571826934812e-05,-2.3835417628288273e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.0593987,6985,1676104289,997279880,base_link,1.9741089642047884e-05,1.7162077128887173e-05,-2.385294288396836e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.059476,6986,1676104290,17264488,base_link,1.9837790727615357e-05,1.7140176892280577e-05,-2.387902140617371e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.0595038,6987,1676104290,37248488,base_link,1.9788387417793275e-05,1.7049518227577207e-05,-2.384831607341767e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.0785425,6988,1676104290,57227488,base_link,1.9934126734733584e-05,1.709109544754028e-05,-2.3830151557922368e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.1033375,6989,1676104290,97191488,base_link,2.0049962401390078e-05,1.7153847217559813e-05,-2.394948303699494e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.125634,6990,1676104290,117175584,base_link,2.0018592476844787e-05,1.705996841192245e-05,-2.383115589618683e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.1619215,6991,1676104290,157139584,base_link,1.9958239793777467e-05,1.7076525092124936e-05,-2.3861861228942874e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.1873488,6992,1676104290,177121584,base_link,1.991044580936432e-05,1.7146506905555723e-05,-2.381052523851395e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.203193,6993,1676104290,197104584,base_link,1.986069530248642e-05,1.7023077607154843e-05,-2.3767650127410892e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.2229643,6994,1676104290,217088936,base_link,1.9820073246955874e-05,1.7169339954853054e-05,-2.401024997234345e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.2465527,6995,1676104290,242063936,base_link,1.963740587234497e-05,1.70943945646286e-05,-2.3809018731117252e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.2643976,6996,1676104290,257049936,base_link,1.9698873162269593e-05,1.7183974385261534e-05,-2.380847036838532e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.2840683,6997,1676104290,277031936,base_link,1.9711023569107056e-05,1.7185130715370174e-05,-2.383363544940949e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.3042326,6998,1676104290,297012936,base_link,1.9618646800518036e-05,1.7043253779411313e-05,-2.3746743798255927e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.3244305,6999,1676104290,317002032,base_link,1.96554958820343e-05,1.7074644565582274e-05,-2.3915991187095648e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.3429108,7000,1676104290,336984032,base_link,1.9776618480682374e-05,1.7076039314270017e-05,-2.3910637199878697e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.3634937,7001,1676104290,356962032,base_link,1.9692906737327577e-05,1.7192210257053373e-05,-2.381460070610047e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.3854287,7002,1676104290,376943032,base_link,1.9559237360954287e-05,1.7143720388412472e-05,-2.385802417993546e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.4051006,7003,1676104290,396925032,base_link,1.9747488200664522e-05,1.7200770974159238e-05,-2.3808655142784122e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.4245372,7004,1676104290,416910640,base_link,1.9668494164943695e-05,1.716915965080261e-05,-2.385230511426926e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676104290.4425929,7005,1676104290,436891640,base_link,1.954617202281952e-05,1.704747080802917e-05,-2.3877832293510443e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
