Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,temperature,variance
1676104290.0586512,2669,1676104289,677564360,base_link,23.119998931884766,0.0
1676104290.0588512,2670,1676104289,737513688,base_link,23.119998931884766,0.0
1676104290.0589433,2671,1676104289,797457688,base_link,23.119998931884766,0.0
1676104290.0590413,2672,1676104289,837423528,base_link,23.119998931884766,0.0
1676104290.0591497,2673,1676104289,897368528,base_link,23.119998931884766,0.0
1676104290.0593278,2674,1676104289,957315880,base_link,23.119998931884766,0.0
1676104290.0594,2675,1676104289,997279880,base_link,23.1299991607666,0.0
1676104290.0725994,2676,1676104290,57227488,base_link,23.1299991607666,0.0
1676104290.125653,2677,1676104290,117175584,base_link,23.1299991607666,0.0
1676104290.194111,2678,1676104290,177121584,base_link,23.1299991607666,0.0
1676104290.2466125,2679,1676104290,242063936,base_link,23.119998931884766,0.0
1676104290.2841966,2680,1676104290,277031936,base_link,23.119998931884766,0.0
1676104290.3429317,2681,1676104290,336984032,base_link,23.1299991607666,0.0
1676104290.4051683,2682,1676104290,396925032,base_link,23.1299991607666,0.0
1676104290.4633944,2683,1676104290,456872640,base_link,23.1299991607666,0.0
1676104290.508204,2684,1676104290,501830640,base_link,23.1299991607666,0.0
1676104290.5662596,2685,1676104290,561778992,base_link,23.1299991607666,0.0
1676104290.626773,2686,1676104290,621728600,base_link,23.1299991607666,0.0
1676104290.6652532,2687,1676104290,656695600,base_link,23.1299991607666,0.0
1676104290.7231243,2688,1676104290,716646208,base_link,23.1299991607666,0.0
1676104290.7856433,2689,1676104290,781584208,base_link,23.1299991607666,0.0
1676104290.8466306,2690,1676104290,841532816,base_link,23.1299991607666,0.0
1676104290.902769,2691,1676104290,896483816,base_link,23.1299991607666,0.0
1676104290.9448938,2692,1676104290,941445424,base_link,23.139999389648438,0.0
1676104291.0098364,2693,1676104291,1389424,base_link,23.139999389648438,0.0
1676104291.0617912,2694,1676104291,56342776,base_link,23.149999618530273,0.0
1676104291.1033783,2695,1676104291,96308776,base_link,23.139999389648438,0.0
1676104291.1623702,2696,1676104291,156253872,base_link,23.139999389648438,0.0
1676104291.222997,2697,1676104291,216202480,base_link,23.1299991607666,0.0
1676104291.28297,2698,1676104291,276146480,base_link,23.139999389648438,0.0
1676104291.3222165,2699,1676104291,316114832,base_link,23.139999389648438,0.0
1676104291.3834662,2700,1676104291,376058832,base_link,23.139999389648438,0.0
1676104291.4444215,2701,1676104291,441005440,base_link,23.139999389648438,0.0
1676104291.5077896,2702,1676104291,500947440,base_link,23.139999389648438,0.0
1676104291.5618427,2703,1676104291,555902048,base_link,23.149999618530273,0.0
1676104291.6066008,2704,1676104291,600861048,base_link,23.139999389648438,0.0
1676104291.6659307,2705,1676104291,660809656,base_link,23.149999618530273,0.0
1676104291.7241938,2706,1676104291,720759264,base_link,23.139999389648438,0.0
1676104291.7638347,2707,1676104291,760722264,base_link,23.149999618530273,0.0
1676104291.8234005,2708,1676104291,820668872,base_link,23.149999618530273,0.0
1676104291.8837543,2709,1676104291,880616872,base_link,23.139999389648438,0.0
1676104291.9450216,2710,1676104291,940564736,base_link,23.149999618530273,0.0
1676104291.9828281,2711,1676104291,975529736,base_link,23.149999618530273,0.0
1676104292.0461638,2712,1676104292,35478344,base_link,23.15999984741211,0.0
1676104292.107883,2713,1676104292,100421344,base_link,23.149999618530273,0.0
1676104292.1444569,2714,1676104292,140388184,base_link,23.149999618530273,0.0
1676104292.2045453,2715,1676104292,200329184,base_link,23.149999618530273,0.0
1676104292.2630684,2716,1676104292,260278792,base_link,23.15999984741211,0.0
1676104292.325784,2717,1676104292,320229912,base_link,23.15999984741211,0.0
1676104292.3855133,2718,1676104292,380171912,base_link,23.15999984741211,0.0
1676104292.4232166,2719,1676104292,420139776,base_link,23.15999984741211,0.0
1676104292.4847202,2720,1676104292,480086776,base_link,23.15999984741211,0.0
1676104292.5441098,2721,1676104292,540035640,base_link,23.15999984741211,0.0
1676104292.6063316,2722,1676104292,599980640,base_link,23.15999984741211,0.0
1676104292.6428611,2723,1676104292,639945992,base_link,23.15999984741211,0.0
1676104292.7042122,2724,1676104292,699888992,base_link,23.15999984741211,0.0
1676104292.763977,2725,1676104292,759840856,base_link,23.15999984741211,0.0
1676104292.8054166,2726,1676104292,799800856,base_link,23.15999984741211,0.0
1676104292.863791,2727,1676104292,859750488,base_link,23.15999984741211,0.0
1676104292.9243567,2728,1676104292,919699096,base_link,23.170000076293945,0.0
1676104292.983712,2729,1676104292,979644096,base_link,23.15999984741211,0.0
1676104293.046051,2730,1676104293,39592704,base_link,23.15999984741211,0.0
1676104293.0835464,2731,1676104293,79555704,base_link,23.15999984741211,0.0
1676104293.143759,2732,1676104293,139504520,base_link,23.15999984741211,0.0
1676104293.204568,2733,1676104293,199448520,base_link,23.170000076293945,0.0
1676104293.263148,2734,1676104293,259397872,base_link,23.170000076293945,0.0
1676104293.302321,2735,1676104293,299358872,base_link,23.170000076293945,0.0
1676104293.3625767,2736,1676104293,359308480,base_link,23.170000076293945,0.0
1676104293.4225633,2737,1676104293,419259344,base_link,23.170000076293945,0.0
1676104293.4662735,2738,1676104293,459222344,base_link,23.170000076293945,0.0
1676104293.5234456,2739,1676104293,519181696,base_link,23.170000076293945,0.0
1676104293.584565,2740,1676104293,579112696,base_link,23.170000076293945,0.0
1676104293.6441884,2741,1676104293,639062840,base_link,23.170000076293945,0.0
1676104293.704085,2742,1676104293,699007840,base_link,23.170000076293945,0.0
1676104293.744289,2743,1676104293,738973936,base_link,23.18000030517578,0.0
1676104293.8042808,2744,1676104293,798919936,base_link,23.18000030517578,0.0
1676104293.8688006,2745,1676104293,863863312,base_link,23.170000076293945,0.0
1676104293.9116054,2746,1676104293,903831176,base_link,23.18000030517578,0.0
1676104293.9705904,2747,1676104293,963776176,base_link,23.170000076293945,0.0
1676104294.0303764,2748,1676104294,23727088,base_link,23.18000030517578,0.0
1676104294.0691845,2749,1676104294,63690088,base_link,23.18000030517578,0.0
1676104294.1307359,2750,1676104294,123639952,base_link,23.18000030517578,0.0
1676104294.1898136,2751,1676104294,183583952,base_link,23.18000030517578,0.0
1676104294.2503676,2752,1676104294,243534328,base_link,23.18000030517578,0.0
1676104294.2890685,2753,1676104294,283497328,base_link,23.189998626708984,0.0
1676104294.3498495,2754,1676104294,343446984,base_link,23.189998626708984,0.0
1676104294.4144669,2755,1676104294,403398128,base_link,23.18000030517578,0.0
1676104294.4506745,2756,1676104294,443362128,base_link,23.18000030517578,0.0
1676104294.512345,2757,1676104294,503311016,base_link,23.189998626708984,0.0
1676104294.5706646,2758,1676104294,563255016,base_link,23.18000030517578,0.0
1676104294.6314743,2759,1676104294,623205160,base_link,23.18000030517578,0.0
1676104294.6908731,2760,1676104294,688145160,base_link,23.18000030517578,0.0
1676104294.7305374,2761,1676104294,723118792,base_link,23.189998626708984,0.0
1676104294.790345,2762,1676104294,783062792,base_link,23.189998626708984,0.0
1676104294.8497334,2763,1676104294,843013704,base_link,23.189998626708984,0.0
1676104294.891787,2764,1676104294,887972704,base_link,23.189998626708984,0.0
1676104294.9515247,2765,1676104294,947925128,base_link,23.189998626708984,0.0
1676104295.008693,2766,1676104295,2873128,base_link,23.189998626708984,0.0
1676104295.0693812,2767,1676104295,62824040,base_link,23.189998626708984,0.0
1676104295.1110244,2768,1676104295,102794208,base_link,23.189998626708984,0.0
1676104295.1702325,2769,1676104295,162738208,base_link,23.189998626708984,0.0
1676104295.231389,2770,1676104295,222690120,base_link,23.189998626708984,0.0
1676104295.29196,2771,1676104295,287631120,base_link,23.189998626708984,0.0
1676104295.3499982,2772,1676104295,342588056,base_link,23.19999885559082,0.0
1676104295.3908622,2773,1676104295,382550056,base_link,23.19999885559082,0.0
1676104295.452145,2774,1676104295,442503504,base_link,23.19999885559082,0.0
1676104295.511036,2775,1676104295,502457696,base_link,23.19999885559082,0.0
1676104295.5708244,2776,1676104295,562400696,base_link,23.19999885559082,0.0
1676104295.610419,2777,1676104295,602371656,base_link,23.19999885559082,0.0
1676104295.6698449,2778,1676104295,662315656,base_link,23.19999885559082,0.0
1676104295.7301412,2779,1676104295,722270152,base_link,23.19999885559082,0.0
1676104295.7689655,2780,1676104295,762234152,base_link,23.19999885559082,0.0
1676104295.8299994,2781,1676104295,822186368,base_link,23.19999885559082,0.0
1676104295.892289,2782,1676104295,887127368,base_link,23.189998626708984,0.0
1676104295.950052,2783,1676104295,942084840,base_link,23.19999885559082,0.0
1676104296.012693,2784,1676104296,7034568,base_link,23.19999885559082,0.0
1676104296.0542614,2785,1676104296,46997568,base_link,23.19999885559082,0.0
1676104296.1130064,2786,1676104296,106952552,base_link,23.209999084472656,0.0
1676104296.171519,2787,1676104296,166897552,base_link,23.19999885559082,0.0
1676104296.212305,2788,1676104296,201875048,base_link,23.209999084472656,0.0
1676104296.2704906,2789,1676104296,261820048,base_link,23.19999885559082,0.0
1676104296.3307626,2790,1676104296,321774544,base_link,23.209999084472656,0.0
1676104296.3902285,2791,1676104296,381721544,base_link,23.209999084472656,0.0
1676104296.432364,2792,1676104296,426688552,base_link,23.209999084472656,0.0
1676104296.4927547,2793,1676104296,486633552,base_link,23.209999084472656,0.0
1676104296.5522006,2794,1676104296,546593560,base_link,23.209999084472656,0.0
1676104296.5927942,2795,1676104296,586549560,base_link,23.219999313354492,0.0
1676104296.6706269,2796,1676104296,661491568,base_link,23.209999084472656,0.0
1676104296.7159033,2797,1676104296,706462832,base_link,23.219999313354492,0.0
1676104296.7709148,2798,1676104296,761409832,base_link,23.209999084472656,0.0
1676104296.8326676,2799,1676104296,826361864,base_link,23.219999313354492,0.0
1676104296.8699105,2800,1676104296,861329864,base_link,23.209999084472656,0.0
1676104296.9321377,2801,1676104296,926282896,base_link,23.219999313354492,0.0
1676104296.9901943,2802,1676104296,981230896,base_link,23.209999084472656,0.0
1676104297.051834,2803,1676104297,46182184,base_link,23.209999084472656,0.0
1676104297.0928924,2804,1676104297,86145184,base_link,23.219999313354492,0.0
1676104297.1531057,2805,1676104297,146102728,base_link,23.219999313354492,0.0
1676104297.2102304,2806,1676104297,201064016,base_link,23.219999313354492,0.0
1676104297.252426,2807,1676104297,246022016,base_link,23.219999313354492,0.0
1676104297.3304305,2808,1676104297,320964816,base_link,23.219999313354492,0.0
1676104297.3713412,2809,1676104297,365924816,base_link,23.219999313354492,0.0
1676104297.431642,2810,1676104297,425881872,base_link,23.219999313354492,0.0
1676104297.492404,2811,1676104297,485825872,base_link,23.219999313354492,0.0
1676104297.5317705,2812,1676104297,525801928,base_link,23.229999542236328,0.0
1676104297.5921998,2813,1676104297,585747928,base_link,23.219999313354492,0.0
1676104297.6530945,2814,1676104297,645705496,base_link,23.219999313354492,0.0
1676104297.7126253,2815,1676104297,705663064,base_link,23.229999542236328,0.0
1676104297.754477,2816,1676104297,745625064,base_link,23.229999542236328,0.0
1676104297.815468,2817,1676104297,805583144,base_link,23.219999313354492,0.0
1676104297.8717694,2818,1676104297,860532144,base_link,23.229999542236328,0.0
1676104297.9144213,2819,1676104297,905505224,base_link,23.229999542236328,0.0
1676104297.9724596,2820,1676104297,965449224,base_link,23.229999542236328,0.0
1676104298.0324993,2821,1676104298,25409560,base_link,23.229999542236328,0.0
1676104298.092861,2822,1676104298,85353560,base_link,23.229999542236328,0.0
1676104298.1525717,2823,1676104298,145312408,base_link,23.229999542236328,0.0
1676104298.191717,2824,1676104298,185274408,base_link,23.229999542236328,0.0
1676104298.2527297,2825,1676104298,245234256,base_link,23.229999542236328,0.0
1676104298.3157165,2826,1676104298,305197616,base_link,23.229999542236328,0.0
1676104298.3716514,2827,1676104298,365138616,base_link,23.229999542236328,0.0
1676104298.4145558,2828,1676104298,405116720,base_link,23.229999542236328,0.0
1676104298.475241,2829,1676104298,465060720,base_link,23.229999542236328,0.0
1676104298.5313308,2830,1676104298,525020848,base_link,23.239999771118164,0.0
1676104298.5744126,2831,1676104298,564985848,base_link,23.239999771118164,0.0
1676104298.6343446,2832,1676104298,624944720,base_link,23.239999771118164,0.0
1676104298.6957738,2833,1676104298,684890720,base_link,23.239999771118164,0.0
1676104298.7557154,2834,1676104298,744851848,base_link,23.239999771118164,0.0
1676104298.8190494,2835,1676104298,804811464,base_link,23.239999771118164,0.0
1676104298.8550365,2836,1676104298,844772464,base_link,23.239999771118164,0.0
1676104298.9114003,2837,1676104298,904732592,base_link,23.239999771118164,0.0
1676104298.9744153,2838,1676104298,964677592,base_link,23.239999771118164,0.0
1676104299.0165405,2839,1676104299,4655952,base_link,23.239999771118164,0.0
1676104299.0756252,2840,1676104299,64599952,base_link,23.25,0.0
1676104299.1362517,2841,1676104299,124561824,base_link,23.239999771118164,0.0
1676104299.194422,2842,1676104299,184504824,base_link,23.25,0.0
1676104299.2341418,2843,1676104299,224486464,base_link,23.239999771118164,0.0
1676104299.293561,2844,1676104299,284429464,base_link,23.25,0.0
1676104299.3549087,2845,1676104299,344390104,base_link,23.25,0.0
1676104299.416437,2846,1676104299,404357024,base_link,23.25,0.0
1676104299.4749427,2847,1676104299,464298024,base_link,23.239999771118164,0.0
1676104299.5159912,2848,1676104299,504276920,base_link,23.25,0.0
1676104299.5750444,2849,1676104299,564221920,base_link,23.25,0.0
1676104299.633887,2850,1676104299,624183840,base_link,23.25,0.0
1676104299.6735163,2851,1676104299,664146840,base_link,23.25,0.0
1676104299.733475,2852,1676104299,724107968,base_link,23.25,0.0
1676104299.7937622,2853,1676104299,784051968,base_link,23.260000228881836,0.0
1676104299.8588288,2854,1676104299,844015144,base_link,23.25,0.0
1676104299.8961911,2855,1676104299,883978144,base_link,23.260000228881836,0.0
1676104299.955957,2856,1676104299,943941832,base_link,23.260000228881836,0.0
1676104300.0121627,2857,1676104300,3905032,base_link,23.260000228881836,0.0
1676104300.0541823,2858,1676104300,43867032,base_link,23.260000228881836,0.0
1676104300.1362107,2859,1676104300,128809256,base_link,23.260000228881836,0.0
1676104300.1725338,2860,1676104300,163776256,base_link,23.260000228881836,0.0
1676104300.2327023,2861,1676104300,223741456,base_link,23.260000228881836,0.0
1676104300.292527,2862,1676104300,283685456,base_link,23.260000228881836,0.0
1676104300.3337893,2863,1676104300,323667168,base_link,23.260000228881836,0.0
1676104300.3939223,2864,1676104300,383612168,base_link,23.260000228881836,0.0
1676104300.455628,2865,1676104300,448571112,base_link,23.260000228881836,0.0
1676104300.519303,2866,1676104300,508535080,base_link,23.260000228881836,0.0
1676104300.5550675,2867,1676104300,543502080,base_link,23.260000228881836,0.0
1676104300.6179104,2868,1676104300,603468304,base_link,23.260000228881836,0.0
1676104300.6756005,2869,1676104300,663412304,base_link,23.26999855041504,0.0
1676104300.7175314,2870,1676104300,703396784,base_link,23.260000228881836,0.0
1676104300.775096,2871,1676104300,763339784,base_link,23.26999855041504,0.0
1676104300.8357844,2872,1676104300,823306520,base_link,23.26999855041504,0.0
1676104300.8959153,2873,1676104300,883251520,base_link,23.26999855041504,0.0
1676104300.956467,2874,1676104300,943215744,base_link,23.26999855041504,0.0
1676104300.9974437,2875,1676104300,983177744,base_link,23.26999855041504,0.0
1676104301.0550103,2876,1676104301,43142736,base_link,23.26999855041504,0.0
1676104301.116119,2877,1676104301,103109496,base_link,23.26999855041504,0.0
1676104301.1757603,2878,1676104301,163053496,base_link,23.26999855041504,0.0
