Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,vector.x,vector.y,vector.z
1676104290.2450087,1,1676104290,239255666,,0.951442746406709,-1.3912091693098387,-2.2145412732412844
1676104290.2583492,2,1676104290,253733873,,0.9714789322649195,-1.375973274618863,-2.202386690464235
1676104290.2610712,3,1676104290,260050773,,0.9635083640048612,-1.3816062275306817,-2.2014083711247987
1676104290.2708967,4,1676104290,267235040,,0.9635083640048612,-1.3816062275306817,-2.2014083711247987
1676104290.2921472,5,1676104290,289716243,,0.9625857681783452,-1.379444929701842,-2.200279927576381
1676104290.3000438,6,1676104290,297184228,,0.9922521067965132,-1.3925766940267144,-2.1941116589751597
1676104290.3072355,7,1676104290,302330255,,0.9882627200448961,-1.384532239305818,-2.1921472604323684
1676104290.3197613,8,1676104290,312898397,,0.9735629600667295,-1.389930101468339,-2.1972886439395425
1676104290.325217,9,1676104290,322059869,,0.9698385188460281,-1.3792563040027412,-2.209312709091421
1676104290.3310857,10,1676104290,329479694,,0.9658625992405228,-1.3779482201035702,-2.2106173084088856
1676104290.3395948,11,1676104290,337587356,,0.9629231938989088,-1.3793419639557603,-2.201028540542972
1676104290.350499,12,1676104290,348792791,,0.9452447496224337,-1.404805122682702,-2.2136494186690743
1676104290.3591504,13,1676104290,357830047,,0.9837949827302412,-1.381575837511246,-2.2010769266428496
1676104290.370802,14,1676104290,368213653,,0.9548325187519786,-1.379138847116441,-2.195689406278143
1676104290.3807936,15,1676104290,379219532,,0.992200682092836,-1.3831401734426392,-2.201882810507965
1676104290.390612,16,1676104290,389085769,,0.9631002827739972,-1.3889524511246356,-2.1905680923697872
1676104290.4024804,17,1676104290,400259017,,0.9647670473004569,-1.3772215434192578,-2.2023552713437096
1676104290.4136226,18,1676104290,410387992,,0.9713262779876538,-1.3910662950530017,-2.1856405753970263
1676104290.4209392,19,1676104290,419179201,,0.9816879838581696,-1.3760061029391488,-2.200204747377822
1676104290.4284153,20,1676104290,426876306,,0.9823089936219115,-1.3922082255156618,-2.202819308351998
1676104290.445703,21,1676104290,440214633,,0.9710283550720779,-1.392421660582754,-2.221255022791797
1676104290.455162,22,1676104290,450755834,,0.9765242091960868,-1.3857662221708589,-2.2243493536375234
1676104290.4606302,23,1676104290,459059238,,0.9656304670420842,-1.3811136434185802,-2.187228848940924
1676104290.4696572,24,1676104290,467906475,,0.9695602361713024,-1.3886049587374685,-2.1954363292849055
1676104290.487545,25,1676104290,480895280,,0.9588653150455476,-1.3881374765586776,-2.199694191588896
1676104290.4943473,26,1676104290,491987705,,0.9889473123924629,-1.3914374338037687,-2.1926924675554544
1676104290.5002317,27,1676104290,498528480,,0.9653690178201962,-1.387660816058919,-2.1940416598925454
1676104290.5102024,28,1676104290,507051944,,0.9922573488833053,-1.3841980034650805,-2.201686291950239
1676104290.5252478,29,1676104290,521162986,,0.974981367924514,-1.3878277665238443,-2.194525420919569
1676104290.5304675,30,1676104290,527497291,,0.9483265429417759,-1.378660021438749,-2.1999844054488364
1676104290.5386567,31,1676104290,537096500,,0.9726864800225437,-1.382967196405972,-2.202258301810358
1676104290.5511382,32,1676104290,549401044,,0.9695577304208867,-1.3879111461491467,-2.200433437625755
1676104290.561414,33,1676104290,559697628,,0.9739784805403391,-1.3875202732923775,-2.195215466782784
1676104290.5712483,34,1676104290,569547176,,0.9564932334294742,-1.389245587510326,-2.200446005680941
1676104290.5816064,35,1676104290,578916788,,0.9869182193304914,-1.4004782681360979,-2.19420762440164
1676104290.5884602,36,1676104290,587208271,,0.9562419287454907,-1.382599009286453,-2.1941983726687835
1676104290.6012778,37,1676104290,598633766,,0.9590153178394787,-1.3875895786500427,-2.1979792818632986
1676104290.6122217,38,1676104290,607588052,,0.9585102448756568,-1.394203293741892,-2.2091282945715247
1676104290.6171827,39,1676104290,615512371,,0.9585102448756568,-1.394203293741892,-2.2091282945715247
1676104290.6315904,40,1676104290,628801107,,0.9612749598822661,-1.39719193602211,-2.214839641513947
1676104290.6406991,41,1676104290,638452291,,0.9670649620080279,-1.3767958028948013,-2.203614258473101
1676104290.6515794,42,1676104290,649668693,,0.9785319415950952,-1.3931060479431934,-2.1966674272943
1676104290.6600633,43,1676104290,657945871,,0.9838816009848621,-1.374836997880899,-2.217070726740186
1676104290.6693106,44,1676104290,666358947,,0.9838816009848621,-1.374836997880899,-2.217070726740186
1676104290.6824596,45,1676104290,679975509,,0.9646170875644582,-1.3784704544200441,-2.198940171342778
1676104290.691627,46,1676104290,689751386,,0.9671382014419305,-1.385214045724688,-2.191891639597599
1676104290.699033,47,1676104290,697366237,,0.9544771232796547,-1.3933457142386108,-2.1982983596114334
1676104290.7067504,48,1676104290,705424785,,0.9544771232796547,-1.3933457142386108,-2.1982983596114334
1676104290.7173185,49,1676104290,715441465,,0.9544771232796547,-1.3933457142386108,-2.1982983596114334
1676104290.72746,50,1676104290,725720643,,0.9544771232796547,-1.3933457142386108,-2.1982983596114334
1676104290.7452767,51,1676104290,740486860,,0.9473778514721597,-1.3821976624263634,-2.1977914524007365
1676104290.7513258,52,1676104290,748540163,,0.9884851465523958,-1.3916797244588917,-2.1974258132703435
