Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,remote_timestamp_ns,observed_offset_ns,estimated_offset_ns,round_trip_time_ms
1676104304.5091772,1596,1676104304,508598975,,376624953000,1676103927883292849,1676103927876557056,0.6995810270309448
1676104304.6098406,1597,1676104304,608913474,,376724976000,1676103927883585367,1676103927876585216,0.6978570222854614
1676104304.7088516,1598,1676104304,708366343,,376824624000,1676103927883506404,1676103927876613120,0.4647809863090515
1676104304.8095293,1599,1676104304,808858642,,376924997000,1676103927883349747,1676103927876640768,1.0169509649276733
1676104304.9089434,1600,1676104304,908386745,,377024514000,1676103927883620166,1676103927876669184,0.5003589987754822
1676104305.009325,1601,1676104305,8791126,,377124847000,1676103927883495808,1676103927876697088,0.8898540139198303
1676104305.1091373,1602,1676104305,108371515,,377224374000,1676103927883760441,1676103927876725504,0.46907201409339905
1676104305.2087917,1603,1676104305,208314558,,377324248000,1676103927883848866,1676103927876754432,0.4299919903278351
1676104305.308731,1604,1676104305,308257749,,377424150000,1676103927883920715,1676103927876783616,0.3681569993495941
1676104305.4090042,1605,1676104305,408464605,,377524249000,1676103927883943258,1676103927876812800,0.539654016494751
1676104305.508777,1606,1676104305,508370699,,377624032000,1676103927884093573,1676103927876842240,0.4854150116443634
1676104305.608845,1607,1676104305,608326861,,377724019000,1676103927884087287,1676103927876871936,0.4349389970302582
1676104305.7088041,1608,1676104305,708325809,,377823936000,1676103927884173173,1676103927876901632,0.4276759922504425
1676104305.808972,1609,1676104305,808480299,,377923999000,1676103927884186429,1676103927876931328,0.5823839902877808
1676104305.9092114,1610,1676104305,908606809,,378024074000,1676103927884193337,1676103927876961024,0.6726999878883362
1676104306.0093832,1611,1676104306,8843269,,378124092000,1676103927884450038,1676103927876991744,0.5972539782524109
1676104306.109458,1612,1676104306,108671634,,378223939000,1676103927884346398,1676103927877021952,0.7665979862213135
1676104306.2089868,1613,1676104306,208260686,,378323565000,1676103927884512537,1676103927877052416,0.36083200573921204
1676104306.30874,1614,1676104306,308246407,,378423475000,1676103927884587340,1676103927877083136,0.362388014793396
1676104306.4093397,1615,1676104306,408726318,,378523558000,1676103927884757002,1676103927877114624,0.8167020082473755
1676104306.5088582,1616,1676104306,508376908,,378623466000,1676103927884666638,1676103927877145600,0.48096001148223877
1676104306.6088605,1617,1676104306,608372857,,378723371000,1676103927884758328,1676103927877176832,0.48121899366378784
1676104306.7088099,1618,1676104306,708330041,,378823314000,1676103927884792321,1676103927877208320,0.44208499789237976
1676104306.8099716,1619,1676104306,809204805,,378923833000,1676103927884752204,1676103927877239552,1.2330490350723267
1676104306.9091778,1620,1676104306,908473698,,379023315000,1676103927884870995,1676103927877271040,0.5688289999961853
1676104307.0095289,1621,1676104307,8703064,,379123410000,1676103927884888082,1676103927877302528,0.8036630153656006
1676104307.1090918,1622,1676104307,108511753,,379223059000,1676103927885140567,1676103927877334784,0.6193869709968567
1676104307.2088346,1623,1676104307,208323258,,379322976000,1676103927885131870,1676103927877367296,0.4246230125427246
1676104307.3094878,1624,1676104307,308235878,,379422822000,1676103927885235189,1676103927877399808,0.3523389995098114
1676104307.4089952,1625,1676104307,408426090,,379522823000,1676103927885337469,1676103927877432576,0.5260900259017944
1676104307.5092716,1626,1676104307,508312899,,379622779000,1676103927885323088,1676103927877465600,0.41491299867630005
1676104307.609222,1627,1676104307,608614677,,379723016000,1676103927885230199,1676103927877498112,0.730118989944458
1676104307.7110744,1628,1676104307,708762400,,379823086000,1676103927885255427,1676103927877530624,0.8356639742851257
1676104307.809679,1629,1676104307,808495618,,379922828000,1676103927885392769,1676103927877563392,0.5444350242614746
1676104307.9088056,1630,1676104307,908321094,,380022527000,1676103927885578336,1676103927877596928,0.42571601271629333
1676104308.0090022,1631,1676104308,8359720,,380122457000,1676103927885677524,1676103927877630720,0.4426270127296448
1676104308.1087515,1632,1676104308,108257549,,380222380000,1676103927885687708,1676103927877664256,0.3749389946460724
1676104308.2093904,1633,1676104308,208632914,,380322643000,1676103927885660418,1676103927877698048,0.6533219814300537
1676104308.3087137,1634,1676104308,308330443,,380422295000,1676103927885818780,1676103927877732096,0.427933007478714
1676104308.4089406,1635,1676104308,408367260,,380522306000,1676103927885815293,1676103927877766144,0.4864110052585602
1676104308.5087566,1636,1676104308,508297831,,380622160000,1676103927885933823,1676103927877800448,0.4032520055770874
1676104308.6092725,1637,1676104308,608614458,,380722373000,1676103927885882259,1676103927877834496,0.7138950228691101
1676104308.7088342,1638,1676104308,708251396,,380821994000,1676103927886071899,1676103927877869312,0.3648970127105713
1676104308.8086698,1639,1676104308,808241816,,380921929000,1676103927886098673,1676103927877903872,0.4219290018081665
1676104308.90922,1640,1676104308,908461999,,381022073000,1676103927886201936,1676103927877938944,0.3686389923095703
1676104309.0092518,1641,1676104309,8737189,,381122313000,1676103927886230237,1676103927877974016,0.38253098726272583
1676104309.1087706,1642,1676104309,108294853,,381221804000,1676103927886313437,1676103927878009088,0.34915998578071594
1676104309.2095602,1643,1676104309,208504698,,381321788000,1676103927886413787,1676103927878044672,0.5960950255393982
1676104309.309005,1644,1676104309,308460938,,381421807000,1676103927886401601,1676103927878080000,0.49972599744796753
1676104309.4096584,1645,1676104309,408641953,,381521786000,1676103927886482751,1676103927878115584,0.7398989796638489
1676104309.509361,1646,1676104309,508704642,,381621984000,1676103927886317219,1676103927878150656,0.8009330034255981
1676104309.6090796,1647,1676104309,608591009,,381721708000,1676103927886535201,1676103927878186496,0.6911119818687439
1676104309.708743,1648,1676104309,708293606,,381821430000,1676103927886660528,1676103927878222592,0.40052199363708496
1676104309.8086972,1649,1676104309,808347197,,381921464000,1676103927886617000,1676103927878258432,0.5254819989204407
1676104309.9089088,1650,1676104309,908376644,,382021391000,1676103927886744592,1676103927878294528,0.4752489924430847
