Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,z,r,buttons
1676104316.8272305,860,1676104316,826485859,,0.0,0.0,0.0,0.0,12288
1676104317.025372,861,1676104317,24909469,,0.0,0.0,0.0,0.0,12288
1676104317.228016,862,1676104317,226693087,,0.0,0.0,0.0,0.0,12288
1676104317.4262269,863,1676104317,424875313,,0.0,0.0,0.0,0.0,12288
1676104317.6270404,864,1676104317,625254565,,0.0,0.0,0.0,0.0,12288
1676104317.8277335,865,1676104317,827064251,,0.0,0.0,0.0,0.0,12288
1676104318.0269754,866,1676104318,26080556,,0.0,0.0,0.0,0.0,12288
1676104318.2279425,867,1676104318,227015518,,0.0,0.0,0.0,0.0,12288
1676104318.4267185,868,1676104318,426092594,,0.0,0.0,0.0,0.0,12288
1676104318.627428,869,1676104318,625728791,,0.0,0.0,0.0,0.0,12288
1676104318.8279757,870,1676104318,826031859,,0.0,0.0,0.0,0.0,12288
1676104319.0285373,871,1676104319,27680540,,0.0,0.0,0.0,0.0,12288
1676104319.2259872,872,1676104319,225471417,,0.0,0.0,0.0,0.0,12288
1676104319.428541,873,1676104319,428116986,,0.0,0.0,0.0,0.0,12288
1676104319.6274378,874,1676104319,627000024,,0.0,0.0,0.0,0.0,12288
1676104319.8289707,875,1676104319,828477991,,0.0,0.0,0.0,0.0,12288
1676104320.0272396,876,1676104320,26518989,,0.0,0.0,0.0,0.0,12288
1676104320.2288122,877,1676104320,227922459,,0.0,0.0,0.0,0.0,12288
1676104320.428553,878,1676104320,427423175,,0.0,0.0,0.2199999988079071,0.0,12288
1676104320.6281033,879,1676104320,627071695,,0.0,0.0,0.24799999594688416,0.0,12288
1676104320.8283918,880,1676104320,827570335,,0.0,0.0,0.24699999392032623,0.0,12288
1676104321.0277874,881,1676104321,26658389,,0.0,0.0,0.25,0.0,12288
1676104321.2284124,882,1676104321,227881164,,0.0,0.0,0.27799999713897705,0.0,12288
1676104321.4288096,883,1676104321,427070577,,0.0,0.0,0.2750000059604645,0.0,12288
1676104321.6288314,884,1676104321,627545968,,0.0,0.0860000029206276,0.13300000131130219,0.0,12288
1676104321.8297539,885,1676104321,827704264,,0.0,0.008999999612569809,0.014999999664723873,0.0,12288
1676104322.0281582,886,1676104322,27729182,,0.0,0.0,0.07199999690055847,0.0,12288
1676104322.228234,887,1676104322,227822651,,0.0,0.008999999612569809,0.13899999856948853,0.0,12288
1676104322.4285276,888,1676104322,427848203,,0.0,0.032999999821186066,0.164000004529953,0.0,12288
1676104322.6287348,889,1676104322,627769918,,-0.05400000140070915,0.0689999982714653,0.1979999989271164,0.0,12288
1676104322.8287442,890,1676104322,828118657,,0.0,0.004000000189989805,0.19300000369548798,0.0,12288
1676104323.0286822,891,1676104323,28175553,,0.0,-0.06800000369548798,0.19300000369548798,0.0,12288
1676104323.2297757,892,1676104323,229281740,,0.0,-0.1770000010728836,0.21699999272823334,0.0,12288
1676104323.4297414,893,1676104323,428589234,,0.0,-0.20999999344348907,0.14800000190734863,0.0,12288
1676104323.630045,894,1676104323,629471684,,0.0,-0.1080000028014183,0.07800000160932541,0.023000000044703484,12288
1676104323.829944,895,1676104323,829444071,,0.0,0.0,0.17399999499320984,0.0,12288
1676104324.0307515,896,1676104324,29963847,,0.0,0.0,0.23399999737739563,0.0,12288
1676104324.2296085,897,1676104324,228921574,,0.0,-0.08699999749660492,0.19699999690055847,0.0,12288
1676104324.4312072,898,1676104324,430493642,,0.0,-0.1860000044107437,0.12099999934434891,0.0,12288
1676104324.630137,899,1676104324,628545130,,0.0,-0.11500000208616257,0.0989999994635582,0.0,12288
1676104324.8295567,900,1676104324,828991320,,-0.017999999225139618,-0.03700000047683716,0.13500000536441803,0.0,12288
1676104325.0293949,901,1676104325,28378221,,0.0,0.0,0.17499999701976776,0.0,12288
1676104325.2321758,902,1676104325,231772048,,0.0,0.0,0.17599999904632568,0.0,12288
1676104325.431531,903,1676104325,428584357,,0.0,-0.0820000022649765,0.1679999977350235,0.0,12288
1676104325.6316566,904,1676104325,629300786,,0.0,-0.16300000250339508,0.15800000727176666,0.0,12288
1676104325.8309221,905,1676104325,829869363,,0.0,-0.12200000137090683,0.1599999964237213,0.0,12288
1676104326.0301023,906,1676104326,29365397,,0.0,-0.07999999821186066,0.17100000381469727,0.0,12288
1676104326.230838,907,1676104326,230436797,,0.0,-0.0560000017285347,0.1679999977350235,0.0,12288
1676104326.4314954,908,1676104326,429926059,,0.0,-0.04899999871850014,0.13899999856948853,0.0,12288
1676104326.6305382,909,1676104326,629354113,,0.0,-0.004000000189989805,0.16500000655651093,0.0,12288
1676104326.8302388,910,1676104326,829795429,,0.0,-0.01600000075995922,0.15399999916553497,0.0,12288
1676104327.0313897,911,1676104327,30780024,,0.0,-0.04899999871850014,0.11299999803304672,0.0,12288
1676104327.2306616,912,1676104327,230296313,,0.0,-0.0560000017285347,0.0010000000474974513,0.0,12288
1676104327.4305365,913,1676104327,430036126,,0.0,0.0,0.0,0.0,12288
1676104327.6346214,914,1676104327,631360695,,0.0,0.0,0.0,0.0,12288
1676104327.8315291,915,1676104327,831087004,,0.0,0.0,0.0,0.0,12288
1676104328.1182227,916,1676104328,117663720,,0.0,0.0,0.0,0.0,12288
1676104328.4259276,917,1676104328,424510335,,0.0,0.0,0.0,0.0,12288
1676104328.7319057,918,1676104328,731538791,,0.0,0.0,0.0,0.0,12288
1676104329.0402703,919,1676104329,39825633,,0.0,0.0,0.0,0.0,12288
1676104329.3467152,920,1676104329,346255606,,0.0,0.0,0.0,0.0,12288
1676104329.6522226,921,1676104329,651872819,,0.0,0.0,0.0,0.0,12288
1676104329.9649537,922,1676104329,963343392,,0.0,0.0,0.0,0.0,12288
1676104330.2721133,923,1676104330,271135506,,0.0,0.0,0.0,0.0,12288
1676104330.574541,924,1676104330,572716045,,0.0,0.0,0.0,0.0,12288
1676104330.8835883,925,1676104330,883158409,,0.0,0.0,0.0,0.0,12288
1676104331.0843177,926,1676104331,83247701,,0.0,0.0,0.0,0.0,12288
1676104331.2862139,927,1676104331,285310612,,0.0,0.0,0.0,0.0,12288
1676104331.5801268,928,1676104331,579440271,,0.0,0.0,0.0,0.0,12288
1676104331.7686327,929,1676104331,767297968,,0.0,0.0,0.0,0.0,12288
1676104331.8844292,930,1676104331,884008630,,0.0,0.0,0.0,0.0,12288
1676104332.0860827,931,1676104332,85623511,,0.0,0.0,0.0,0.0,12288
1676104332.2872097,932,1676104332,283788624,,0.0,0.0,0.0,0.0,12288
1676104332.4853313,933,1676104332,483724954,,0.0,0.0,0.0,0.0,12288
1676104332.68562,934,1676104332,684899718,,0.0,0.0,0.0,0.0,12288
1676104332.8850703,935,1676104332,884365138,,0.0,0.0,0.0,0.0,12288
1676104333.0872111,936,1676104333,86706069,,0.0,0.0,0.0,0.0,12288
1676104333.2857468,937,1676104333,285114544,,0.0,0.0,0.0,0.0,12288
1676104333.4854002,938,1676104333,484143009,,0.0,0.0,0.0,0.0,12288
1676104333.6924129,939,1676104333,685356716,,0.0,0.0,0.0,0.0,12288
1676104333.8867433,940,1676104333,886309470,,0.0,0.0,0.0,0.0,12288
1676104334.0871742,941,1676104334,86240237,,0.0,0.0,0.0,0.0,12288
1676104334.2855027,942,1676104334,284898875,,0.0,0.0,0.0,0.0,12288
1676104334.485275,943,1676104334,484562192,,0.0,0.0,0.0,0.0,12288
1676104334.6870432,944,1676104334,686617075,,0.0,0.0,0.0,0.0,12288
1676104334.8863866,945,1676104334,885711292,,0.0,0.0,0.0,0.0,12288
1676104335.0864391,946,1676104335,85943098,,0.0,0.0,0.0,0.0,12288
1676104335.2870321,947,1676104335,286645421,,0.0,0.0,0.0,0.0,12288
1676104335.4862435,948,1676104335,485893660,,0.0,0.0,0.0,0.0,12288
1676104335.6896873,949,1676104335,689204469,,0.0,0.0,0.0,0.0,12288
1676104335.8855221,950,1676104335,884877820,,0.0,0.0,0.0,0.0,12288
1676104336.0873153,951,1676104336,86907701,,0.0,0.0,0.0,0.0,12288
