Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1676104290.0589812,245,1676104289,802582528,base_link,0.003233314958257972,-0.003277876420826731,-0.0028464735415434806,0.002429263200610876,0.0009023197926580906,4.257951513864089e-05
1676104290.059033,246,1676104289,832582528,base_link,0.002909373170062872,-0.003363570268203888,-0.0029047060236084368,0.003153489902615547,0.001679191365838051,0.0017957568634301422
1676104290.0591114,247,1676104289,872582528,base_link,0.0029609714372061946,-0.003474020716348369,-0.0031267623650873206,0.0009941133903339505,0.0014714624267071488,0.0011459997622296212
1676104290.059182,248,1676104289,902582528,base_link,0.0032659257369613863,-0.003491172909677296,-0.0030017408363527003,0.00025388842914253473,0.001324697397649288,-0.001505750115029514
1676104290.0592499,249,1676104289,932586880,base_link,0.0031333082417132002,-0.00359537493083192,-0.002924097028598836,-0.0008253981359302998,-0.0008250907412730157,-0.0002533821389079093
1676104290.0593581,250,1676104289,972586880,base_link,0.003139237799605534,-0.003733618732330358,-0.0025349017976029815,0.002507865196093917,0.0007507945410907269,0.0004096513439435511
1676104290.0594304,251,1676104290,2586880,base_link,0.0031178765651353776,-0.003593883376841477,-0.0027276968278778413,-0.0023574824444949627,0.0005699804751202464,-0.00017659252625890084
1676104290.0594878,252,1676104290,32591488,base_link,0.003209344219300528,-0.0035373014131015075,-0.002707686254318455,-0.0010028164833784103,-0.0008016946958377957,0.0004288060299586506
1676104290.078929,253,1676104290,72591488,base_link,0.003406057728224752,-0.0036292037515620393,-0.0024991205912622007,-0.0005250935209915042,0.0007697930559515954,0.0007597723742946981
1676104290.1094663,254,1676104290,102591488,base_link,0.003293909810123567,-0.003420471788359273,-0.0027306603656416955,0.000637873075902462,0.0005483238492161036,0.00012581076589412982
1676104290.1412728,255,1676104290,132595584,base_link,0.0033223365851016706,-0.003591937792670933,-0.002895172061202217,0.0013836314901709557,-0.0004436840536072852,-0.0013486887328326702
1676104290.1762028,256,1676104290,172595584,base_link,0.0033803659270601606,-0.0036632099050483012,-0.002806519038993774,-0.002155967289581895,0.0018383165588602424,-8.723521023057424e-05
1676104290.2083123,257,1676104290,202595584,base_link,0.0036352332217859606,-0.0037476243625599198,-0.003069406871055961,0.002581306966021657,0.0003084547352045777,0.0022372989915311337
1676104290.2414105,258,1676104290,232599936,base_link,0.0036211736260827136,-0.003984113606298532,-0.003099029570896299,0.0007040246855467558,0.0003444215981289744,-0.00022872084809932863
1676104290.2761488,259,1676104290,272599936,base_link,0.003517415644289858,-0.0037823961812750743,-0.002807192849125527,-0.0004742788150906563,-0.00011254067067056905,-0.0008684563217684627
1676104290.3097587,260,1676104290,302599936,base_link,0.0036807977251790114,-0.003641295431752339,-0.0027899673952176303,0.0021167949307709932,-0.0008410307345911862,-0.0011186788324266672
1676104290.3423026,261,1676104290,332604032,base_link,0.0034379979268107526,-0.003530151531022147,-0.003028759677100403,-0.0021329629234969616,-0.0009368954924866558,-0.0009908454958349464
1676104290.3754797,262,1676104290,372604032,base_link,0.003285456866021012,-0.003724546393960247,-0.003003454182789776,0.001972275087609887,0.0011294815922155976,-1.4637131243944307e-05
