Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
1676469335.1226215,6495,1676469334,904672248,map,base_link,-1.3273644447326662,-0.5847855210304257,0.12553523480892165,-0.010592430494222222,-0.10361556375033444,0.0037533439662141886,0.9945539560001923,"(0.0005533775547519326, -2.238557532721631e-22, 6.672223105423128e-21, 0.0, 0.0, 0.0, -2.238557532721631e-22, 0.0005523693980649114, -4.2255650587239064e-36, 0.0, 0.0, 0.0, 6.6722231054231236e-21, -4.225565058723907e-36, 0.0004988947184756398, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00559273874387145,-0.0019229274475947022,8.77519269124607e-05,0.0007205696310847998,-0.00022015754075255231,0.0010981576051563025,"(0.0018541410099714994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018605386139824986, -4.5350883915812305e-20, 0.0, 0.0, 0.0, 0.0, -4.535088391581231e-20, 0.0014902205439284444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469335.122771,6496,1676469334,934648248,map,base_link,-1.3273446559906008,-0.5847607851028439,0.1255329102277754,-0.010595607273482644,-0.10361523145746625,0.0037515812028448814,0.9945539597093415,"(0.0005693527054972947, -2.3173981848555916e-22, 7.006758099074358e-21, 0.0, 0.0, 0.0, -2.3173981848555916e-22, 0.0005683090421371162, -4.375637890286282e-36, 0.0, 0.0, 0.0, 7.006758099074364e-21, -4.375637890286281e-36, 0.0005121381836943328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005712948739528656,-0.0019436912843957543,0.0003516577125992628,-0.001827979926019907,0.0008632635581307114,0.0009320048848167061,"(0.0018817330710589886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018881503492593765, -4.6110113685763436e-20, 0.0, 0.0, 0.0, 0.0, -4.611011368576343e-20, 0.0015116326976567507, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469335.1229534,6497,1676469334,974615808,map,base_link,-1.327314376831055,-0.5847379565238949,0.12553592026233656,-0.010594416729423534,-0.10362257656739896,0.003747220506982123,0.9945532334092544,"(0.0005681499605998397, -2.2295102447718324e-22, 6.912064665116069e-21, 0.0, 0.0, 0.0, -2.2295102447718324e-22, 0.0005671458784490824, -4.350660917466397e-36, 0.0, 0.0, 0.0, 6.91206466511607e-21, -4.3506609174663973e-36, 0.0005117086693644524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005944079253822565,-0.0019650827161967754,0.0004483888333197685,0.002460724674165249,9.964719356503331e-05,-0.0006043199100531638,"(0.0018726505804806948, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018787931185215712, -4.524441439386097e-20, 0.0, 0.0, 0.0, 0.0, -4.5244414393860976e-20, 0.0015093444380909204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469335.1241105,6498,1676469335,4589808,map,base_link,-1.3272937536239626,-0.5847197175025937,0.12553869187831862,-0.010590196606157105,-0.10362620480194124,0.0037510034355758212,0.9945528700471992,"(0.0005514157237485051, -2.0426191251231327e-22, 6.4784736673783576e-21, 0.0, 0.0, 0.0, -2.0426191251231327e-22, 0.0005504958098754287, -4.17709860297005e-36, 0.0, 0.0, 0.0, 6.478473667378361e-21, -4.1770986029700475e-36, 0.0004985149716958404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005761378910392523,-0.0019395726267248392,0.000399078620830551,0.0017966049490496516,0.00044553790939971805,-2.798716559482278e-05,"(0.0018349559977650642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018407106399536133, -4.3375438026602714e-20, 0.0, 0.0, 0.0, 0.0, -4.337543802660271e-20, 0.0014865233097225428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469335.1243513,6499,1676469335,34564808,map,base_link,-1.3272695541381838,-0.5847056508064267,0.1255423575639723,-0.010594163680440237,-0.10362283834310416,0.0037435008992977165,0.9945532070230365,"(0.0005664213676936924, -2.10284821347465e-22, 6.766089647004202e-21, 0.0, 0.0, 0.0, -2.10284821347465e-22, 0.0005654743290506303, -4.312807613990567e-36, 0.0, 0.0, 0.0, 6.766089647004196e-21, -4.312807613990568e-36, 0.0005111720529384911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005962482653558254,-0.001949202618561685,0.00048702285857871196,-0.0003449743671808392,2.733793371589859e-05,0.0004005538357887417,"(0.0018593689892441034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018651324789971113, -4.399687616162354e-20, 0.0, 0.0, 0.0, 0.0, -4.3996876161623546e-20, 0.0015058707213029265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469335.1244936,6500,1676469335,74531856,map,base_link,-1.3272317647933962,-0.5846862196922299,0.12554709613323195,-0.010597235003252237,-0.10362810017126242,0.0037394789342039885,0.9945526290560907,"(0.0005653127445839345, -2.0218103628385956e-22, 6.667169082186429e-21, 0.0, 0.0, 0.0, -2.0218103628385956e-22, 0.0005644022021442652, -4.2874808609176874e-36, 0.0, 0.0, 0.0, 6.667169082186425e-21, -4.2874808609176894e-36, 0.0005108711775392294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006072451360523701,-0.001941447495482862,0.000381009769625962,0.0004787808284163475,-0.000971463043242693,0.000182309770025313,"(0.001850784057751298, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001856316695921123, -4.320501265630196e-20, 0.0, 0.0, 0.0, 0.0, -4.320501265630195e-20, 0.0015035209944471717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469335.124629,6501,1676469335,104506856,map,base_link,-1.327207922935486,-0.58467423915863,0.12555143237113936,-0.010590291535753372,-0.10363594169469247,0.003743693436341919,0.9945518913549753,"(0.0005487954476848245, -1.8521090902945135e-22, 6.245674949657032e-21, 0.0, 0.0, 0.0, -1.8521090902945135e-22, 0.0005479613319039345, -4.117435543319295e-36, 0.0, 0.0, 0.0, 6.245674949657031e-21, -4.117435543319296e-36, 0.0004977956414222717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005932087078690529,-0.0019197951769456267,0.0005176360718905928,0.0012434240197762847,0.00041404410148970783,-0.00012020378926536074,"(0.0018140044994652271, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018192017450928688, -4.1455622034909736e-20, 0.0, 0.0, 0.0, 0.0, -4.1455622034909724e-20, 0.0014806909020990133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469335.1489205,6502,1676469335,134481856,map,base_link,-1.3271874189376833,-0.5846590995788571,0.12555405497550948,-0.010586350727083643,-0.10363642561742686,0.0037487235862749386,0.9945518565594076,"(0.0005637063295580447, -1.9058758301104603e-22, 6.5180005486866186e-21, 0.0, 0.0, 0.0, -1.9058758301104603e-22, 0.0005628479993902147, -4.249625784200064e-36, 0.0, 0.0, 0.0, 6.518000548686618e-21, -4.2496257842000645e-36, 0.0005104828160256147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005843345075845718,-0.0016876308945938945,0.000484577030874789,0.0037540956400334835,-0.000759444257710129,-6.231657607713705e-05,"(0.0018383001442998648, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018435165984556079, -4.207648989932558e-20, 0.0, 0.0, 0.0, 0.0, -4.207648989932558e-20, 0.0014999359846115112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469335.1793582,6503,1676469335,174449136,map,base_link,-1.3271653652191164,-0.5846414566040036,0.1255559623241423,-0.010592183084629414,-0.103633230536188,0.0037566354903880357,0.9945521246112159,"(0.0005635236739180982, -1.8404768629304866e-22, 6.444221789166266e-21, 0.0, 0.0, 0.0, -1.8404768629304866e-22, 0.0005626947968266904, -4.234125007855187e-36, 0.0, 0.0, 0.0, 6.4442217891662634e-21, -4.2341250078551864e-36, 0.0005109026096761227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005901167634874582,-0.0018077782588079572,0.00044385518413037083,-0.0019375415286049247,0.001014639507047832,0.00039646922959946085,"(0.0018328982405364513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018379401881247759, -4.146511704048277e-20, 0.0, 0.0, 0.0, 0.0, -4.146511704048277e-20, 0.0014993518125265837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469335.2219384,6504,1676469335,204423136,map,base_link,-1.3271508216857912,-0.5846315622329709,0.125556632876396,-0.010595954974215843,-0.10363999262604297,0.003758832479600679,0.9945513476159844,"(0.0005471043987199664, -1.6861559799010624e-22, 6.03349151430602e-21, 0.0, 0.0, 0.0, -1.6861559799010624e-22, 0.0005463450215756893, -4.0667099793400586e-36, 0.0, 0.0, 0.0, 6.0334915143060245e-21, -4.066709979340059e-36, 0.0004978372016921639, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005885470658540726,-0.0019034231081604958,0.00043890159577131293,-0.0011143246665596962,-0.0004677032993640751,-0.0003002735320478677,"(0.0017965721199288964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00180132407695055, -3.9807098026774804e-20, 0.0, 0.0, 0.0, 0.0, -3.98070980267748e-20, 0.001476274454034865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
