Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,rssi,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7,channels_8,channels_9,channels_10,channels_11,channels_12,channels_13,channels_14,channels_15,channels_16,channels_17
1676469338.1619732,2210,1676469338,147335552,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469338.261911,2211,1676469338,255337600,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469338.3616953,2212,1676469338,347339904,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469338.4601705,2213,1676469338,455342208,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469338.560595,2214,1676469338,547344768,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469338.662598,2215,1676469338,655346816,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469338.7606845,2216,1676469338,751349120,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469338.862995,2217,1676469338,855351424,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469338.9615324,2218,1676469338,947354240,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469339.062045,2219,1676469339,55356544,,255,1499,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469339.1608121,2220,1676469339,151358848,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469339.2604294,2221,1676469339,255361408,,255,1499,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469339.362788,2222,1676469339,351363712,,255,1499,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469339.4612787,2223,1676469339,443366016,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469339.5620832,2224,1676469339,551368576,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469339.6605372,2225,1676469339,643370624,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469339.7608016,2226,1676469339,751372672,,255,1499,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469339.8634999,2227,1676469339,859374976,,255,1499,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469339.961587,2228,1676469339,951377280,,255,1498,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469340.0626743,2229,1676469340,43379584,,255,1498,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469340.1618085,2230,1676469340,151381632,,255,1498,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469340.2602394,2231,1676469340,247383680,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469340.361334,2232,1676469340,351385728,,255,1498,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469340.4613857,2233,1676469340,443387776,,255,1498,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469340.5621922,2234,1676469340,551390080,,255,1498,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469340.663734,2235,1676469340,659391360,,255,1498,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469340.7599666,2236,1676469340,751392384,,255,1498,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469340.8623552,2237,1676469340,859393408,,255,1498,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469340.9624896,2238,1676469340,951395200,,255,1498,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469341.0605273,2239,1676469341,47397248,,255,1499,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469341.1619754,2240,1676469341,155399296,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469341.263877,2241,1676469341,259400832,,255,1498,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469341.3618445,2242,1676469341,355403136,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469341.4612548,2243,1676469341,447405440,,255,1499,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469341.5619457,2244,1676469341,555407488,,255,1499,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469341.662989,2245,1676469341,647409792,,255,1499,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469341.7619343,2246,1676469341,755412096,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469341.8620887,2247,1676469341,847414656,,255,1499,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469341.960923,2248,1676469341,955416960,,255,1499,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469342.0609016,2249,1676469342,47419264,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469342.1621838,2250,1676469342,155421568,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469342.2618086,2251,1676469342,247423872,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469342.3617036,2252,1676469342,355426176,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469342.4623349,2253,1676469342,447428736,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469342.5599465,2254,1676469342,555431040,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469342.6615708,2255,1676469342,647433344,,255,1499,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469342.7613819,2256,1676469342,743435648,,255,1499,1497,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469342.86016,2257,1676469342,851437696,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469342.9598844,2258,1676469342,943439488,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469343.0618145,2259,1676469343,51441792,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469343.1619213,2260,1676469343,147444096,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469343.2608297,2261,1676469343,251446400,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469343.3614569,2262,1676469343,359448704,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469343.461045,2263,1676469343,451450752,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469343.559925,2264,1676469343,547453056,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469343.6616812,2265,1676469343,651455104,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469343.761556,2266,1676469343,747457152,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469343.8612926,2267,1676469343,851459456,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469343.9610686,2268,1676469343,947461504,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469344.0605376,2269,1676469344,51463808,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469344.161264,2270,1676469344,147465600,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469344.2620025,2271,1676469344,251467648,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469344.360527,2272,1676469344,347469696,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469344.46183,2273,1676469344,451471744,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469344.5623624,2274,1676469344,559473792,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469344.6619287,2275,1676469344,651475840,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469344.761405,2276,1676469344,747477632,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469344.861545,2277,1676469344,855479424,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469344.9606633,2278,1676469344,947481472,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469345.062147,2279,1676469345,55483520,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469345.162183,2280,1676469345,147485568,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469345.2612107,2281,1676469345,255487616,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469345.360153,2282,1676469345,347489664,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469345.4619308,2283,1676469345,455491712,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469345.562033,2284,1676469345,547493760,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469345.6615796,2285,1676469345,656495808,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469345.7621396,2286,1676469345,747497856,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469345.8619003,2287,1676469345,856499904,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469345.9612308,2288,1676469345,947501952,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469346.0601325,2289,1676469346,55504256,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469346.1618187,2290,1676469346,147506560,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469346.2619715,2291,1676469346,255508608,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469346.3615332,2292,1676469346,351510912,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469346.4603026,2293,1676469346,455512960,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469346.5619173,2294,1676469346,551515264,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469346.6631665,2295,1676469346,643517824,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469346.7610393,2296,1676469346,751519872,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469346.8611937,2297,1676469346,843522176,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469346.9616961,2298,1676469346,951523968,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469347.0621705,2299,1676469347,43526016,,255,1500,1498,1158,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469347.1606185,2300,1676469347,151528064,,255,1504,1498,1173,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469347.2628527,2301,1676469347,259530624,,255,1517,1498,1175,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469347.3622515,2302,1676469347,351532928,,255,1547,1498,1175,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469347.460785,2303,1676469347,443535232,,255,1559,1498,1179,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469347.561783,2304,1676469347,551537536,,255,1585,1498,1245,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469347.662206,2305,1676469347,647539584,,255,1575,1498,1270,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469347.7616782,2306,1676469347,751541888,,255,1568,1498,1282,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469347.862518,2307,1676469347,847544192,,255,1555,1498,1260,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469347.9597845,2308,1676469347,951546240,,255,1523,1499,1237,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469348.0625103,2309,1676469348,59548288,,255,1495,1499,1236,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469348.162043,2310,1676469348,151550336,,255,1480,1499,1236,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469348.2607632,2311,1676469348,247552384,,255,1472,1498,1232,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469348.3617883,2312,1676469348,355554688,,255,1457,1498,1198,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469348.4612844,2313,1676469348,447556736,,255,1442,1498,1192,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469348.5617514,2314,1676469348,555558784,,255,1428,1497,1192,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469348.6602407,2315,1676469348,647561088,,255,1425,1497,1192,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469348.762273,2316,1676469348,755563392,,255,1425,1497,1192,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469348.8621566,2317,1676469348,851565952,,255,1429,1498,1201,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469348.9614792,2318,1676469348,955568256,,255,1432,1498,1201,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469349.0618656,2319,1676469349,47570048,,255,1432,1498,1201,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469349.1641362,2320,1676469349,155572352,,255,1442,1498,1201,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469349.2627845,2321,1676469349,251574656,,255,1450,1498,1233,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469349.3629456,2322,1676469349,355576960,,255,1451,1498,1241,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469349.4622858,2323,1676469349,451579264,,255,1450,1498,1247,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469349.561129,2324,1676469349,555581568,,255,1453,1498,1247,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469349.6615646,2325,1676469349,651583872,,255,1463,1498,1216,1498,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469349.7614186,2326,1676469349,755586432,,255,1468,1503,1207,1497,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469349.861786,2327,1676469349,851588480,,255,1467,1540,1213,1497,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469349.9604433,2328,1676469349,955590528,,255,1467,1503,1237,1497,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469350.062748,2329,1676469350,51592832,,255,1463,1499,1242,1497,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469350.1616619,2330,1676469350,155595136,,255,1460,1498,1242,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469350.2603493,2331,1676469350,252597440,,255,1460,1497,1225,1500,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469350.36149,2332,1676469350,347600000,,255,1457,1496,1218,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469350.4626782,2333,1676469350,451602304,,255,1455,1496,1218,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469350.562298,2334,1676469350,559604608,,255,1458,1497,1208,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469350.661213,2335,1676469350,651606912,,255,1464,1497,1208,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469350.7604153,2336,1676469350,747609472,,255,1465,1503,1208,1497,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469350.8629246,2337,1676469350,851611776,,255,1465,1533,1208,1497,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469350.9621508,2338,1676469350,947613824,,255,1466,1529,1208,1497,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469351.060157,2339,1676469351,51616128,,255,1466,1499,1207,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469351.1609282,2340,1676469351,147618688,,255,1466,1498,1202,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469351.2628179,2341,1676469351,251621248,,255,1465,1498,1200,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469351.361063,2342,1676469351,347623552,,255,1463,1498,1210,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469351.4636762,2343,1676469351,451625600,,255,1463,1498,1227,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469351.5621421,2344,1676469351,559627392,,255,1462,1497,1230,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469351.6632767,2345,1676469351,651629184,,255,1462,1498,1230,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469351.762083,2346,1676469351,759631232,,255,1464,1499,1222,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469351.8613765,2347,1676469351,851633280,,255,1468,1499,1222,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469351.9602616,2348,1676469351,947635328,,255,1470,1499,1221,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469352.0618637,2349,1676469352,55637632,,255,1473,1498,1217,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469352.1606095,2350,1676469352,147639680,,255,1478,1498,1217,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469352.2612,2351,1676469352,251641728,,255,1490,1497,1205,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469352.3614337,2352,1676469352,347643520,,255,1492,1497,1204,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469352.4628487,2353,1676469352,455645568,,255,1488,1497,1204,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469352.5616941,2354,1676469352,547647360,,255,1482,1497,1204,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469352.6608531,2355,1676469352,655649408,,255,1475,1497,1204,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469352.761612,2356,1676469352,747651456,,255,1471,1497,1205,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469352.8623025,2357,1676469352,855652480,,255,1470,1497,1204,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469352.962528,2358,1676469352,947654528,,255,1470,1497,1204,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
1676469353.0623128,2359,1676469353,55656064,,255,1472,1497,1178,1499,1933,1065,1933,1065,1065,1499,1514,1542,1514,1514,1514,1514,998,998
