Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,type_mask,orientation.x,orientation.y,orientation.z,orientation.w,body_rate.x,body_rate.y,body_rate.z,thrust
1676469335.2861845,295,1676469335,284570932,base_footprint,7,0.20237992908074678,0.19049027084248232,-0.040167690060980754,0.9597616254543597,0.0,0.0,0.0,0.4272884726524353
1676469335.3018727,296,1676469335,300482511,base_footprint,7,0.2023534678186141,0.19053097330226296,-0.04017113037540748,0.9597589814941225,0.0,0.0,0.0,0.42728954553604126
1676469335.3163753,297,1676469335,312834262,base_footprint,7,0.20223582692349332,0.1899751422902124,-0.040024770730652255,0.9599000642506194,0.0,0.0,0.0,0.4269462823867798
1676469335.3215418,298,1676469335,320658445,base_footprint,7,0.20228065755397498,0.18993425333636424,-0.04002508368271454,0.9598986965640078,0.0,0.0,0.0,0.4269472062587738
1676469335.3292594,299,1676469335,326512813,base_footprint,7,0.20228065755397498,0.18993425333636424,-0.04002508368271454,0.9598986965640078,0.0,0.0,0.0,0.4269472062587738
1676469335.3355846,300,1676469335,333324193,base_footprint,7,0.2018478646756769,0.1906488327510033,-0.04009193745290354,0.959845351422729,0.0,0.0,0.0,0.42731305956840515
1676469335.3408794,301,1676469335,340407848,base_footprint,7,0.20178989649806844,0.1907251880291426,-0.04009660851039181,0.9598421757291723,0.0,0.0,0.0,0.42730480432510376
1676469335.3509493,302,1676469335,350141286,base_footprint,7,0.20171250747258887,0.19082055006625018,-0.04010139205554044,0.9598392888170094,0.0,0.0,0.0,0.42730817198753357
1676469335.3637965,303,1676469335,362667083,base_footprint,7,0.20176989596827183,0.19074323779097088,-0.04009640241056574,0.9598428021461118,0.0,0.0,0.0,0.42730891704559326
1676469335.3707237,304,1676469335,370056152,base_footprint,7,0.20122834561109412,0.19182226288737242,-0.040219460881319544,0.9597363009440697,0.0,0.0,0.0,0.4273340702056885
1676469335.381917,305,1676469335,380711078,base_footprint,7,0.20108892708945666,0.19201446579405318,-0.04023227541148311,0.9597265508169763,0.0,0.0,0.0,0.4273347556591034
1676469335.3907423,306,1676469335,390125274,base_footprint,7,0.2009609176679745,0.19212557985724885,-0.04022973464679636,0.9597312329943264,0.0,0.0,0.0,0.4273190200328827
1676469335.4015727,307,1676469335,400143861,base_footprint,7,0.20081132886596192,0.18910066799990527,-0.03953965181466819,0.9603917760453028,0.0,0.0,0.0,0.4273102581501007
1676469335.410798,308,1676469335,410241603,base_footprint,7,0.20092083040224767,0.18872367838720838,-0.03948013618031493,0.960445475794257,0.0,0.0,0.0,0.4272848963737488
1676469335.420488,309,1676469335,420007944,base_footprint,7,0.20094285891668684,0.18844478312469065,-0.03942396136801054,0.9604979346326209,0.0,0.0,0.0,0.427251935005188
1676469335.4333112,310,1676469335,432299852,base_footprint,7,0.2006358740542593,0.17067697438754978,-0.03552165657868649,0.9640294748451942,0.0,0.0,0.0,0.42474696040153503
1676469335.4409595,311,1676469335,440165996,base_footprint,7,0.20058943068565968,0.16994018703900904,-0.035354775109410076,0.9641754264672547,0.0,0.0,0.0,0.42472043633461
1676469335.4508796,312,1676469335,450112342,base_footprint,7,0.20061034859581467,0.16924525707605342,-0.035209373186268975,0.9642986212959948,0.0,0.0,0.0,0.4246924817562103
1676469335.4638555,313,1676469335,462218523,base_footprint,7,0.20308797116994243,0.1548858005559667,-0.03255297903153364,0.9662846207553892,0.0,0.0,0.0,0.4243578612804413
1676469335.4716804,314,1676469335,470191955,base_footprint,7,0.2031420513741657,0.15401741206399264,-0.032374616097843076,0.9664180399687929,0.0,0.0,0.0,0.42432740330696106
1676469335.4806824,315,1676469335,480051040,base_footprint,7,0.2034993052715485,0.15251312082052462,-0.03210906881405013,0.96659028984957,0.0,0.0,0.0,0.4243319034576416
1676469335.4915628,316,1676469335,490211248,base_footprint,7,0.2036374817410998,0.15105655203711854,-0.031817118591228835,0.9667995475181773,0.0,0.0,0.0,0.4242960214614868
1676469335.5022275,317,1676469335,500152111,base_footprint,7,0.20673945628248466,0.14633430375431994,-0.031289226014433034,0.9668847155148222,0.0,0.0,0.0,0.4241975247859955
1676469335.5118592,318,1676469335,510810375,base_footprint,7,0.20718923832632138,0.14435359885816645,-0.03092604581552115,0.9670978428828547,0.0,0.0,0.0,0.4241507053375244
1676469335.5214088,319,1676469335,520153045,base_footprint,7,0.20761096588270697,0.14286363347755593,-0.030664726487968755,0.9672369635328553,0.0,0.0,0.0,0.424129456281662
1676469335.5318158,320,1676469335,530083656,base_footprint,7,0.20851735147368913,0.14447362498653282,-0.03116018363264818,0.9667869097032852,0.0,0.0,0.0,0.4247265160083771
1676469335.5412033,321,1676469335,540069580,base_footprint,7,0.208450907627201,0.1436702990408798,-0.03097256067112452,0.9669269697181756,0.0,0.0,0.0,0.42473965883255005
1676469335.5512118,322,1676469335,550118923,base_footprint,7,0.2087957020089111,0.14245429699735568,-0.030757636783017548,0.9670393455641395,0.0,0.0,0.0,0.42472684383392334
1676469335.5621247,323,1676469335,560158491,base_footprint,7,0.20701857265808787,0.15529271539678813,-0.03330208599314919,0.9653592358225019,0.0,0.0,0.0,0.42551541328430176
1676469335.5706651,324,1676469335,570117235,base_footprint,7,0.20706001478773833,0.1545774299974009,-0.03315151606930972,0.9654703234143484,0.0,0.0,0.0,0.42549827694892883
1676469335.5825603,325,1676469335,580580949,base_footprint,7,0.20719806289718182,0.15397317759289378,-0.03304152090270435,0.9655410303089346,0.0,0.0,0.0,0.42548879981040955
1676469335.5956063,326,1676469335,590140581,base_footprint,7,0.20722140703070843,0.15350751967860202,-0.03294283173557744,0.9656135353792314,0.0,0.0,0.0,0.425485223531723
1676469335.6012218,327,1676469335,600211143,base_footprint,7,0.20370477385065,0.16335248216041195,-0.034493582166727516,0.9646919324176993,0.0,0.0,0.0,0.42621827125549316
1676469335.610915,328,1676469335,610231637,base_footprint,7,0.20358812383607697,0.16332314575453122,-0.03446654676534869,0.9647224901741548,0.0,0.0,0.0,0.4262152910232544
1676469335.6225688,329,1676469335,620434522,base_footprint,7,0.20339329939917095,0.16340550837562315,-0.03444993785498015,0.9647502305642696,0.0,0.0,0.0,0.4262073338031769
1676469335.6306458,330,1676469335,630173444,base_footprint,7,0.20368663333350767,0.17188311988782806,-0.036350004872934105,0.9631441354463129,0.0,0.0,0.0,0.4264942407608032
1676469335.640929,331,1676469335,640120744,base_footprint,7,0.20351405605697653,0.1720963454840153,-0.03636434224144021,0.9631419996405679,0.0,0.0,0.0,0.42648670077323914
1676469335.6510203,332,1676469335,650385618,base_footprint,7,0.20337522665076146,0.17232394093876027,-0.0363880578951892,0.9631297346706219,0.0,0.0,0.0,0.42648571729660034
1676469335.6616607,333,1676469335,660495519,base_footprint,7,0.20336951054917135,0.17241165163729436,-0.03640612925298343,0.9631145613640705,0.0,0.0,0.0,0.42647790908813477
1676469335.6720514,334,1676469335,670473575,base_footprint,7,0.20378869195722032,0.17594191708386478,-0.03725754624606603,0.9623546571253977,0.0,0.0,0.0,0.4265938401222229
1676469335.6814375,335,1676469335,680215597,base_footprint,7,0.2038111880135378,0.17596775643270465,-0.037267513822620064,0.9623447826792805,0.0,0.0,0.0,0.42658698558807373
1676469335.6905823,336,1676469335,690101146,base_footprint,7,0.20375729024700998,0.1761683498378427,-0.0373011607697569,0.9623181919676235,0.0,0.0,0.0,0.4265906512737274
1676469335.7009997,337,1676469335,700302124,base_footprint,7,0.20390164388988546,0.17504488748830485,-0.03708249444980605,0.9625010626428363,0.0,0.0,0.0,0.42685171961784363
1676469335.712031,338,1676469335,710318326,base_footprint,7,0.20392269634368915,0.17506601290319132,-0.0370911317008019,0.962492427498135,0.0,0.0,0.0,0.426846444606781
1676469335.7207751,339,1676469335,720224857,base_footprint,7,0.2038492686628112,0.17523924510470662,-0.037115116954111495,0.9624755325379717,0.0,0.0,0.0,0.4268500506877899
1676469335.7306082,340,1676469335,730113267,base_footprint,7,0.20357951227309368,0.17203486602183657,-0.036363149075393314,0.9631391947402093,0.0,0.0,0.0,0.42625272274017334
1676469335.7409222,341,1676469335,740078687,base_footprint,7,0.2035163720730213,0.1720981319542884,-0.036365165264991596,0.9631411599715433,0.0,0.0,0.0,0.42625507712364197
1676469335.7513208,342,1676469335,750146150,base_footprint,7,0.2034917587634052,0.17208810510655778,-0.0363583751602376,0.9631484084770726,0.0,0.0,0.0,0.42625120282173157
1676469335.7625067,343,1676469335,761586427,base_footprint,7,0.20358604966882354,0.16984407252480102,-0.03588613267982097,0.9635444446883183,0.0,0.0,0.0,0.4258159101009369
1676469335.7759588,344,1676469335,770417213,base_footprint,7,0.2035335375506496,0.1698241939392864,-0.03587211443945151,0.963559564142577,0.0,0.0,0.0,0.4258016347885132
1676469335.7814498,345,1676469335,780224323,base_footprint,7,0.20354417168680455,0.16975534694353936,-0.03585905933455612,0.9635699353031164,0.0,0.0,0.0,0.42580825090408325
1676469335.791641,346,1676469335,790174007,base_footprint,7,0.20347179145633892,0.16971215281836025,-0.035836303813111064,0.9635936771255404,0.0,0.0,0.0,0.42580124735832214
1676469335.8015196,347,1676469335,800542831,base_footprint,7,0.20334573184177188,0.1686350951131336,-0.03557849563019563,0.9638189086579546,0.0,0.0,0.0,0.4265231788158417
1676469335.8116145,348,1676469335,810123443,base_footprint,7,0.2033286416577457,0.1685032566246191,-0.03554666591201504,0.9638467463923159,0.0,0.0,0.0,0.42653486132621765
1676469335.821011,349,1676469335,820075273,base_footprint,7,0.20321911958174227,0.16854226187858154,-0.03553512696541225,0.9638634499496416,0.0,0.0,0.0,0.42652109265327454
1676469335.8329098,350,1676469335,830296516,base_footprint,7,0.20292003528562388,0.17007815407460689,-0.03581424479542486,0.9636463151260367,0.0,0.0,0.0,0.42492809891700745
1676469335.8411584,351,1676469335,840020895,base_footprint,7,0.2028137794076009,0.17012206562078208,-0.03580417605004058,0.9636613070206259,0.0,0.0,0.0,0.4249187409877777
1676469335.8516653,352,1676469335,850669384,base_footprint,7,0.20280460326416858,0.1700261556473856,-0.03578164036763711,0.9636810019416359,0.0,0.0,0.0,0.42491236329078674
1676469335.8630946,353,1676469335,861963033,base_footprint,7,0.20321645520626472,0.17050146317763687,-0.03596115700589902,0.9635035643807874,0.0,0.0,0.0,0.4244164228439331
1676469335.8709426,354,1676469335,870430231,base_footprint,7,0.2031892732811154,0.1704346475487869,-0.035941574356317826,0.9635218489329664,0.0,0.0,0.0,0.4244126081466675
1676469335.8807814,355,1676469335,880101442,base_footprint,7,0.20313847126042092,0.1703870609146451,-0.035921814885621406,0.9635417137738103,0.0,0.0,0.0,0.42440614104270935
1676469335.8909116,356,1676469335,890080451,base_footprint,7,0.2031226778877367,0.1703357662042209,-0.03590772709904033,0.9635546375862224,0.0,0.0,0.0,0.4244193136692047
1676469335.9015172,357,1676469335,900103569,base_footprint,7,0.2029993474456168,0.17094993293217392,-0.036018565121395535,0.963467720442016,0.0,0.0,0.0,0.4246140420436859
1676469335.910842,358,1676469335,910253286,base_footprint,7,0.20296472561441073,0.1709249745596617,-0.036006709717831244,0.9634798856661937,0.0,0.0,0.0,0.4246249496936798
1676469335.9218194,359,1676469335,921161413,base_footprint,7,0.2030684327461194,0.17067155807181134,-0.035970784832382856,0.9635042986546128,0.0,0.0,0.0,0.424612820148468
1676469335.9318988,360,1676469335,930330038,base_footprint,7,0.20249726292014378,0.1705890352474523,-0.03584707902656043,0.963643723835971,0.0,0.0,0.0,0.4248165786266327
1676469335.94126,361,1676469335,940152883,base_footprint,7,0.20249051049975314,0.17048599281420082,-0.0358234680785695,0.9636642561320459,0.0,0.0,0.0,0.42482057213783264
1676469335.9505453,362,1676469335,950060844,base_footprint,7,0.20252833216463373,0.170369386571177,-0.035805156545635826,0.9636776107987127,0.0,0.0,0.0,0.42480990290641785
1676469335.9660094,363,1676469335,962911128,base_footprint,7,0.20142060056062394,0.16998511222759016,-0.03551755337049434,0.9639882295408722,0.0,0.0,0.0,0.42587894201278687
1676469335.9720933,364,1676469335,970962762,base_footprint,7,0.20139727588919498,0.16991618521381396,-0.03549838718397277,0.9640059604453353,0.0,0.0,0.0,0.42588120698928833
1676469335.981269,365,1676469335,980577468,base_footprint,7,0.2014075674045994,0.16984724557162945,-0.035485412129725946,0.9640164368359472,0.0,0.0,0.0,0.42587053775787354
1676469335.9909081,366,1676469335,990110158,base_footprint,7,0.2009168604553595,0.1704461926715252,-0.03552396084886941,0.9640117005483652,0.0,0.0,0.0,0.4258476495742798
1676469336.0013862,367,1676469336,163793,base_footprint,7,0.19660395908280912,0.16659673194621005,-0.0339193756271295,0.965630306139401,0.0,0.0,0.0,0.42212799191474915
1676469336.0110126,368,1676469336,10072946,base_footprint,7,0.19483361974046812,0.16771478299493744,-0.03383363667135503,0.9657985800431571,0.0,0.0,0.0,0.4219748377799988
1676469336.0221872,369,1676469336,20292758,base_footprint,7,0.19453765800795075,0.1660419023292631,-0.033432726596918906,0.966161186904109,0.0,0.0,0.0,0.42175450921058655
1676469336.0307114,370,1676469336,30156135,base_footprint,7,0.1476314753681203,0.12959090513547689,-0.01951573656873346,0.9803215191012485,0.0,0.0,0.0,0.3850003778934479
1676469336.041324,371,1676469336,40158033,base_footprint,7,0.1461770740012063,0.12652797667020635,-0.018854626462703875,0.9809523113878378,0.0,0.0,0.0,0.3842572569847107
1676469336.050677,372,1676469336,50154924,base_footprint,7,0.14512812166650244,0.12446903936382929,-0.01840669260731312,0.9813798857774997,0.0,0.0,0.0,0.38359084725379944
1676469336.0642202,373,1676469336,62097072,base_footprint,7,0.14376980885487126,0.12152212960333075,-0.017792178714665357,0.9819603110386338,0.0,0.0,0.0,0.3821408450603485
1676469336.0711713,374,1676469336,70461273,base_footprint,7,0.12964669647421012,0.10516203229025894,-0.013829305725210019,0.9858708999463698,0.0,0.0,0.0,0.3052860498428345
1676469336.080871,375,1676469336,80291986,base_footprint,7,0.12847852068368393,0.1037466657103229,-0.01351603562833098,0.9861780852654436,0.0,0.0,0.0,0.3037578761577606
1676469336.095824,376,1676469336,90289115,base_footprint,7,0.12620617266573836,0.10185563452867277,-0.013028412493324277,0.9866750691913377,0.0,0.0,0.0,0.30094435811042786
1676469336.1010761,377,1676469336,100000143,base_footprint,7,0.08328749208097394,0.0784537580910994,-0.006577557865931711,0.9934107595736847,0.0,0.0,0.0,0.20639313757419586
1676469336.1110487,378,1676469336,110357999,base_footprint,7,0.08005751837031899,0.07658630371852783,-0.0061694081829214605,0.9938245671333507,0.0,0.0,0.0,0.20255917310714722
1676469336.1228855,379,1676469336,120879411,base_footprint,7,0.07773484568413869,0.07516342071632628,-0.005877379936711485,0.9941193139446408,0.0,0.0,0.0,0.1997285783290863
1676469336.1311877,380,1676469336,130131721,base_footprint,7,0.018257399865409328,0.029961209521344814,-0.0005473508647664799,0.9993841572094304,0.0,0.0,0.0,0.10521888732910156
1676469336.1412697,381,1676469336,140115976,base_footprint,7,0.014123081279197987,0.027542967875613743,-0.0003891780793262532,0.9995207711879762,0.0,0.0,0.0,0.10035334527492523
1676469336.151355,382,1676469336,150250196,base_footprint,7,0.011300062422449067,0.02582560125307507,-0.00029194694002661526,0.9996025518555612,0.0,0.0,0.0,0.09696196764707565
1676469336.1610131,383,1676469336,160234212,base_footprint,7,0.008340147716783531,0.024002081601813944,-0.0002002455655977017,0.9996770988256937,0.0,0.0,0.0,0.09349751472473145
1676469336.1736908,384,1676469336,170163869,base_footprint,7,-0.019474384867041707,-2.5033778055951633e-05,-4.876099008925965e-07,0.9998103558711133,0.0,0.0,0.0,0.06453017890453339
1676469336.1819286,385,1676469336,180274248,base_footprint,7,-0.022411804600560623,-0.0019630185671864445,-4.4005926640476234e-05,0.9997468957871936,0.0,0.0,0.0,0.061019957065582275
1676469336.1906123,386,1676469336,190124511,base_footprint,7,-0.026868202023844857,-0.00497322945300941,-0.00013367164601764503,0.9996266047083304,0.0,0.0,0.0,0.055882856249809265
1676469336.2009175,387,1676469336,200227260,base_footprint,7,-0.042565084748722136,-0.013983763672184948,-0.0005958184948669006,0.9989956520997555,0.0,0.0,0.0,0.06547097861766815
1676469336.2111845,388,1676469336,210299253,base_footprint,7,-0.04570242573822019,-0.016097374979322107,-0.0007365544476825435,0.998825119972442,0.0,0.0,0.0,0.0615197978913784
1676469336.2216523,389,1676469336,220577716,base_footprint,7,-0.05029444557846298,-0.019417584758108165,-0.0009780195055869327,0.9985451765563557,0.0,0.0,0.0,0.05610737204551697
1676469336.2316358,390,1676469336,229979276,base_footprint,7,-0.05837124007849151,-0.024965337153052186,-0.0014602048753065392,0.997981662193377,0.0,0.0,0.0,0.09588093310594559
1676469336.2410903,391,1676469336,240218639,base_footprint,7,-0.06300837267157466,-0.028416450674235386,-0.0017947696452251076,0.9976067507321106,0.0,0.0,0.0,0.0910993218421936
1676469336.2514737,392,1676469336,250304937,base_footprint,7,-0.06615177445781224,-0.030660801902676216,-0.0020336835477071493,0.9973363134339366,0.0,0.0,0.0,0.0879049226641655
1676469336.2638052,393,1676469336,260771036,base_footprint,7,-0.07085751593946754,-0.034103009556842576,-0.0024239679789196697,0.996900356882919,0.0,0.0,0.0,0.0835510864853859
1676469336.2714725,394,1676469336,270517349,base_footprint,7,-0.07740024260425356,-0.037950837810206924,-0.002948392189178749,0.9962731770643054,0.0,0.0,0.0,0.11900085210800171
1676469336.2811644,395,1676469336,280137300,base_footprint,7,-0.08062508087184819,-0.040322724971444034,-0.003264330989602521,0.9959231990110862,0.0,0.0,0.0,0.11635913699865341
1676469336.2907975,396,1676469336,290166378,base_footprint,7,-0.08547588604472657,-0.04364799436754206,-0.0037481801388892593,0.9953766506394482,0.0,0.0,0.0,0.11274632811546326
1676469336.3025208,397,1676469336,300827503,base_footprint,7,-0.09099286933363634,-0.04885871682447167,-0.004469742736045283,0.9946422195546354,0.0,0.0,0.0,0.14526677131652832
1676469336.3130872,398,1676469336,310092210,base_footprint,7,-0.09587945042973321,-0.05249020859234034,-0.00506313594004347,0.9939951074535919,0.0,0.0,0.0,0.142207533121109
1676469336.3215947,399,1676469336,320383548,base_footprint,7,-0.09925292707134256,-0.0547985486241802,-0.005474296072112696,0.9935371193966378,0.0,0.0,0.0,0.14018024504184723
1676469336.3311937,400,1676469336,330302238,base_footprint,7,-0.10423654709883341,-0.05892050556322427,-0.006186295483180811,0.9927864050344775,0.0,0.0,0.0,0.17396266758441925
1676469336.3426654,401,1676469336,340820312,base_footprint,7,-0.10907598859329304,-0.06274422920508407,-0.006898892212024417,0.9920272152013283,0.0,0.0,0.0,0.17147280275821686
1676469336.3514032,402,1676469336,350289344,base_footprint,7,-0.1124913171786268,-0.06506466564534352,-0.00738201082935747,0.9914927124089176,0.0,0.0,0.0,0.16984647512435913
1676469336.3624463,403,1676469336,361595392,base_footprint,7,-0.11595120924635224,-0.06720671839477889,-0.00786388897310827,0.9909473918060091,0.0,0.0,0.0,0.16827695071697235
1676469336.3714428,404,1676469336,370436191,base_footprint,7,-0.11747706263379282,-0.06875029424026452,-0.008152733955034621,0.9906594115667965,0.0,0.0,0.0,0.18296226859092712
1676469336.3812861,405,1676469336,380525350,base_footprint,7,-0.12227803006417523,-0.0725006978346976,-0.008956565672380623,0.9898037745474922,0.0,0.0,0.0,0.1808881312608719
1676469336.3907158,406,1676469336,390100717,base_footprint,7,-0.12708435406971713,-0.07612258894847722,-0.009782396525206249,0.988918208509019,0.0,0.0,0.0,0.1788601130247116
1676469336.4008722,407,1676469336,400156021,base_footprint,7,-0.12599289223061252,-0.06897386292611266,-0.008781620222648548,0.9895914715106837,0.0,0.0,0.0,0.18601572513580322
1676469336.4125435,408,1676469336,410910606,base_footprint,7,-0.12937805338085204,-0.07106650946286856,-0.009296694112496557,0.9890017401474701,0.0,0.0,0.0,0.18469998240470886
1676469336.4212995,409,1676469336,420549869,base_footprint,7,-0.13717223875188586,-0.07645441271306361,-0.010619796876034393,0.9875351738580291,0.0,0.0,0.0,0.18140164017677307
1676469336.4324691,410,1676469336,430097103,base_footprint,7,-0.1308346564396402,-0.07128369293751952,-0.00943208105823055,0.9887931854753155,0.0,0.0,0.0,0.17775562405586243
1676469336.4410384,411,1676469336,440119504,base_footprint,7,-0.13540569985476106,-0.07450443656974742,-0.010211555989790523,0.987932239327442,0.0,0.0,0.0,0.17573454976081848
1676469336.4534297,412,1676469336,450505018,base_footprint,7,-0.13851446989572683,-0.07656749675114148,-0.010741720889517057,0.9873377210980554,0.0,0.0,0.0,0.17436839640140533
