Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1676469335.1220443,2293,1676469334,755265920,base_link,0.005252964794635773,-0.0018582619959488511,0.0016837926814332604,-0.0010542116804382053,-0.0005496142969676861,0.0009443726176290204
1676469335.1221745,2294,1676469334,795267456,base_link,0.005443139001727104,-0.0018482212908565998,0.0016501452773809433,-0.002176486723275748,0.0007341320946288864,3.5751528104347325e-05
1676469335.1222782,2295,1676469334,825267456,base_link,0.0054937852546572685,-0.0018327694851905107,0.0014655450358986855,0.0009535215504928996,-0.000354073458605097,-0.00026994918615156596
1676469335.1224341,2296,1676469334,855267456,base_link,0.005556969437748194,-0.0019018606981262565,0.0013618626398965716,-0.0010734123717419327,-0.0012782025228408925,-0.0006249921629065117
1676469335.1225162,2297,1676469334,895269248,base_link,0.005369711667299271,-0.0017908507725223899,0.001337677938863635,0.00032984685805478625,-0.000343036166300961,-0.0002095117158945648
1676469335.1226983,2298,1676469334,925269248,base_link,0.005543634761124849,-0.0017526736482977867,0.0013849182287231088,-0.0025045792570934024,-0.00033175361725738584,0.0007693982428972115
1676469335.122859,2299,1676469334,955269248,base_link,0.005454462021589279,-0.001969427801668644,0.0015414238441735506,0.0021888061560026663,0.0014649253534882482,0.00038422587380919273
1676469335.1231196,2300,1676469334,995271808,base_link,0.005555957555770874,-0.0018681123619899154,0.0016310501378029585,-0.002793230292658584,-0.0004381005841941557,0.0008649104478320585
1676469335.124286,2301,1676469335,25271808,base_link,0.005738311447203159,-0.0019715188536792994,0.001704073161818087,-0.0007769553711620025,3.454472609643096e-05,-0.0007223789454127674
1676469335.1244302,2302,1676469335,54271808,base_link,0.00600949814543128,-0.0017711983527988195,0.0017017261125147343,2.6876270971727043e-05,-0.00031538350860682574,0.0009375331973203569
1676469335.1245923,2303,1676469335,94273856,base_link,0.005814576055854559,-0.001873785862699151,0.0017543865833431482,-0.00010747371526506334,-0.0009081276286261736,0.0004726569813637412
1676469335.1487744,2304,1676469335,125273856,base_link,0.0057507045567035675,-0.0016234286595135927,0.0016276234528049827,0.0021400891730335497,0.00216749438980608,0.0017260509046026441
