Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,remote_timestamp_ns,observed_offset_ns,estimated_offset_ns,round_trip_time_ms
1676469335.171658,2169,1676469335,171226827,,328309331000,1676469006861356770,1676469006861275136,1.0730210542678833
1676469335.2902918,2170,1676469335,289828951,,328427910000,1676469006852101046,1676469006861275136,19.629087448120117
1676469335.3713121,2171,1676469335,370663118,,328508738000,1676469006861681918,1676469006861277440,0.4819929897785187
1676469335.4713182,2172,1676469335,470784693,,328608898000,1676469006861655381,1676469006861279744,0.4579010009765625
1676469335.5713665,2173,1676469335,570804214,,328708883000,1676469006861603904,1676469006861281792,0.629360020160675
1676469335.6714568,2174,1676469335,670716125,,328808853000,1676469006861586314,1676469006861283584,0.5477319955825806
1676469335.7712815,2175,1676469335,770634573,,328908760000,1676469006861668557,1676469006861285632,0.4059390127658844
1676469335.8716595,2176,1676469335,871140049,,329009093000,1676469006861560306,1676469006861287424,0.9666510224342346
1676469335.9711015,2177,1676469335,970614115,,329108749000,1676469006861642396,1676469006861289472,0.4398080110549927
1676469336.0711045,2178,1676469336,70546268,,329208693000,1676469006861662521,1676469006861291520,0.375789999961853
1676469336.1715176,2179,1676469336,170633845,,329308726000,1676469006861645164,1676469006861293568,0.5191590189933777
1676469336.2714307,2180,1676469336,270588572,,329408717000,1676469006861660297,1676469006861295616,0.4161970019340515
1676469336.3713217,2181,1676469336,370676483,,329508796000,1676469006861629162,1676469006861297664,0.49702900648117065
1676469336.4718034,2182,1676469336,470988723,,329609095000,1676469006861485007,1676469006861299200,0.8101549744606018
1676469336.5716333,2183,1676469336,571088985,,329708968000,1676469006861684890,1676469006861301248,0.8665239810943604
1676469336.6710489,2184,1676469336,670622052,,329808745000,1676469006861659879,1676469006861303296,0.4270859956741333
1676469336.771225,2185,1676469336,770568891,,329908691000,1676469006861676273,1676469006861305344,0.3973639905452728
1676469336.8714325,2186,1676469336,870637264,,330008756000,1676469006861644573,1676469006861307392,0.4670110046863556
1676469336.9715014,2187,1676469336,970580362,,330108716000,1676469006861655254,1676469006861309440,0.41203099489212036
1676469337.0711267,2188,1676469337,70631404,,330208728000,1676469006861675472,1676469006861311488,0.45021599531173706
1676469337.1718795,2189,1676469337,171213512,,330308814000,1676469006861896622,1676469006861314304,1.0000029802322388
1676469337.2717683,2190,1676469337,271039058,,330409095000,1676469006861504435,1676469006861315840,0.873524010181427
1676469337.3719354,2191,1676469337,371181896,,330508787000,1676469006861889348,1676469006861318912,1.0062990188598633
1676469337.4715998,2192,1676469337,470683595,,330608787000,1676469006861639996,1676469006861321216,0.5076590180397034
1676469337.5720155,2193,1676469337,570641454,,330708706000,1676469006861701096,1676469006861323520,0.4614189863204956
1676469337.6725295,2194,1676469337,671237006,,330808783000,1676469006861943560,1676469006861326592,1.0137439966201782
1676469337.771242,2195,1676469337,770639688,,330908712000,1676469006861694470,1676469006861328896,0.4596959948539734
1676469337.871433,2196,1676469337,870958134,,331008808000,1676469006861756205,1676469006861331456,0.7820810079574585
1676469337.9727848,2197,1676469337,971786220,,331109701000,1676469006861291991,1676469006861332736,1.5798280239105225
1676469338.0724978,2198,1676469338,70840131,,331208728000,1676469006861795006,1676469006861335552,0.6283980011940002
1676469338.171438,2199,1676469338,170666734,,331308775000,1676469006861600202,1676469006861337600,0.576583981513977
1676469338.271183,2200,1676469338,270624743,,331408710000,1676469006861698505,1676469006861339904,0.4276610016822815
1676469338.3715026,2201,1676469338,370852748,,331508908000,1676469006861672048,1676469006861342208,0.5403069853782654
1676469338.4715736,2202,1676469338,470725036,,331608741000,1676469006861727141,1676469006861344768,0.5079370141029358
1676469338.571377,2203,1676469338,570971466,,331709000000,1676469006861583351,1676469006861346816,0.7695069909095764
1676469338.6710615,2204,1676469338,670573295,,331808682000,1676469006861694326,1676469006861349120,0.3889940083026886
1676469338.7712064,2205,1676469338,770632339,,331908736000,1676469006861666231,1676469006861351424,0.4537149965763092
1676469338.8713245,2206,1676469338,870847010,,332008667000,1676469006861844710,1676469006861354240,0.6642299890518188
1676469338.971225,2207,1676469338,970636355,,332108706000,1676469006861702877,1676469006861356544,0.44834500551223755
1676469339.0710611,2208,1676469339,70565625,,332208662000,1676469006861705803,1676469006861358848,0.38936400413513184
1676469339.1720073,2209,1676469339,170596504,,332308582000,1676469006861766119,1676469006861361408,0.49099200963974
1676469339.2718878,2210,1676469339,270621144,,332408691000,1676469006861708869,1676469006861363712,0.4369190037250519
1676469339.3711169,2211,1676469339,370598283,,332508686000,1676469006861702990,1676469006861366016,0.41238299012184143
1676469339.4710543,2212,1676469339,470574127,,332608616000,1676469006861742435,1676469006861368576,0.42499399185180664
1676469339.5710554,2213,1676469339,570565581,,332708666000,1676469006861700186,1676469006861370624,0.39186498522758484
1676469339.671909,2214,1676469339,670598980,,332808701000,1676469006861699297,1676469006861372672,0.39177200198173523
1676469339.7715926,2215,1676469339,770568953,,332908658000,1676469006861712937,1676469006861374976,0.3887909948825836
1676469339.8717113,2216,1676469339,870782348,,333008707000,1676469006861767010,1676469006861377280,0.6103609800338745
1676469339.9718008,2217,1676469339,970664582,,333108712000,1676469006861731132,1676469006861379584,0.43610501289367676
1676469340.0711594,2218,1676469340,70614594,,333208707000,1676469006861682097,1676469006861381632,0.4449009895324707
1676469340.1717632,2219,1676469340,170696160,,333308764000,1676469006861700497,1676469006861383680,0.45739999413490295
1676469340.2714584,2220,1676469340,270685153,,333408748000,1676469006861680444,1676469006861385728,0.5088260173797607
1676469340.371215,2221,1676469340,370731646,,333508808000,1676469006861703213,1676469006861387776,0.43519699573516846
1676469340.4713163,2222,1676469340,470792286,,333608737000,1676469006861729254,1676469006861390080,0.6460090279579163
1676469340.571868,2223,1676469340,571281994,,333709286000,1676469006861438863,1676469006861391360,1.1083910465240479
1676469340.6731234,2224,1676469340,671484909,,333809543000,1676469006861315151,1676469006861392384,1.2479989528656006
1676469340.771955,2225,1676469340,771375571,,333909441000,1676469006861342663,1676469006861393408,1.1775929927825928
1676469340.8714192,2226,1676469340,870940182,,334008964000,1676469006861588326,1676469006861395200,0.7691180109977722
1676469340.9712975,2227,1676469340,970791325,,334108838000,1676469006861636737,1676469006861397248,0.6265090107917786
1676469341.071348,2228,1676469341,70704413,,334208761000,1676469006861671861,1676469006861399296,0.5378990173339844
1676469341.1716807,2229,1676469341,171033329,,334309075000,1676469006861491697,1676469006861400832,0.9275969862937927
1676469341.2711747,2230,1676469341,270673051,,334408706000,1676469006861716999,1676469006861403136,0.4937700033187866
1676469341.37115,2231,1676469341,370566140,,334508643000,1676469006861719495,1676469006861405440,0.4020859897136688
1676469341.4711392,2232,1676469341,470607208,,334608683000,1676469006861708276,1676469006861407488,0.42562299966812134
1676469341.5713866,2233,1676469341,570564370,,334708645000,1676469006861728336,1676469006861409792,0.3761430084705353
1676469341.6712382,2234,1676469341,670722566,,334808773000,1676469006861742301,1676469006861412096,0.40732699632644653
1676469341.771334,2235,1676469341,770787838,,334908659000,1676469006861826759,1676469006861414656,0.5981389880180359
1676469341.8711035,2236,1676469341,870569855,,335008619000,1676469006861750228,1676469006861416960,0.394661009311676
1676469341.9726977,2237,1676469341,970658811,,335108707000,1676469006861722833,1676469006861419264,0.45228898525238037
1676469342.0710425,2238,1676469342,70581363,,335208660000,1676469006861725524,1676469006861421568,0.38695698976516724
1676469342.1714013,2239,1676469342,170583341,,335308571000,1676469006861767734,1676469006861423872,0.4823809862136841
1676469342.2713208,2240,1676469342,270728113,,335408775000,1676469006861746625,1676469006861426176,0.4076240062713623
1676469342.371493,2241,1676469342,370846071,,335508706000,1676469006861813501,1676469006861428736,0.6481389999389648
1676469342.4712825,2242,1676469342,470547201,,335608619000,1676469006861734963,1676469006861431040,0.3808459937572479
1676469342.571099,2243,1676469342,570621437,,335708672000,1676469006861725385,1676469006861433344,0.4408079981803894
1676469342.671338,2244,1676469342,670837375,,335808733000,1676469006861776991,1676469006861435648,0.6482489705085754
1676469342.7712646,2245,1676469342,770815593,,335908849000,1676469006861647413,1676469006861437696,0.6318979859352112
1676469342.8714266,2246,1676469342,870881811,,336008924000,1676469006861600177,1676469006861439488,0.7099519968032837
1676469342.9710279,2247,1676469342,970559572,,336108625000,1676469006861736436,1676469006861441792,0.3910309970378876
1676469343.0710282,2248,1676469343,70562958,,336208630000,1676469006861734572,1676469006861444096,0.3910309970378876
1676469343.171005,2249,1676469343,170577400,,336308606000,1676469006861791801,1676469006861446400,0.3537540137767792
1676469343.2711878,2250,1676469343,270535454,,336408591000,1676469006861749994,1676469006861448704,0.38371598720550537
1676469343.3712003,2251,1676469343,370724245,,336508738000,1676469006861706138,1676469006861450752,0.55349200963974
1676469343.471192,2252,1676469343,470653707,,336608638000,1676469006861772776,1676469006861453056,0.48021501302719116
1676469343.571099,2253,1676469343,570623298,,336708652000,1676469006861745663,1676469006861455104,0.44497400522232056
1676469343.67125,2254,1676469343,670585926,,336808643000,1676469006861745559,1676469006861457152,0.3895309865474701
1676469343.7712328,2255,1676469343,770738737,,336908653000,1676469006861821713,1676469006861459456,0.5222330093383789
1676469343.8719049,2256,1676469343,870955972,,337008833000,1676469006861729413,1676469006861461504,0.7793220281600952
1676469343.971696,2257,1676469343,970811694,,337108685000,1676469006861837680,1676469006861463808,0.5738430023193359
1676469344.071289,2258,1676469344,70768712,,337208804000,1676469006861664550,1676469006861465600,0.5946580171585083
1676469344.1711175,2259,1676469344,170587196,,337308637000,1676469006861757134,1676469006861467648,0.38010498881340027
1676469344.2710724,2260,1676469344,270584899,,337408618000,1676469006861754115,1676469006861469696,0.4185119867324829
1676469344.3712783,2261,1676469344,370750322,,337508798000,1676469006861730816,1676469006861471744,0.4370670020580292
1676469344.471016,2262,1676469344,470574195,,337608599000,1676469006861786623,1676469006861473792,0.3701060116291046
