Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7,channels_8,channels_9,channels_10,channels_11,channels_12,channels_13,channels_14,channels_15
1676469335.8270168,4373,1676469335,824314632,,145,355,205,159,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469335.8759499,4374,1676469335,871773424,,153,378,188,178,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469335.9263046,4375,1676469335,921728424,,155,571,392,176,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469335.9769857,4376,1676469335,974181472,,470,1691,1001,938,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.0258214,4377,1676469336,21644472,,1452,557,907,1204,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.0776448,4378,1676469336,74101520,,928,983,925,1049,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.1241999,4379,1676469336,121559520,,598,548,600,655,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.1763432,4380,1676469336,174021568,,297,405,352,336,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.2268941,4381,1676469336,223989568,,208,316,307,242,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.2765481,4382,1676469336,273936616,,273,353,332,335,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.3276381,4383,1676469336,323892616,,446,465,463,482,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.374672,4384,1676469336,371360664,,482,609,516,486,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.42743,4385,1676469336,423806664,,492,624,549,576,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.4758449,4386,1676469336,473765200,,503,550,537,540,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.5277956,4387,1676469336,523725200,,464,527,481,498,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.5759332,4388,1676469336,571933248,,445,568,451,429,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.6268377,4389,1676469336,623643248,,462,485,434,492,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.6778405,4390,1676469336,673602296,,502,574,439,475,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.7248986,4391,1676469336,721068296,,486,603,464,448,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.7751942,4392,1676469336,773516344,,501,498,491,528,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.8267422,4393,1676469336,823474344,,522,562,470,482,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.8751233,4394,1676469336,870939392,,477,526,512,513,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.9264262,4395,1676469336,923391392,,485,512,489,510,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469336.9747543,4396,1676469336,970863440,,458,486,525,535,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.0259085,4397,1676469337,23310440,,512,494,477,511,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.075756,4398,1676469337,73280488,,497,461,500,543,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.1271796,4399,1676469337,123226488,,502,514,502,508,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.1746495,4400,1676469337,170689304,,492,505,518,529,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.22661,4401,1676469337,223143304,,492,504,502,531,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.2775366,4402,1676469337,273099840,,505,580,470,466,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.3267548,4403,1676469337,323064840,,499,550,477,487,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.3756845,4404,1676469337,370527912,,518,516,490,521,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.4277904,4405,1676469337,422977912,,501,561,482,498,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.4769952,4406,1676469337,472940216,,498,510,511,535,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.5264251,4407,1676469337,522893216,,499,512,502,526,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.5757272,4408,1676469337,572862520,,476,479,517,550,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.627316,4409,1676469337,622807520,,482,508,499,516,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.6751142,4410,1676469337,672771592,,494,517,498,512,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.725989,4411,1676469337,722730592,,459,499,509,551,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.7771902,4412,1676469337,772687896,,483,561,505,491,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.8248057,4413,1676469337,822641896,,485,548,481,517,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.8752964,4414,1676469337,872613456,,478,521,501,530,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.927909,4415,1676469337,923958456,,495,581,482,481,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469337.9762487,4416,1676469337,972527736,,494,516,500,516,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.023846,4417,1676469338,19980736,,454,473,542,564,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.0751593,4418,1676469338,72439552,,513,527,488,504,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.1267457,4419,1676469338,122394552,,460,450,523,585,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.176043,4420,1676469338,169863600,,474,505,504,536,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.2261834,4421,1676469338,222309600,,486,499,491,530,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.2770407,4422,1676469338,274767904,,507,538,480,491,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.3248572,4423,1676469338,322227904,,469,533,500,520,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.3759778,4424,1676469338,372189208,,487,546,481,506,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.4270933,4425,1676469338,422145208,,478,538,505,505,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.4753048,4426,1676469338,472104768,,492,570,480,488,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.5265048,4427,1676469338,522061768,,493,498,503,538,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.575114,4428,1676469338,572031816,,510,543,470,509,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.6262147,4429,1676469338,621987816,,494,534,504,515,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.6751497,4430,1676469338,671940120,,510,501,512,532,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.726671,4431,1676469338,721898120,,504,519,496,528,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.7758067,4432,1676469338,771856424,,493,513,503,539,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.8269,4433,1676469338,821814424,,506,541,481,512,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.8741474,4434,1676469338,871775240,,510,498,505,541,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.9261541,4435,1676469338,921730240,,509,542,488,512,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469338.976622,4436,1676469338,974186544,,492,531,498,540,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.0256898,4437,1676469339,21645544,,505,529,499,526,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.0756304,4438,1676469339,72471848,,492,545,515,504,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.1274981,4439,1676469339,124062848,,478,475,526,569,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.1752188,4440,1676469339,171530408,,489,538,498,520,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.2265193,4441,1676469339,223985408,,501,518,508,526,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.27533,4442,1676469339,271444712,,498,510,498,543,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.3251898,4443,1676469339,321404712,,508,495,500,541,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.3768852,4444,1676469339,373854016,,478,523,513,532,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.4254837,4445,1676469339,421314016,,501,518,502,518,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.475879,4446,1676469339,473774576,,506,499,498,522,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.5270133,4447,1676469339,523735576,,472,459,524,577,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.5759392,4448,1676469339,573691624,,506,498,505,538,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.6277633,4449,1676469339,623650624,,537,576,494,484,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.674889,4450,1676469339,671994672,,529,564,504,508,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.725026,4451,1676469339,721067672,,509,526,514,545,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.7771761,4452,1676469339,773530976,,489,545,516,512,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.8254223,4453,1676469339,820987976,,497,541,518,495,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.8743882,4454,1676469339,872001280,,511,531,493,518,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.924302,4455,1676469339,920903280,,523,550,477,501,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469339.9780798,4456,1676469339,973363584,,518,597,482,465,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.0246446,4457,1676469340,23324584,,509,536,499,531,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.0753026,4458,1676469340,73278632,,507,498,509,575,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.1268253,4459,1676469340,120733632,,511,531,509,542,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.1756938,4460,1676469340,173189680,,526,532,495,522,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.2273848,4461,1676469340,223148680,,509,499,486,542,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.2755883,4462,1676469340,273108728,,498,532,496,506,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.324681,4463,1676469340,320571728,,498,518,495,524,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.375024,4464,1676469340,373023776,,503,492,499,558,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.4253104,4465,1676469340,422979776,,509,518,506,538,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.4760487,4466,1676469340,472940080,,532,566,479,498,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.5240574,4467,1676469340,522906080,,509,511,509,539,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.5754073,4468,1676469340,572855360,,525,524,493,522,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.625892,4469,1676469340,622814360,,497,519,507,535,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.675631,4470,1676469340,672772384,,537,596,452,451,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.7264805,4471,1676469340,722729384,,471,495,507,568,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.7762072,4472,1676469340,772690408,,493,523,501,546,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.8259957,4473,1676469340,822645408,,521,519,503,526,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.877137,4474,1676469340,872614200,,478,479,522,566,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.9244552,4475,1676469340,922567200,,524,603,457,462,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469340.9758575,4476,1676469340,972531248,,507,517,489,537,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.0282156,4477,1676469341,24979248,,502,477,506,557,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.074912,4478,1676469341,72436296,,517,519,474,532,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.1263304,4479,1676469341,122393296,,486,464,509,583,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.1752768,4480,1676469341,172356832,,518,540,483,531,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.2267334,4481,1676469341,222316832,,516,542,508,511,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.2778819,4482,1676469341,274771136,,514,481,510,554,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.3247287,4483,1676469341,322230136,,504,482,509,554,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.37535,4484,1676469341,372186440,,511,535,499,498,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.4274993,4485,1676469341,424641440,,485,509,520,536,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.4750907,4486,1676469341,472117488,,485,536,508,522,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.5266697,4487,1676469341,522064488,,507,547,481,513,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.577209,4488,1676469341,574525792,,521,560,491,477,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.6245134,4489,1676469341,621978792,,518,526,488,520,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.6758316,4490,1676469341,671961096,,474,458,535,580,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.7271595,4491,1676469341,724394096,,504,541,500,508,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.776102,4492,1676469341,771865656,,500,487,518,549,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.8262508,4493,1676469341,821812656,,512,541,499,504,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.875651,4494,1676469341,871784960,,492,481,528,554,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.9270368,4495,1676469341,924226960,,477,497,511,553,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469341.9766846,4496,1676469341,971694264,,494,513,502,528,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.027428,4497,1676469342,24160264,,478,515,511,531,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.0770366,4498,1676469342,71612568,,499,505,502,527,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.12658,4499,1676469342,124068568,,473,512,504,537,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.17732,4500,1676469342,174023872,,475,526,501,517,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.2252548,4501,1676469342,221480872,,466,470,520,564,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.2768536,4502,1676469342,273938176,,488,539,498,506,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.3249438,4503,1676469342,321402176,,489,491,521,536,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.3773408,4504,1676469342,373854736,,498,548,486,497,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.4265554,4505,1676469342,423813736,,495,510,512,515,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.4775968,4506,1676469342,473772040,,498,541,502,487,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.5249114,4507,1676469342,521232040,,484,513,527,509,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.5760326,4508,1676469342,571191344,,427,709,440,752,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.6263711,4509,1676469342,623650344,,486,391,525,450,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.6758182,4510,1676469342,671109648,,887,415,732,720,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.7242453,4511,1676469342,721066648,,798,712,838,917,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.7756188,4512,1676469342,773526696,,739,735,789,715,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.827237,4513,1676469342,824064696,,648,701,749,752,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.8759902,4514,1676469342,873447488,,728,813,796,906,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.9239204,4515,1676469342,920898488,,731,812,748,776,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469342.9762392,4516,1676469342,970858792,,622,657,721,565,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.0263486,4517,1676469343,23316792,,633,770,786,572,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.0769076,4518,1676469343,73275096,,590,448,624,504,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.1243248,4519,1676469343,120734096,,720,561,722,539,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.1756902,4520,1676469343,173192400,,621,816,539,788,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.227395,4521,1676469343,223153400,,327,839,640,703,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.2759497,4522,1676469343,273124704,,339,684,467,589,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.3260336,4523,1676469343,323069704,,607,773,355,808,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.3779573,4524,1676469343,373025752,,522,854,387,701,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.4255157,4525,1676469343,422988752,,875,865,623,706,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.475241,4526,1676469343,472942056,,614,820,520,613,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.5275054,4527,1676469343,522902056,,851,916,763,684,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.576885,4528,1676469343,572868104,,732,805,794,730,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.626929,4529,1676469343,622819104,,574,663,494,546,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.6768353,4530,1676469343,672779152,,681,278,298,676,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.7245574,4531,1676469343,722733152,,769,638,654,598,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.775952,4532,1676469343,772699456,,849,664,761,681,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.8273246,4533,1676469343,825158456,,788,765,901,878,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.875257,4534,1676469343,872610504,,855,819,868,899,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.9268003,4535,1676469343,925067504,,820,866,935,866,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469343.9747453,4536,1676469343,972525808,,781,717,912,678,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.025337,4537,1676469344,22498808,,533,632,648,514,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.0755603,4538,1676469344,72445600,,616,680,723,683,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.127156,4539,1676469344,124897600,,852,792,882,693,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.175794,4540,1676469344,172361648,,887,741,819,814,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.2260242,4541,1676469344,222318648,,595,666,731,677,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.2755322,4542,1676469344,272285696,,650,539,731,690,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.3262048,4543,1676469344,322233696,,610,649,679,676,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.3755584,4544,1676469344,372205744,,734,587,574,716,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.426263,4545,1676469344,422152744,,797,596,666,690,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.4765892,4546,1676469344,472120792,,914,640,566,411,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.5259922,4547,1676469344,522071792,,838,637,682,307,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.5770087,4548,1676469344,572045840,,856,724,670,723,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.6268935,4549,1676469344,621984840,,784,620,830,729,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.6763623,4550,1676469344,671941632,,798,822,851,974,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.725415,4551,1676469344,721901632,,673,661,791,850,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.7779737,4552,1676469344,774358424,,703,459,801,751,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.8253143,4553,1676469344,821818424,,771,721,783,920,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.8754196,4554,1676469344,871790472,,711,695,745,673,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.9272172,4555,1676469344,924234472,,200,639,571,388,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469344.9763129,4556,1676469344,971707520,,467,695,352,685,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.0263913,4557,1676469345,24151520,,541,685,346,605,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.0775225,4558,1676469345,74109568,,357,352,323,414,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.125418,4559,1676469345,121569568,,426,458,339,369,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.1767306,4560,1676469345,174030616,,524,521,477,599,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.2275133,4561,1676469345,223984616,,548,644,542,572,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.2760642,4562,1676469345,271454664,,572,656,619,598,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.3258877,4563,1676469345,323901664,,607,623,604,618,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.3754551,4564,1676469345,371373712,,510,570,668,638,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.4264333,4565,1676469345,423815712,,526,518,602,554,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.4776585,4566,1676469345,473782760,,464,531,503,562,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.5245914,4567,1676469345,521238760,,490,502,525,528,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.5756176,4568,1676469345,573694808,,481,509,554,527,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.6263742,4569,1676469345,621151808,,541,562,514,471,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.6762302,4570,1676469345,673612856,,530,496,563,506,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.7274091,4571,1676469345,723566856,,530,486,538,539,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.7763646,4572,1676469345,771029904,,569,452,583,496,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.8266973,4573,1676469345,820986904,,531,527,539,519,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.876125,4574,1676469345,870946952,,572,458,594,506,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.926925,4575,1676469345,923413952,,500,478,538,615,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469345.9755766,4576,1676469345,973361256,,570,547,559,451,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.0269814,4577,1676469346,23328256,,530,566,493,547,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.0766072,4578,1676469346,73286560,,544,475,581,529,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.1284652,4579,1676469346,124339560,,544,573,471,527,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.178348,4580,1676469346,175699608,,559,571,503,446,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.224721,4581,1676469346,223153608,,525,603,460,471,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.2751617,4582,1676469346,273112912,,482,550,465,551,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.3253884,4583,1676469346,323069912,,500,541,503,508,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.3755658,4584,1676469346,373040960,,518,552,476,521,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.4271865,4585,1676469346,422988960,,502,505,505,553,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.4762397,4586,1676469346,472953264,,512,519,482,536,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.5267112,4587,1676469346,522901264,,543,586,461,455,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.577116,4588,1676469346,572865824,,518,534,473,516,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.6251853,4589,1676469346,622821824,,481,465,513,582,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.6761267,4590,1676469346,672780872,,504,493,507,550,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.7248762,4591,1676469346,722738872,,527,590,481,460,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.77716,4592,1676469346,775207176,,502,495,507,553,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.8250859,4593,1676469346,822657176,,515,515,494,532,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.875123,4594,1676469346,872614968,,502,491,539,534,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.926499,4595,1676469346,922579968,,509,536,523,505,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469346.9779305,4596,1676469346,975033016,,507,494,534,548,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469347.0248518,4597,1676469347,22502016,,502,577,524,485,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469347.0756547,4598,1676469347,72451064,,482,513,549,549,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469347.1253822,4599,1676469347,122419064,,489,515,542,550,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469347.1762018,4600,1676469347,172365624,,382,372,414,415,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469347.2265363,4601,1676469347,222321624,,437,452,378,336,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469347.2750955,4602,1676469347,272328928,,406,424,412,363,1054,1054,0,0,0,0,0,0,0,0,0,0
