Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,magnetic_field.x,magnetic_field.y,magnetic_field.z,magnetic_field_covariance_0,magnetic_field_covariance_1,magnetic_field_covariance_2,magnetic_field_covariance_3,magnetic_field_covariance_4,magnetic_field_covariance_5,magnetic_field_covariance_6,magnetic_field_covariance_7,magnetic_field_covariance_8
1676469335.4533052,10452,1676469335,449215440,base_link,1.335449069738388e-05,1.5261504054069515e-05,-2.672271132469178e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.4734738,10453,1676469335,469200744,base_link,1.5218216180801392e-05,1.4334350824356077e-05,-2.8371852636337283e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.4955196,10454,1676469335,489184744,base_link,1.505185514688492e-05,1.73809677362442e-05,-3.056216835975647e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.5139916,10455,1676469335,509167744,base_link,1.9158297777175905e-05,1.2883415818214413e-05,-2.87322610616684e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.5354147,10456,1676469335,529149744,base_link,1.7973846197128297e-05,1.4392390847206114e-05,-2.8097659349441533e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.5535154,10457,1676469335,549133744,base_link,1.8473580479621887e-05,1.480726599693298e-05,-2.7193731069564825e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.575352,10458,1676469335,569118792,base_link,1.78819477558136e-05,1.4514607191085812e-05,-2.6113861799240117e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.6132002,10459,1676469335,609083792,base_link,1.7191675305366516e-05,1.3924831151962277e-05,-2.612780332565308e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.6340485,10460,1676469335,629065792,base_link,1.7267772555351258e-05,1.4366227388381956e-05,-2.5220313668251043e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.6559966,10461,1676469335,649050792,base_link,1.844955235719681e-05,1.4268895983695982e-05,-2.6854759454727178e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.6729083,10462,1676469335,669035584,base_link,1.8466736376285553e-05,1.2984077632427213e-05,-2.6813074946403503e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.694866,10463,1676469335,689018584,base_link,1.6937860846519472e-05,1.3224534690380094e-05,-2.748839855194092e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.7154825,10464,1676469335,708999584,base_link,1.919112503528595e-05,1.4550307393074033e-05,-2.6782009005546575e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.733117,10465,1676469335,728985584,base_link,1.761925369501114e-05,1.4841046929359434e-05,-2.6496934890747074e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.7540395,10466,1676469335,748965584,base_link,1.716986894607544e-05,1.4618755877017973e-05,-2.7355161309242254e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.7725596,10467,1676469335,768950632,base_link,1.8949082493782043e-05,1.4510598778724667e-05,-2.728856205940247e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.796024,10468,1676469335,788934632,base_link,1.7698732018470764e-05,1.5505936741828916e-05,-2.6546421647071844e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.816001,10469,1676469335,808916632,base_link,1.7839139699935915e-05,1.114622354507446e-05,-2.913070023059845e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.8333862,10470,1676469335,828899632,base_link,2.420587241649628e-05,1.3972723484039304e-05,-3.233957290649414e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.8550916,10471,1676469335,848885632,base_link,2.2077301144599917e-05,1.3023696839809416e-05,-2.762432098388672e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.8759148,10472,1676469335,868867424,base_link,1.7715597152709963e-05,1.5350186824798582e-05,-3.199799954891205e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.8933377,10473,1676469335,888850424,base_link,2.2340404987335205e-05,1.2365633249282834e-05,-3.0493503808975222e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.9144852,10474,1676469335,908834424,base_link,2.2527801990509033e-05,1.265308856964111e-05,-2.7694717049598696e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.9352849,10475,1676469335,928816424,base_link,1.5604430437088013e-05,1.150170415639877e-05,-3.111623227596283e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.9528003,10476,1676469335,948801424,base_link,2.171207815408707e-05,1.0791344940662382e-05,-2.9879468679428102e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.9736807,10477,1676469335,968783472,base_link,2.0799142122268678e-05,1.2796901166439054e-05,-2.9260116815567017e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469335.9956737,10478,1676469335,988766472,base_link,6.564474701881409e-05,-6.604612618684785e-06,-0.00012829031944274903,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.013053,10479,1676469336,8748472,base_link,6.689605712890625e-05,-1.934894025325777e-05,-0.0001283008098602295,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.0352173,10480,1676469336,28731472,base_link,3.1460851430892946e-05,-1.1720407009124772e-05,-0.00012674338817596437,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.0557957,10481,1676469336,48714472,base_link,2.9225248098373414e-05,-5.512839928269398e-06,-8.724728822708131e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.0737827,10482,1676469336,68699520,base_link,3.831032514572144e-05,-1.5427921898663116e-06,-5.902653336524964e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.0927067,10483,1676469336,88682520,base_link,3.22235256433487e-05,9.30622778832906e-07,-5.237303376197815e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.1136734,10484,1676469336,108667520,base_link,2.699941396713257e-05,3.3836305141448926e-06,-4.307368099689484e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.1339536,10485,1676469336,128648520,base_link,1.9773644208908083e-05,8.512829989194868e-06,-2.8429296612739563e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.1518705,10486,1676469336,148632520,base_link,2.237139940261841e-05,8.780589699745175e-06,-2.5956577062606813e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.1737773,10487,1676469336,168616568,base_link,2.0536239445209504e-05,1.0375767201185224e-05,-2.22054660320282e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.195415,10488,1676469336,188599568,base_link,2.142138183116913e-05,1.0277876257896421e-05,-2.3925434052944183e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.21331,10489,1676469336,208581568,base_link,1.9942325353622438e-05,1.0733567178249356e-05,-2.3902589082717897e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.2338853,10490,1676469336,228565568,base_link,2.0534837245941163e-05,1.1006404459476467e-05,-2.5910827517509463e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.2540812,10491,1676469336,248548568,base_link,2.0956580340862274e-05,1.2948250770568845e-05,-2.7930110692977908e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.2962093,10492,1676469336,288515616,base_link,2.100237011909485e-05,1.100339740514755e-05,-3.2217019796371465e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.3335555,10493,1676469336,328484616,base_link,2.0087507367134094e-05,1.2678256630897518e-05,-3.283057510852814e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.3545723,10494,1676469336,348464616,base_link,2.1625903248786926e-05,1.1301311105489727e-05,-3.4645384550094606e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.3724399,10495,1676469336,368449664,base_link,2.11464062333107e-05,1.2544080615043636e-05,-3.847806453704834e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.39427,10496,1676469336,388432664,base_link,2.0873257517814637e-05,1.3446319103240962e-05,-3.52548360824585e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.4141362,10497,1676469336,408416664,base_link,2.0452260971069336e-05,1.3635638356208797e-05,-3.610232174396515e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.432894,10498,1676469336,428398664,base_link,1.998564898967743e-05,1.5546166896820067e-05,-3.476629853248596e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.4523149,10499,1676469336,448381664,base_link,1.9081377983093263e-05,1.54155358672142e-05,-3.4215229749679564e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.4735055,10500,1676469336,468366200,base_link,1.8772225081920623e-05,1.682683080434799e-05,-3.20394903421402e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.4945128,10501,1676469336,488349200,base_link,1.7947980761528017e-05,1.6108828783035275e-05,-3.253047466278076e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.5141184,10502,1676469336,508332200,base_link,1.7577779293060303e-05,1.6904038190841673e-05,-3.0104160308837895e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.532846,10503,1676469336,528316200,base_link,1.7427849769592286e-05,1.7650598287582395e-05,-3.0050608515739444e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.5538893,10504,1676469336,548297200,base_link,1.6749361157417298e-05,1.758972108364105e-05,-3.0372178554534917e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.5725703,10505,1676469336,568283248,base_link,1.701791286468506e-05,1.860852539539337e-05,-2.8487560153007512e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.5938935,10506,1676469336,588265248,base_link,1.682890057563782e-05,1.839412450790405e-05,-2.925363183021546e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.6138375,10507,1676469336,608250248,base_link,1.6632914543151857e-05,1.8771654367446897e-05,-2.9272910952568058e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.6321945,10508,1676469336,628231248,base_link,1.6487106680870057e-05,1.8125218152999876e-05,-2.930423021316529e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.6532693,10509,1676469336,648214248,base_link,1.6622541844844818e-05,1.8242400884628295e-05,-3.0181908607482914e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.674365,10510,1676469336,668199296,base_link,1.810864806175232e-05,1.790797114372253e-05,-3.0002748966217047e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.6926913,10511,1676469336,688182296,base_link,1.7305709421634675e-05,1.8106551468372343e-05,-3.039566278457642e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.7126331,10512,1676469336,708166296,base_link,1.724422872066498e-05,1.7425523698329924e-05,-3.0340233445167545e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.7345328,10513,1676469336,728147296,base_link,1.803899109363556e-05,1.7524273693561552e-05,-3.073403835296631e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.7516582,10514,1676469336,748131296,base_link,1.8323855102062225e-05,1.7545267939567562e-05,-3.076108098030091e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.772901,10515,1676469336,768115344,base_link,1.8717515468597413e-05,1.7478056252002714e-05,-3.1379452347755437e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.7940853,10516,1676469336,788098344,base_link,1.808079332113266e-05,1.678075939416885e-05,-3.151418268680573e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.8129568,10517,1676469336,808081344,base_link,1.8279807269573212e-05,1.6653832793235775e-05,-3.1912243366241454e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.8346903,10518,1676469336,828065344,base_link,2.0262992382049563e-05,1.6976198554039e-05,-3.164163827896118e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.8543231,10519,1676469336,848047344,base_link,1.8777459859848023e-05,1.6191053390502927e-05,-3.1676769256591796e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.8720846,10520,1676469336,868032392,base_link,1.9070380926132202e-05,1.6418707370758052e-05,-3.161998987197876e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.8940723,10521,1676469336,888017392,base_link,1.9191433489322664e-05,1.5881216526031492e-05,-3.105009198188782e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.9144652,10522,1676469336,907998392,base_link,1.8683576583862307e-05,1.5825042128562925e-05,-3.2250893115997314e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.953258,10523,1676469336,947964392,base_link,1.913304626941681e-05,1.4879341423511502e-05,-3.124918341636658e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469336.9746287,10524,1676469336,967948440,base_link,1.9461578130722046e-05,1.4348003268241879e-05,-3.199149072170258e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.0152388,10525,1676469337,7915440,base_link,2.012370228767395e-05,1.4532363414764401e-05,-3.214499950408936e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.034696,10526,1676469337,27898440,base_link,1.972222626209259e-05,1.4338973164558407e-05,-3.228834867477417e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.0518668,10527,1676469337,47882440,base_link,2.0585268735885623e-05,1.3520362973213194e-05,-3.1708544492721556e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.0738435,10528,1676469337,67867488,base_link,2.074655443429947e-05,1.374496519565582e-05,-3.304926753044128e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.0959826,10529,1676469337,87848488,base_link,2.067049890756607e-05,1.3424572348594663e-05,-3.293317556381226e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.1123023,10530,1676469337,107832488,base_link,2.0391058921813966e-05,1.339364647865295e-05,-3.244849443435669e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.132633,10531,1676469337,127814488,base_link,2.066999077796936e-05,1.2748682498931882e-05,-3.319171369075775e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.15363,10532,1676469337,147797488,base_link,2.0621398091316223e-05,1.2069375813007353e-05,-3.3788567781448365e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.171692,10533,1676469337,167780488,base_link,2.088426947593689e-05,1.2350519001483914e-05,-3.346128463745117e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.1938815,10534,1676469337,187766304,base_link,2.0802615582942962e-05,1.1408622562885282e-05,-3.396053314208984e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.2135916,10535,1676469337,207749304,base_link,2.1000833809375764e-05,1.124361604452133e-05,-3.4007838368415836e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.2317693,10536,1676469337,227732304,base_link,2.0791129767894745e-05,1.1508296430110929e-05,-3.362693786621094e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.2531002,10537,1676469337,247715304,base_link,2.1237996220588685e-05,1.1928020417690274e-05,-3.408966958522797e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.2745762,10538,1676469337,267698840,base_link,2.123602330684662e-05,1.0599920153617856e-05,-3.3571720123291016e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.2923076,10539,1676469337,287681840,base_link,2.1017736196517945e-05,1.1169791221618649e-05,-3.356355428695679e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.3139253,10540,1676469337,307664840,base_link,2.1436487138271334e-05,1.125081032514572e-05,-3.363483548164368e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.3318624,10541,1676469337,327647840,base_link,2.0030897855758667e-05,1.0635231435298916e-05,-3.323594033718109e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.3529778,10542,1676469337,347631840,base_link,2.06768274307251e-05,1.0875225067138668e-05,-3.4599030017852785e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.3717055,10543,1676469337,367613840,base_link,2.066430449485779e-05,1.1467780917882916e-05,-3.4278625249862674e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.3944843,10544,1676469337,387599912,base_link,2.1107041835784914e-05,1.0318920016288754e-05,-3.4470707178115844e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.412614,10545,1676469337,407582912,base_link,2.0708447694778445e-05,1.1125499755144117e-05,-3.356794714927673e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.4329665,10546,1676469337,427565912,base_link,2.058605253696442e-05,1.0869885981082912e-05,-3.469873070716858e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.451585,10547,1676469337,447548912,base_link,2.051990330219269e-05,1.0970944911241528e-05,-3.421418964862824e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.4733515,10548,1676469337,467534216,base_link,2.0858779549598693e-05,1.1481168866157527e-05,-3.475658297538757e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.4939134,10549,1676469337,487517216,base_link,2.0317304134368896e-05,1.1232271790504452e-05,-3.476779162883759e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.5131836,10550,1676469337,507504216,base_link,2.1082662045955657e-05,1.1502862721681592e-05,-3.441314399242401e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.5347807,10551,1676469337,527486216,base_link,2.0654776692390442e-05,1.050082296133041e-05,-3.452786803245545e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.5515177,10552,1676469337,547465216,base_link,2.0315819978713992e-05,1.1737859249114988e-05,-3.428541421890259e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469337.5726807,10553,1676469337,567450520,base_link,2.0778508484363556e-05,1.1429280787706373e-05,-3.387858867645264e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
