Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
1676469259.5774062,4231,1676469259,434000360,map,base_link,-0.9976984262466433,-0.9222185611724851,0.12880818545818318,-0.012838738966340146,-0.09673453427943605,-0.014070422119179084,0.9951279589450157,"(0.0005370608996599913, -1.1072587980846544e-22, 5.403770198747738e-21, 0.0, 0.0, 0.0, -1.1072587980846544e-22, 0.0005365622346289456, -3.889862441905049e-36, 0.0, 0.0, 0.0, 5.4037701987477385e-21, -3.889862441905046e-36, 0.0004929357673972845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.930764473305317e-06,-0.0027214863803237677,-0.00011763208749471198,0.00029711626120842993,0.0004446903476491569,-0.0011162441223859787,"(0.0017409391002729535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017442876705899835, -3.569437770742509e-20, 0.0, 0.0, 0.0, 0.0, -3.5694377707425096e-20, 0.0014528209576383233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469259.5775042,4232,1676469259,473963568,map,base_link,-0.9977760910987856,-0.922217547893524,0.12883852422237385,-0.012848187870794236,-0.09673457987129368,-0.01406268389914257,0.9951279506038421,"(0.0005367490230128169, -1.075334796318936e-22, 5.328850898017414e-21, 0.0, 0.0, 0.0, -1.075334796318936e-22, 0.0005362647352740169, -3.8734222452107486e-36, 0.0, 0.0, 0.0, 5.3288508980174085e-21, -3.873422245210748e-36, 0.0004932356532663107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0002805175899993628,-0.002754620276391506,-0.00025885368813760546,-0.001548082916997373,-0.0003950484097003936,0.00024800139362923806,"(0.0017350430134683847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001738342340104282, -3.522852365021019e-20, 0.0, 0.0, 0.0, 0.0, -3.522852365021019e-20, 0.0014506796142086387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469259.5808344,4233,1676469259,503938568,map,base_link,-0.9978365302085879,-0.9222178459167478,0.12885579466819752,-0.012849223255594414,-0.09673158596116126,-0.014060178924216873,0.9951282759442099,"(0.0005514660151675344, -1.1142381345030706e-22, 5.561392993966503e-21, 0.0, 0.0, 0.0, -1.1142381345030706e-22, 0.0005509642069227993, -3.9967317398125016e-36, 0.0, 0.0, 0.0, 5.5613929939664996e-21, -3.9967317398125016e-36, 0.000506053795106709, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0003440428408794105,-0.002592042088508606,-0.0004080246144440022,-0.0021385292056947947,-0.0005318416515365243,0.0003805937594734133,"(0.0017590790521353483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001762443222105503, -3.584706766191071e-20, 0.0, 0.0, 0.0, 0.0, -3.58470676619107e-20, 0.0014697297010570765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469259.5892124,4234,1676469259,533911568,map,base_link,-0.9978962540626528,-0.9222149848937986,0.12886644899845112,-0.012860149801907177,-0.09673460981283687,-0.0140678879683553,0.9951277299364534,"(0.0005361589719541371, -1.031261579306345e-22, 5.218781542872118e-21, 0.0, 0.0, 0.0, -1.031261579306345e-22, 0.0005356945330277085, -3.84857326058064e-36, 0.0, 0.0, 0.0, 5.218781542872117e-21, -3.84857326058064e-36, 0.0004935443866997957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0004549537552520633,-0.002425732323899865,-0.000749043945688754,-0.0007247445173561573,-0.000131345761474222,-0.00042738215415738523,"(0.0017264203634113073, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017296598525717854, -3.4559710284679954e-20, 0.0, 0.0, 0.0, 0.0, -3.455971028467996e-20, 0.0014474584022536874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469259.594446,4235,1676469259,573876032,map,base_link,-0.9979722499847414,-0.9222011566162107,0.12887288630008686,-0.012847160532545558,-0.09673325744770178,-0.014069636757933972,0.9951279934315717,"(0.0005660220631398261, -1.1249656330721176e-22, 5.721132918806273e-21, 0.0, 0.0, 0.0, -1.1249656330721176e-22, 0.0005655154236592352, -4.1048091562316626e-36, 0.0, 0.0, 0.0, 5.7211329188062744e-21, -4.104809156231664e-36, 0.0005193054676055908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00044279987923800945,-0.0019331714138388634,-0.0007003418868407605,0.0005470718606375158,-0.000871968106366694,-0.00040236389031633724,"(0.001777375815436244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001780773513019085, -3.6016038842168725e-20, 0.0, 0.0, 0.0, 0.0, -3.601603884216873e-20, 0.0014866802375763655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469259.6119556,4236,1676469259,603849032,map,base_link,-0.9980306625366213,-0.9221858978271482,0.12887613475322712,-0.012848730272993663,-0.09673472032139077,-0.014070486010298214,0.9951278004872977,"(0.0005478556267917156, -1.0313908262770564e-22, 5.3113863607396446e-21, 0.0, 0.0, 0.0, -1.0313908262770564e-22, 0.0005473911296576262, -3.9283485389834106e-36, 0.0, 0.0, 0.0, 5.311386360739644e-21, -3.928348538983412e-36, 0.0005044848658144474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0007554921903647482,-0.0019807962235063314,-0.0007427972741425035,-1.0147064131160732e-05,-0.0005535414675250649,0.00020623391901608565,"(0.001737473881803453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017407303676009178, -3.4494171935401683e-20, 0.0, 0.0, 0.0, 0.0, -3.449417193540169e-20, 0.0014590640785172582, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469259.6458519,4237,1676469259,633823032,map,base_link,-0.9980970025062563,-0.9221647977828977,0.1288742423057555,-0.012856479922617108,-0.09673136360961831,-0.014073420356896914,0.9951279769851639,"(0.000561934954021126, -1.0682262129298084e-22, 5.523491383882468e-21, 0.0, 0.0, 0.0, -1.0682262129298084e-22, 0.0005614538677036762, -4.044263897474961e-36, 0.0, 0.0, 0.0, 5.523491383882462e-21, -4.04426389747496e-36, 0.0005168322240933776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0009559639729559422,-0.0016641932306811213,-0.0007041012868285177,-0.0017681801691651344,-0.0006346616428345442,-0.0002831037854775786,"(0.0017595038516446948, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017628291388973594, -3.504224475709076e-20, 0.0, 0.0, 0.0, 0.0, -3.5042244757090764e-20, 0.0014766874955967069, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469259.6827593,4238,1676469259,673786496,map,base_link,-0.9981853365898135,-0.9221262931823728,0.12887842953205098,-0.0128616797999292,-0.09672051613881906,-0.014068827890602147,0.9951290298916885,"(0.000559934473130852, -1.038499409666184e-22, 5.417421051354649e-21, 0.0, 0.0, 0.0, -1.038499409666184e-22, 0.0005594667745754123, -4.0127833983391855e-36, 0.0, 0.0, 0.0, 5.417421051354652e-21, -4.0127833983391855e-36, 0.0005156978731974959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0010191138135269284,-0.0014996465761214495,-0.0007002685451880095,0.0012943614274263382,-0.0005516950041055679,-0.00015065089974086726,"(0.0017505853902548552, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017538823885843158, -3.451621289428448e-20, 0.0, 0.0, 0.0, 0.0, -3.451621289428447e-20, 0.0014720361214131117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469259.7120655,4239,1676469259,703760496,map,base_link,-0.99824994802475,-0.9220968484878538,0.12887783348560322,-0.012860684158537083,-0.09672232377084308,-0.014070104437260419,0.9951288552763073,"(0.0005439226515591145, -9.659918590970826e-23, 5.08187382737956e-21, 0.0, 0.0, 0.0, -9.659918590970826e-23, 0.0005434876075014472, -3.86231092208824e-36, 0.0, 0.0, 0.0, 5.08187382737956e-21, -3.862310922088239e-36, 0.0005024260026402771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0010623816633597016,-0.0014777678297832608,-0.0006518008303828535,0.0018005023011937737,-0.00045482823043130333,0.00027622707420960074,"(0.0017184275202453136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0017216267297044396, -3.3313440904538643e-20, 0.0, 0.0, 0.0, 0.0, -3.331344090453863e-20, 0.001449601841159165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1676469259.7545934,4240,1676469259,733734496,map,base_link,-0.9983078241348269,-0.9220646023750303,0.12887512147426594,-0.012854820904078116,-0.0967216473572414,-0.014069960105292673,0.9951290330424764,"(0.0005291726556606591, -9.030485843606257e-23, 4.784078517454689e-21, 0.0, 0.0, 0.0, -9.030485843606257e-23, 0.0005287659587338567, -3.7259318858670947e-36, 0.0, 0.0, 0.0, 4.78407851745469e-21, -3.725931885867095e-36, 0.0004901076899841428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000840286142192781,-0.0013675685040652752,-0.0007729934877716003,0.00030815639183856547,-0.0011416010092943907,1.1581874787225529e-05,"(0.0016892878338694572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016924040392041206, -3.223840953031015e-20, 0.0, 0.0, 0.0, 0.0, -3.223840953031014e-20, 0.001429157448001206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
