Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1676469259.5769978,1188,1676469259,314529152,base_link,0.0006977953002897543,-0.002506005397632963,-0.00048363532873364057,-0.0029551261104643345,-0.0006118362653069199,-0.0005437282961793243
1676469259.5771177,1189,1676469259,344529152,base_link,0.0006423682540491419,-0.0026051281893749016,-0.0003604795941682201,0.001348245656117797,0.0006434906972572207,0.000121487391879782
1676469259.5771887,1190,1676469259,374527360,base_link,0.0006742119057132999,-0.0027327569322955518,-0.0005032892868780405,-0.0006808822508901358,-0.0003553704591467975,0.0011378555791452527
1676469259.5773134,1191,1676469259,414527360,base_link,0.00024243628346949758,-0.00265309967742946,-0.00023506716510561027,-0.0026594572700560093,0.0010833481792360544,6.805307930335389e-05
1676469259.5774214,1192,1676469259,444527360,base_link,1.1323025199032512e-05,-0.002746047366428779,-0.00014404062909322186,0.002105725696310401,-6.821111310273405e-05,0.0003665634721983224
1676469259.5775533,1193,1676469259,474525568,base_link,-0.00028051753192552325,-0.002754619845355997,-0.0002588536518342098,0.002018423518165946,0.0010755499824881554,-0.00011288444511592402
1676469259.5786414,1194,1676469259,514525568,base_link,-0.0002803956045966124,-0.0026337120118856386,-0.0005600136919450625,0.0005913630593568087,0.00038126588333398125,0.0016310480423271656
1676469259.579434,1195,1676469259,544525568,base_link,-0.00038924425510642835,-0.002355922424685948,-0.0006394830503300535,0.0007994875777512789,-0.0007926691323518754,-0.0005225298227742313
1676469259.591402,1196,1676469259,574524032,base_link,-0.0004428002138823037,-0.0019331713436210002,-0.0007003411146016518,0.0027557217981666327,0.0006156923482194543,0.00031681198743171984
1676469259.6187227,1197,1676469259,614524032,base_link,-0.000862371592109094,-0.0018339173045850523,-0.0007853272684360908,0.0013997310306876898,0.00015882414299994713,0.0003430887882132083
1676469259.6498418,1198,1676469259,644524032,base_link,-0.0009327206499570902,-0.0015981125403981696,-0.0005459914256926671,-0.003500254824757576,-9.290920570492736e-05,0.0006659756181761622
1676469259.6912196,1199,1676469259,673522496,base_link,-0.0010191096575446754,-0.0014996481217897624,-0.0007002710772619991,0.002531310310587287,0.0015222218353301287,0.0003734359343070535
1676469259.717872,1200,1676469259,714522496,base_link,-0.0008933611096457564,-0.0014779379611162562,-0.0007349004439979111,-2.8581824153661728e-05,-0.0007293694652616979,-0.0012299352092668414
1676469259.751868,1201,1676469259,744522496,base_link,-0.0009030078308759812,-0.0013889485288996483,-0.0008004264780473235,0.0011945588048547506,-6.175483576953425e-05,-0.0010656168451532722
1676469259.786271,1202,1676469259,773520960,base_link,-0.001081567387385964,-0.0013839301814417239,-0.0007911888940503356,-0.0007869440596550703,-0.002104351297020912,-0.0006499719456769524
1676469259.8163877,1203,1676469259,813520960,base_link,-0.0011435573674860033,-0.0014965064972915242,-0.0009392136098831046,0.0017193940002471209,0.0015032009687274694,-0.00040525337681174295
1676469259.8496325,1204,1676469259,843520960,base_link,-0.0008194729909483917,-0.0014622386382703411,-0.0008885074396348307,0.0027379945386201143,0.002161166165024042,-0.0007032076828181746
1676469259.8846867,1205,1676469259,873519424,base_link,-0.0005420446253879339,-0.001388141078357851,-0.0008995414137234996,0.0022158597130328417,-0.0010610901517793536,-0.00019818599685095237
1676469259.916507,1206,1676469259,913519424,base_link,-0.0003922269856183063,-0.0013648335250419398,-0.0010102964535693246,-0.0010706954635679722,-0.0005558799603022635,-0.00028288154862821097
1676469259.9502728,1207,1676469259,943519424,base_link,-0.0003117540443091596,-0.0014587761754446228,-0.00109965125431672,0.001359384274110198,0.0008350030984729526,-0.0014201615704223514
1676469259.983145,1208,1676469259,973517888,base_link,-0.0002123628379838955,-0.0015385371157747559,-0.0006671932365637268,-0.002056476194411516,-0.0012997048906981945,-2.1425512386485775e-05
1676469260.0164902,1209,1676469260,13517888,base_link,1.1018788382365632e-05,-0.0018890136001416713,-0.00034428310533443635,0.0020006701815873384,0.0016492530703544617,0.00013373667025007289
1676469260.0491583,1210,1676469260,43517888,base_link,-0.00019373370275243727,-0.0020592065870226046,-0.0007017999913673431,-0.0023288140073418617,-0.00011397874914109715,-0.0006516058929264545
1676469260.0858657,1211,1676469260,73516096,base_link,-3.4322911666589715e-05,-0.001976950457845729,-0.0009051915388909016,0.0013940057251602411,-4.456413444131621e-05,-0.0006760534597560763
1676469260.1180267,1212,1676469260,113516096,base_link,-0.00013827481957706534,-0.0020109834268820883,-0.0006775214466995481,0.0008624454494565725,-0.0003735559294000269,-0.0008439198136329651
1676469260.1510653,1213,1676469260,143516096,base_link,-1.796368952945437e-05,-0.0019978825740177156,-0.0005616234977068805,-0.00057957973331213,0.0011160795111209154,0.0003171537246089427
1676469260.1846597,1214,1676469260,173514816,base_link,-0.00028362492897501617,-0.002094523766875115,-0.0007322510545287799,0.004075857810676098,-0.0008445816347375511,0.000578398583456874
1676469260.2171469,1215,1676469260,213514816,base_link,-7.002654430777178e-05,-0.002069255928196473,-0.0007619275665022191,-0.0030296233016997576,-0.0011488177115097642,-0.00048433174379169925
1676469260.2500296,1216,1676469260,243514816,base_link,1.6250536167737214e-05,-0.00199797566342141,-0.0006437333308500887,0.002610043389722705,0.0015650636050850153,-0.0004512383311521264
1676469260.2839644,1217,1676469260,273513536,base_link,0.00011006719049501039,-0.001806093779132881,-0.0006347134304643844,0.0005864850245416164,-0.0012820347910746932,0.00032785584335215406
1676469260.3172388,1218,1676469260,313513536,base_link,0.00043956844319015666,-0.0016462848709323636,-0.000613716712166496,-0.0028944287914782763,-0.0018300923984497786,0.000446025427663699
1676469260.3500154,1219,1676469260,343513536,base_link,0.0004331825652043467,-0.0012458616903691165,-0.0005780968428522283,0.002139084739610553,0.0007182861445471644,-0.0002626794739626349
1676469260.3843932,1220,1676469260,373512256,base_link,0.0007771818251902544,-0.000926301384170274,-0.00040377392205965986,-0.0013724456075578928,-0.00010929745621979247,-0.0008905521826818585
1676469260.4170146,1221,1676469260,413512256,base_link,0.0011552569327036772,-0.0004967300085697263,-0.00013753061766244888,0.0005962299183011055,0.0009440884459763764,-0.0006905577611178161
