Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,temperature,variance
1676469268.6359365,2763,1676469268,630901472,base_link,25.279998779296875,0.0
1676469268.697842,2764,1676469268,690848960,base_link,25.28999900817871,0.0
1676469268.7585888,2765,1676469268,750796960,base_link,25.279998779296875,0.0
1676469268.797239,2766,1676469268,790761448,base_link,25.28999900817871,0.0
1676469268.859148,2767,1676469268,855706448,base_link,25.28999900817871,0.0
1676469268.9186342,2768,1676469268,915651936,base_link,25.28999900817871,0.0
1676469268.9585383,2769,1676469268,950621936,base_link,25.28999900817871,0.0
1676469269.0190132,2770,1676469269,15569680,base_link,25.28999900817871,0.0
1676469269.0768278,2771,1676469269,70517168,base_link,25.28999900817871,0.0
1676469269.137495,2772,1676469269,130468168,base_link,25.28999900817871,0.0
1676469269.1765356,2773,1676469269,170430656,base_link,25.28999900817871,0.0
1676469269.2362235,2774,1676469269,230377656,base_link,25.28999900817871,0.0
1676469269.2960413,2775,1676469269,290328144,base_link,25.28999900817871,0.0
1676469269.3389368,2776,1676469269,335292144,base_link,25.28999900817871,0.0
1676469269.4154031,2777,1676469269,410221376,base_link,25.299999237060547,0.0
1676469269.4575195,2778,1676469269,450185376,base_link,25.299999237060547,0.0
1676469269.5180602,2779,1676469269,515130864,base_link,25.28999900817871,0.0
1676469269.5814035,2780,1676469269,575079096,base_link,25.299999237060547,0.0
1676469269.6181154,2781,1676469269,615045096,base_link,25.28999900817871,0.0
1676469269.6800585,2782,1676469269,674993328,base_link,25.299999237060547,0.0
1676469269.7366369,2783,1676469269,729942328,base_link,25.28999900817871,0.0
1676469269.7978423,2784,1676469269,789891072,base_link,25.299999237060547,0.0
1676469269.8361475,2785,1676469269,829854072,base_link,25.299999237060547,0.0
1676469269.8978832,2786,1676469269,894796560,base_link,25.299999237060547,0.0
1676469269.9589028,2787,1676469269,949750560,base_link,25.299999237060547,0.0
1676469269.9980383,2788,1676469269,994710304,base_link,25.28999900817871,0.0
1676469270.0580838,2789,1676469270,54658304,base_link,25.299999237060547,0.0
1676469270.1184707,2790,1676469270,114605792,base_link,25.299999237060547,0.0
1676469270.1794322,2791,1676469270,174552512,base_link,25.299999237060547,0.0
1676469270.2361836,2792,1676469270,229505512,base_link,25.299999237060547,0.0
1676469270.2794943,2793,1676469270,274466488,base_link,25.299999237060547,0.0
1676469270.338384,2794,1676469270,334413488,base_link,25.299999237060547,0.0
1676469270.398729,2795,1676469270,394359976,base_link,25.299999237060547,0.0
1676469270.455402,2796,1676469270,449311976,base_link,25.299999237060547,0.0
1676469270.4982512,2797,1676469270,494272208,base_link,25.299999237060547,0.0
1676469270.558041,2798,1676469270,554220208,base_link,25.309999465942383,0.0
1676469270.6182888,2799,1676469270,614167952,base_link,25.299999237060547,0.0
1676469270.656405,2800,1676469270,649137952,base_link,25.309999465942383,0.0
1676469270.7172768,2801,1676469270,714081440,base_link,25.299999237060547,0.0
1676469270.7787354,2802,1676469270,774030184,base_link,25.309999465942383,0.0
1676469270.8379042,2803,1676469270,833979184,base_link,25.309999465942383,0.0
1676469270.8974893,2804,1676469270,893924928,base_link,25.309999465942383,0.0
1676469270.9371343,2805,1676469270,928893928,base_link,25.309999465942383,0.0
1676469270.9967184,2806,1676469270,988841672,base_link,25.299999237060547,0.0
1676469271.0569065,2807,1676469271,53786672,base_link,25.309999465942383,0.0
1676469271.097334,2808,1676469271,93749904,base_link,25.309999465942383,0.0
1676469271.1577668,2809,1676469271,153697904,base_link,25.309999465942383,0.0
1676469271.2176454,2810,1676469271,213645904,base_link,25.309999465942383,0.0
1676469271.2789614,2811,1676469271,273593648,base_link,25.309999465942383,0.0
1676469271.3174577,2812,1676469271,313560648,base_link,25.309999465942383,0.0
1676469271.3783345,2813,1676469271,373508392,base_link,25.309999465942383,0.0
1676469271.4371412,2814,1676469271,433454392,base_link,25.309999465942383,0.0
1676469271.4975855,2815,1676469271,493403136,base_link,25.31999969482422,0.0
1676469271.5581934,2816,1676469271,553351136,base_link,25.31999969482422,0.0
1676469271.5976188,2817,1676469271,593319624,base_link,25.309999465942383,0.0
1676469271.6572723,2818,1676469271,653265624,base_link,25.309999465942383,0.0
1676469271.71778,2819,1676469271,713212368,base_link,25.309999465942383,0.0
1676469271.7567065,2820,1676469271,753176368,base_link,25.31999969482422,0.0
1676469271.8161933,2821,1676469271,813125112,base_link,25.31999969482422,0.0
1676469271.8773224,2822,1676469271,873071600,base_link,25.31999969482422,0.0
1676469271.936582,2823,1676469271,933019600,base_link,25.31999969482422,0.0
1676469271.9799788,2824,1676469271,972986600,base_link,25.31999969482422,0.0
1676469272.0380678,2825,1676469272,32933600,base_link,25.31999969482422,0.0
1676469272.0987332,2826,1676469272,92881600,base_link,25.31999969482422,0.0
1676469272.1375513,2827,1676469272,132846600,base_link,25.31999969482422,0.0
1676469272.218611,2828,1676469272,212776344,base_link,25.309999465942383,0.0
1676469272.2570608,2829,1676469272,252742344,base_link,25.31999969482422,0.0
1676469272.3174443,2830,1676469272,312691088,base_link,25.329999923706055,0.0
1676469272.3790095,2831,1676469272,372637832,base_link,25.31999969482422,0.0
1676469272.4167795,2832,1676469272,412602832,base_link,25.31999969482422,0.0
1676469272.478999,2833,1676469272,472550832,base_link,25.31999969482422,0.0
1676469272.5361092,2834,1676469272,532498832,base_link,25.31999969482422,0.0
1676469272.5961225,2835,1676469272,592446576,base_link,25.31999969482422,0.0
1676469272.6383288,2836,1676469272,632411576,base_link,25.329999923706055,0.0
1676469272.697806,2837,1676469272,692359576,base_link,25.31999969482422,0.0
1676469272.7582676,2838,1676469272,752307576,base_link,25.31999969482422,0.0
1676469272.7963097,2839,1676469272,792274320,base_link,25.329999923706055,0.0
1676469272.8793678,2840,1676469272,872206064,base_link,25.329999923706055,0.0
1676469272.9173923,2841,1676469272,912169064,base_link,25.31999969482422,0.0
1676469272.9788074,2842,1676469272,972116808,base_link,25.329999923706055,0.0
1676469273.037034,2843,1676469273,32066808,base_link,25.329999923706055,0.0
1676469273.0776894,2844,1676469273,72031552,base_link,25.31999969482422,0.0
1676469273.1368809,2845,1676469273,131977552,base_link,25.329999923706055,0.0
1676469273.19873,2846,1676469273,191927296,base_link,25.329999923706055,0.0
1676469273.2564347,2847,1676469273,251873296,base_link,25.329999923706055,0.0
1676469273.298022,2848,1676469273,291839296,base_link,25.31999969482422,0.0
