Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,airspeed,groundspeed,heading,throttle,altitude,climb
1676469260.7260041,2871,1676469260,725010687,,0.0,0.0017038339283317327,91,0.0,-127.37036895751953,0.00012579413305502385
1676469260.7745385,2872,1676469260,773001971,,0.0,0.0018885215977206826,91,0.0,-127.45492553710938,0.00011071528570028022
1676469260.8254669,2873,1676469260,824869357,,0.0,0.0016740516293793917,91,0.0,-127.45492553710938,0.0005129573401063681
1676469260.8757303,2874,1676469260,875222423,,0.0,0.0018499722937121987,91,0.0,-127.39151763916016,0.0005949697224423289
1676469260.9261196,2875,1676469260,925455140,,0.0,0.00213854992762208,91,0.0,-127.32809448242188,0.00042190297972410917
1676469260.9735832,2876,1676469260,973102635,,0.0,0.002420482924208045,91,0.0,-127.32809448242188,0.00019036147568840533
1676469261.025457,2877,1676469261,24426815,,0.0,0.002771326806396246,91,0.0,-127.30696105957031,0.0002024975692620501
1676469261.075627,2878,1676469261,74958351,,0.0,0.003117175539955497,91,0.0,-127.43379211425781,0.0003084967902395874
1676469261.1237059,2879,1676469261,123115012,,0.0,0.0031446923967450857,91,0.0,-127.41265106201172,6.047726492397487e-05
1676469261.1756482,2880,1676469261,174285257,,0.0,0.003214801661670208,91,0.0,-127.57646942138672,-0.0003577833413146436
1676469261.2258162,2881,1676469261,224947309,,0.0,0.003441588720306754,91,0.0,-127.34923553466797,-0.0005290727713145316
1676469261.2738605,2882,1676469261,273179264,,0.0,0.0035180174745619297,91,0.0,-127.47605895996094,-0.00048698243335820735
1676469261.3251646,2883,1676469261,324550172,,0.0,0.00389384338632226,91,0.0,-127.47605895996094,-0.0005585593171417713
1676469261.3735723,2884,1676469261,373052621,,0.0,0.004145311191678047,91,0.0,-127.55533599853516,-0.00034050861722789705
1676469261.4251187,2885,1676469261,424463880,,0.0,0.004166716709733009,91,0.0,-127.41265106201172,-0.000340235885232687
1676469261.4764924,2886,1676469261,475773770,,0.0,0.004341265186667442,91,0.0,-127.37036895751953,-0.0003052356478292495
1676469261.5247335,2887,1676469261,524006040,,0.0,0.004341694992035627,91,0.0,-127.57646942138672,-0.0005046752048656344
1676469261.576186,2888,1676469261,575242654,,0.0,0.00461044954136014,91,0.0,-127.51305389404297,-0.0006924786139279604
1676469261.6239846,2889,1676469261,623292595,,0.0,0.004695138894021511,91,0.0,-127.37036895751953,-0.0006538367015309632
1676469261.6797197,2890,1676469261,676457316,,0.0,0.0023947192821651697,91,0.0,-127.32809448242188,0.0038545650895684958
1676469261.7262077,2891,1676469261,725386849,,0.0,0.003965062089264393,91,0.0,-127.4919204711914,2.4091092200251296e-05
1676469261.7736204,2892,1676469261,773088649,,0.0,0.008585454896092415,91,0.0,-127.26996612548828,-0.001616358058527112
1676469261.823982,2893,1676469261,823037772,,0.0,0.081090547144413,91,0.0,-126.87889862060547,0.009077178314328194
1676469261.8747606,2894,1676469261,873963929,,0.0,0.12851008772850037,91,0.0,-127.39151763916016,0.012060902081429958
1676469261.9260857,2895,1676469261,925279041,,0.0,0.08635998517274857,90,0.0,-127.042724609375,0.007586141582578421
1676469261.9741876,2896,1676469261,973020507,,0.0,0.03774045780301094,90,0.0,-127.042724609375,0.0014948309399187565
1676469262.0251334,2897,1676469262,24427474,,0.0,0.00516383396461606,90,0.0,-127.02159118652344,0.0003242632665205747
1676469262.0771585,2898,1676469262,75635691,,0.0,0.0028521064668893814,91,0.0,-127.20655059814453,0.0019284860463812947
1676469262.1252718,2899,1676469262,124591826,,0.0,0.016496775671839714,91,0.0,-126.97930908203125,0.0006908253417350352
1676469262.1751337,2900,1676469262,174088728,,0.0,0.03638896346092224,91,0.41999998688697815,-127.10614013671875,0.005112467799335718
1676469262.2242792,2901,1676469262,223507928,,0.0,0.11482782661914825,90,0.41999998688697815,-126.09677124023438,0.25706934928894043
1676469262.2753568,2902,1676469262,273990586,,0.0,0.15840113162994385,90,0.3400000035762787,-122.45565795898438,1.0709174871444702
1676469262.3263073,2903,1676469262,325350393,,0.0,0.25143304467201233,90,0.10000000149011612,-123.30119323730469,1.722367763519287
1676469262.3742445,2904,1676469262,373458620,,0.0,0.276940256357193,90,0.029999999329447746,-124.7386245727539,1.7464663982391357
1676469262.4249156,2905,1676469262,423516492,,0.0,0.27603453397750854,90,0.009999999776482582,-126.05449676513672,1.4078580141067505
1676469262.4749126,2906,1676469262,474078019,,0.0,0.2794237434864044,90,0.07000000029802322,-126.05449676513672,1.0260518789291382
1676469262.5258172,2907,1676469262,525172591,,0.0,0.2760649621486664,90,0.1599999964237213,-126.55125427246094,0.7260899543762207
1676469262.5745928,2908,1676469262,573849065,,0.0,0.2524341940879822,90,0.1899999976158142,-126.2605972290039,0.586937665939331
1676469262.6253567,2909,1676469262,624206134,,0.0,0.2239164263010025,90,0.1899999976158142,-125.72685241699219,0.6174117922782898
1676469262.678732,2910,1676469262,677521733,,0.0,0.18502546846866608,90,0.17000000178813934,-125.99108123779297,0.7242490649223328
1676469262.7243037,2911,1676469262,723448988,,0.0,0.13493849337100983,90,0.15000000596046448,-125.76911926269531,0.785429835319519
1676469262.7750008,2912,1676469262,774342675,,0.0,0.09921222180128098,90,0.12999999523162842,-125.89067077636719,0.7532250285148621
1676469262.8237236,2913,1676469262,823125295,,0.0,0.08001494407653809,90,0.11999999731779099,-126.03335571289062,0.6548582911491394
1676469262.874048,2914,1676469262,872986541,,0.0,0.04749337583780289,90,0.14000000059604645,-125.89067077636719,0.5494711399078369
1676469262.9258738,2915,1676469262,925198608,,0.0,0.021977365016937256,90,0.15000000596046448,-126.13904571533203,0.4726050794124603
1676469262.9735491,2916,1676469262,973034193,,0.0,0.010282442905008793,90,0.1599999964237213,-126.13904571533203,0.4387962222099304
1676469263.0251532,2917,1676469263,24642980,,0.0,0.028561091050505638,90,0.1599999964237213,-125.7057113647461,0.44869911670684814
1676469263.0776224,2918,1676469263,75774450,,0.0,0.03333435580134392,90,0.15000000596046448,-125.78498077392578,0.4556487798690796
1676469263.1250892,2919,1676469263,124713614,,0.0,0.04806122928857803,90,0.15000000596046448,-125.76911926269531,0.4428054094314575
1676469263.173813,2920,1676469263,173024902,,0.0,0.04741958528757095,90,0.15000000596046448,-125.9699478149414,0.4163965880870819
1676469263.2236242,2921,1676469263,223003674,,0.0,0.049889348447322845,90,0.15000000596046448,-126.03335571289062,0.3803093731403351
1676469263.272945,2922,1676469263,272467031,,0.0,0.05150071531534195,90,0.15000000596046448,-125.8695297241211,0.3435332775115967
1676469263.3235686,2923,1676469263,323120085,,0.0,0.05162934958934784,90,0.15000000596046448,-125.64229583740234,0.3213067650794983
1676469263.3781846,2924,1676469263,376748762,,0.0,0.038077808916568756,90,0.15000000596046448,-125.80612182617188,0.30607345700263977
1676469263.4237754,2925,1676469263,423097480,,0.0,0.03659192845225334,90,0.15000000596046448,-125.35692596435547,0.28748396039009094
1676469263.475694,2926,1676469263,474275041,,0.0,0.02865997515618801,90,0.15000000596046448,-125.35692596435547,0.27210554480552673
1676469263.525632,2927,1676469263,525122517,,0.0,0.011596457101404667,90,0.1599999964237213,-125.19309997558594,0.2623540461063385
1676469263.5739863,2928,1676469263,573062406,,0.0,0.011504663154482841,90,0.15000000596046448,-125.43619537353516,0.24850521981716156
1676469263.6252253,2929,1676469263,624151284,,0.0,0.008414949290454388,90,0.15000000596046448,-125.43619537353516,0.23491331934928894
1676469263.6776364,2930,1676469263,675817984,,0.0,0.016291309148073196,90,0.15000000596046448,-125.4996109008789,0.21675172448158264
1676469263.7235804,2931,1676469263,723056201,,0.0,0.01286915224045515,90,0.15000000596046448,-125.76911926269531,0.1963271200656891
1676469263.775558,2932,1676469263,774067174,,0.0,0.017588887363672256,90,0.15000000596046448,-125.8695297241211,0.1784130483865738
1676469263.8237505,2933,1676469263,822929895,,0.0,0.026646027341485023,90,0.1599999964237213,-125.76911926269531,0.16948790848255157
1676469263.8757272,2934,1676469263,874452468,,0.0,0.025698460638523102,90,0.15000000596046448,-125.9699478149414,0.1640634685754776
1676469263.924282,2935,1676469263,923067213,,0.0,0.02074246108531952,90,0.15000000596046448,-126.03335571289062,0.15466882288455963
1676469263.9784627,2936,1676469263,976064644,,0.0,0.022802144289016724,90,0.15000000596046448,-125.7057113647461,0.14174164831638336
1676469264.0260558,2937,1676469264,25338972,,0.0,0.02596493437886238,90,0.15000000596046448,-125.62115478515625,0.12343911081552505
1676469264.0735595,2938,1676469264,73098947,,0.0,0.01852969080209732,90,0.1599999964237213,-125.82726287841797,0.11078569293022156
1676469264.1255364,2939,1676469264,124631808,,0.0,0.01892046444118023,90,0.15000000596046448,-125.82726287841797,0.10669192671775818
1676469264.1733913,2940,1676469264,172959845,,0.0,0.01657497137784958,90,0.15000000596046448,-125.41505432128906,0.09904760122299194
1676469264.2243447,2941,1676469264,223076698,,0.0,0.00539020448923111,90,0.15000000596046448,-125.84839630126953,0.0884547084569931
1676469264.2750404,2942,1676469264,274443932,,0.0,0.005511612165719271,90,0.15000000596046448,-125.84839630126953,0.0781816840171814
1676469264.3236797,2943,1676469264,323281089,,0.0,0.0035241474397480488,90,0.15000000596046448,-125.78498077392578,0.06414972990751266
1676469264.3772786,2944,1676469264,375951241,,0.0,0.009873660281300545,90,0.15000000596046448,-126.05449676513672,0.047423236072063446
1676469264.4252017,2945,1676469264,424371332,,0.0,0.015634825453162193,90,0.1599999964237213,-125.84839630126953,0.04118451848626137
1676469264.4751725,2946,1676469264,473919437,,0.0,0.011611244641244411,90,0.1599999964237213,-125.6634292602539,0.042483482509851456
1676469264.5235105,2947,1676469264,523140049,,0.0,0.022123606875538826,90,0.15000000596046448,-125.35692596435547,0.04348526522517204
1676469264.5759563,2948,1676469264,574360527,,0.0,0.025584612041711807,90,0.15000000596046448,-125.29350280761719,0.037556421011686325
1676469264.6261256,2949,1676469264,625469489,,0.0,0.021199790760874748,90,0.15000000596046448,-125.23009490966797,0.02540653757750988
1676469264.6735344,2950,1676469264,673026579,,0.0,0.028622401878237724,90,0.15000000596046448,-125.45733642578125,0.010887403972446918
1676469264.7260277,2951,1676469264,725420181,,0.0,0.03805331885814667,90,0.15000000596046448,-125.33578491210938,0.004533015191555023
1676469264.773954,2952,1676469264,773025864,,0.0,0.03868355602025986,90,0.15000000596046448,-125.33578491210938,0.006517875008285046
1676469264.8256383,2953,1676469264,825093435,,0.0,0.02677755430340767,90,0.15000000596046448,-125.3727798461914,0.0020486852154135704
1676469264.874054,2954,1676469264,873548211,,0.0,0.028479060158133507,90,0.15000000596046448,-125.72685241699219,-0.004073579795658588
1676469264.925138,2955,1676469264,924511880,,0.0,0.03229810670018196,90,0.15000000596046448,-125.43619537353516,-0.012837231159210205
1676469264.9729385,2956,1676469264,972296466,,0.0,0.03177868574857712,90,0.15000000596046448,-124.84431457519531,-0.014273502863943577
1676469265.0238504,2957,1676469265,23385598,,0.0,0.026864798739552498,90,0.15000000596046448,-125.00813293457031,-0.022639557719230652
1676469265.075038,2958,1676469265,74369183,,0.0,0.025897417217493057,90,0.15000000596046448,-125.5418930053711,-0.026758302003145218
1676469265.1268573,2959,1676469265,126220028,,0.0,0.016498109325766563,90,0.15000000596046448,-125.52074432373047,-0.02833104133605957
1676469265.1783407,2960,1676469265,176101043,,0.0,0.01424404513090849,90,0.15000000596046448,-125.04512786865234,-0.029719019308686256
1676469265.2235627,2961,1676469265,223056748,,0.0,0.010112128220498562,90,0.15000000596046448,-124.82318115234375,-0.028039956465363503
1676469265.2755632,2962,1676469265,274320345,,0.0,0.001166543923318386,90,0.15000000596046448,-124.82318115234375,-0.027947552502155304
1676469265.3238215,2963,1676469265,323336304,,0.0,0.005302350036799908,90,0.15000000596046448,-125.91181945800781,-0.03977524861693382
1676469265.3754654,2964,1676469265,374655660,,0.0,0.006308549549430609,90,0.1599999964237213,-125.2353744506836,-0.04414130002260208
1676469265.4263072,2965,1676469265,425630967,,0.0,0.016241801902651787,90,0.1599999964237213,-125.3727798461914,-0.0453377291560173
1676469265.4739122,2966,1676469265,473084791,,0.0,0.0125864427536726,90,0.1599999964237213,-125.43619537353516,-0.04237964749336243
1676469265.5236592,2967,1676469265,523194024,,0.0,0.016117339953780174,90,0.15000000596046448,-124.98699951171875,-0.04079611599445343
1676469265.5792239,2968,1676469265,574172053,,0.0,0.02231902815401554,90,0.15000000596046448,-124.84431457519531,-0.04533993825316429
1676469265.6261525,2969,1676469265,625391226,,0.0,0.02506215311586857,90,0.1599999964237213,-125.43619537353516,-0.045495353639125824
1676469265.6735766,2970,1676469265,673010509,,0.0,0.010784321464598179,90,0.1599999964237213,-125.17196655273438,-0.04359440505504608
1676469265.7251956,2971,1676469265,724251070,,0.0,0.009174319915473461,90,0.1599999964237213,-125.58416748046875,-0.04227171838283539
1676469265.7797499,2972,1676469265,778171614,,0.0,0.010149256326258183,90,0.1599999964237213,-125.52074432373047,-0.039331384003162384
1676469265.824167,2973,1676469265,823215154,,0.0,0.006644487846642733,90,0.15000000596046448,-125.52074432373047,-0.03556627407670021
1676469265.8745258,2974,1676469265,873499179,,0.0,0.011114685796201229,90,0.15000000596046448,-125.41505432128906,-0.029370199888944626
1676469265.9237552,2975,1676469265,923287677,,0.0,0.019089989364147186,90,0.15000000596046448,-125.0292739868164,-0.024700166657567024
1676469265.9752374,2976,1676469265,974344298,,0.0,0.02607578970491886,90,0.15000000596046448,-125.47846984863281,-0.020916586741805077
1676469266.026207,2977,1676469266,25450218,,0.0,0.03433975204825401,90,0.15000000596046448,-125.25122833251953,-0.03171606361865997
1676469266.0738149,2978,1676469266,72969419,,0.0,0.03201735019683838,90,0.15000000596046448,-125.6634292602539,-0.03508968651294708
1676469266.125865,2979,1676469266,124781034,,0.0,0.042048849165439606,90,0.15000000596046448,-125.58416748046875,-0.04306122660636902
1676469266.1798952,2980,1676469266,178151783,,0.0,0.031790900975465775,90,0.15000000596046448,-125.62115478515625,-0.03996517136693001
1676469266.2241678,2981,1676469266,223290588,,0.0,0.03380827233195305,90,0.15000000596046448,-125.7057113647461,-0.034584689885377884
1676469266.2779713,2982,1676469266,277062515,,0.0,0.03356654942035675,90,0.15000000596046448,-125.31465148925781,-0.026277923956513405
1676469266.3243032,2983,1676469266,323032174,,0.0,0.028328699991106987,90,0.15000000596046448,-125.58416748046875,-0.02826128900051117
1676469266.375848,2984,1676469266,374148395,,0.0,0.029980268329381943,90,0.15000000596046448,-126.11791229248047,-0.03779962658882141
1676469266.4254582,2985,1676469266,425047972,,0.0,0.01696867123246193,90,0.15000000596046448,-126.11791229248047,-0.04343921318650246
1676469266.4737043,2986,1676469266,473095978,,0.0,0.019473476335406303,90,0.1599999964237213,-125.74798583984375,-0.04307514801621437
1676469266.526243,2987,1676469266,524651542,,0.0,0.00979202426970005,90,0.1599999964237213,-125.78498077392578,-0.034225743263959885
1676469266.57372,2988,1676469266,573237240,,0.0,0.00918767973780632,90,0.15000000596046448,-125.19309997558594,-0.03023078478872776
1676469266.6229627,2989,1676469266,622493166,,0.0,0.003958379849791527,90,0.15000000596046448,-125.72685241699219,-0.028425635769963264
1676469266.6747978,2990,1676469266,673065212,,0.0,0.006297481246292591,90,0.15000000596046448,-125.35692596435547,-0.030084162950515747
1676469266.7229345,2991,1676469266,722349563,,0.0,0.007040814496576786,90,0.15000000596046448,-125.31465148925781,-0.03153844177722931
1676469266.7740443,2992,1676469266,773109255,,0.0,0.0042672837153077126,90,0.15000000596046448,-125.4996109008789,-0.028795672580599785
1676469266.825625,2993,1676469266,825128939,,0.0,0.005856692790985107,90,0.15000000596046448,-125.35692596435547,-0.027132734656333923
1676469266.8735855,2994,1676469266,873013207,,0.0,0.014936518855392933,90,0.15000000596046448,-125.52074432373047,-0.030432578176259995
1676469266.925768,2995,1676469266,925035687,,0.0,0.0105290487408638,90,0.15000000596046448,-125.52074432373047,-0.03068987838923931
1676469266.9781716,2996,1676469266,975681677,,0.0,0.008136749267578125,90,0.15000000596046448,-125.58416748046875,-0.02852553315460682
1676469267.0244303,2997,1676469267,23483821,,0.0,0.011034355498850346,90,0.1599999964237213,-125.7057113647461,-0.027098020538687706
1676469267.0754778,2998,1676469267,74175671,,0.0,0.011007863096892834,90,0.15000000596046448,-125.52074432373047,-0.022858088836073875
1676469267.1235027,2999,1676469267,123103001,,0.0,0.012812352739274502,90,0.15000000596046448,-125.79026794433594,-0.019759150221943855
1676469267.1752794,3000,1676469267,173390581,,0.0,0.0021851996425539255,90,0.15000000596046448,-125.9699478149414,-0.016584550961852074
1676469267.2260146,3001,1676469267,225492550,,0.0,0.007128284778445959,90,0.15000000596046448,-125.8695297241211,-0.008980294689536095
1676469267.2736416,3002,1676469267,273051722,,0.0,0.008536734618246555,90,0.15000000596046448,-125.37805938720703,-0.009509655646979809
1676469267.3259242,3003,1676469267,325206283,,0.0,0.011044842191040516,90,0.15000000596046448,-125.4996109008789,-0.016819244250655174
1676469267.378429,3004,1676469267,375702951,,0.0,0.010347056202590466,90,0.15000000596046448,-125.37805938720703,-0.02002137526869774
1676469267.4260561,3005,1676469267,425361451,,0.0,0.006642232183367014,90,0.15000000596046448,-125.27236938476562,-0.017905551940202713
1676469267.4748623,3006,1676469267,474402797,,0.0,0.01717877760529518,90,0.15000000596046448,-125.58416748046875,-0.012682448141276836
1676469267.5260968,3007,1676469267,525059796,,0.0,0.01846153847873211,90,0.15000000596046448,-125.27236938476562,-0.012456255964934826
1676469267.5740368,3008,1676469267,573064329,,0.0,0.01996700093150139,90,0.15000000596046448,-125.27236938476562,-0.010500176809728146
1676469267.6254072,3009,1676469267,624178448,,0.0,0.020794913172721863,90,0.15000000596046448,-125.84839630126953,-0.010258657857775688
1676469267.677841,3010,1676469267,676527153,,0.0,0.016510171815752983,90,0.15000000596046448,-125.82726287841797,-0.007908769883215427
1676469267.7235732,3011,1676469267,723064309,,0.0,0.01730506494641304,90,0.15000000596046448,-125.41505432128906,-0.002838473068550229
1676469267.7770245,3012,1676469267,775377070,,0.0,0.01804899238049984,90,0.15000000596046448,-125.45733642578125,-0.006475087720900774
1676469267.8260577,3013,1676469267,825186419,,0.0,0.011778865940868855,90,0.15000000596046448,-125.02399444580078,-0.01037320215255022
1676469267.8761427,3014,1676469267,874557055,,0.0,0.013749874196946621,90,0.15000000596046448,-125.56302642822266,-0.008940846659243107
1676469267.9265172,3015,1676469267,925996556,,0.0,0.010619882494211197,90,0.15000000596046448,-125.47846984863281,-0.006573196966201067
1676469267.9752164,3016,1676469267,973634856,,0.0,0.007455357816070318,90,0.15000000596046448,-125.35692596435547,-0.007329336367547512
1676469268.026146,3017,1676469268,25142897,,0.0,0.007853450253605843,90,0.15000000596046448,-125.41505432128906,-0.005751540418714285
1676469268.0742202,3018,1676469268,73516338,,0.0,0.009723301976919174,90,0.15000000596046448,-125.41505432128906,0.0002199753507738933
1676469268.1254005,3019,1676469268,124728964,,0.0,0.008777094073593616,90,0.15000000596046448,-125.25122833251953,-0.003654058091342449
1676469268.1798365,3020,1676469268,176046661,,0.0,0.009810669347643852,90,0.15000000596046448,-125.7057113647461,-0.007567531894892454
1676469268.2253652,3021,1676469268,224665783,,0.0,0.005613832734525204,89,0.15000000596046448,-125.5418930053711,-0.009222258813679218
1676469268.278018,3022,1676469268,276603283,,0.0,0.005000725854188204,89,0.15000000596046448,-125.45733642578125,-0.007759209722280502
1676469268.325053,3023,1676469268,324110687,,0.0,0.006755224894732237,89,0.15000000596046448,-125.6634292602539,-0.00560570415109396
1676469268.3779953,3024,1676469268,376625397,,0.0,0.005419444292783737,89,0.15000000596046448,-125.1085433959961,-0.0012832768261432648
1676469268.4236202,3025,1676469268,423055581,,0.0,0.008424040861427784,89,0.15000000596046448,-125.25122833251953,0.008828745223581791
1676469268.4751198,3026,1676469268,474555553,,0.0,0.008278061635792255,89,0.15000000596046448,-125.15081787109375,0.010142609477043152
1676469268.5237744,3027,1676469268,523213989,,0.0,0.008879643864929676,89,0.15000000596046448,-125.68457794189453,0.008464033715426922
1676469268.577475,3028,1676469268,574778089,,0.0,0.009380779229104519,89,0.15000000596046448,-125.56302642822266,0.005125542636960745
1676469268.6237655,3029,1676469268,623157160,,0.0,0.015471146441996098,89,0.14000000059604645,-125.56302642822266,-0.00733021879568696
1676469268.677472,3030,1676469268,675635797,,0.0,0.02870475873351097,89,0.15000000596046448,-125.5418930053711,-0.02321597747504711
1676469268.725098,3031,1676469268,724477748,,0.0,0.1449771374464035,89,0.17000000178813934,-125.5418930053711,-0.07578571140766144
1676469268.777607,3032,1676469268,776296028,,0.0,0.31483227014541626,90,0.2199999988079071,-125.33578491210938,-0.13312381505966187
1676469268.826752,3033,1676469268,825893964,,0.0,0.6161921620368958,91,0.27000001072883606,-125.04512786865234,-0.03549651801586151
1676469268.8735085,3034,1676469268,872914877,,0.0,1.1496349573135376,94,0.23999999463558197,-124.26300811767578,0.06901516020298004
1676469268.9237008,3035,1676469268,923156966,,0.0,1.7278251647949219,97,0.23000000417232513,-124.07804107666016,0.08293403685092926
1676469268.9768002,3036,1676469268,975650900,,0.0,2.3726718425750732,95,0.28999999165534973,-123.77153015136719,0.06651695817708969
1676469269.023913,3037,1676469269,23449875,,0.0,3.1362061500549316,91,0.25999999046325684,-123.31705474853516,0.053610749542713165
1676469269.0728788,3038,1676469269,72313296,,0.0,3.7550387382507324,88,0.23000000417232513,-123.77153015136719,0.03659769520163536
1676469269.1255927,3039,1676469269,124600038,,0.0,4.22807502746582,83,0.20999999344348907,-124.16259765625,0.028690412640571594
1676469269.1772661,3040,1676469269,175852116,,0.0,4.557779312133789,79,0.1899999976158142,-124.49024200439453,0.05241170525550842
1676469269.2237134,3041,1676469269,223252270,,0.0,4.694976329803467,79,0.20999999344348907,-124.49024200439453,0.06777883321046829
1676469269.2773705,3042,1676469269,275906950,,0.0,4.690795421600342,80,0.1599999964237213,-126.58824920654297,0.09130237251520157
1676469269.325885,3043,1676469269,325214325,,0.0,4.545026779174805,84,0.20999999344348907,-125.99108123779297,0.041983723640441895
1676469269.3739297,3044,1676469269,373263966,,0.0,4.229043006896973,90,0.1899999976158142,-124.22601318359375,-0.035673145204782486
1676469269.4244328,3045,1676469269,423108090,,0.0,3.8133838176727295,97,0.2800000011920929,-122.51907348632812,-0.1757182776927948
1676469269.4778416,3046,1676469269,476241816,,0.0,3.1783828735351562,100,0.23999999463558197,-123.15322875976562,-0.3672383725643158
1676469269.5239286,3047,1676469269,523085370,,0.0,2.5726215839385986,100,0.23999999463558197,-124.57479858398438,-0.6015623211860657
1676469269.57524,3048,1676469269,574128303,,0.0,2.0323755741119385,94,0.27000001072883606,-125.64229583740234,-0.8167311549186707
1676469269.6235518,3049,1676469269,623101000,,0.0,1.6401020288467407,85,0.27000001072883606,-125.43619537353516,-0.9924944639205933
1676469269.6752746,3050,1676469269,674393429,,0.0,1.585330605506897,82,0.2199999988079071,-125.62115478515625,-1.1010056734085083
1676469269.7243125,3051,1676469269,723609713,,0.0,1.802140235900879,80,0.18000000715255737,-125.62115478515625,-1.1484347581863403
1676469269.7776415,3052,1676469269,776128581,,0.0,2.0116851329803467,79,0.27000001072883606,-125.41505432128906,-1.1884605884552002
1676469269.823627,3053,1676469269,823077392,,0.0,2.2628848552703857,80,0.2800000011920929,-124.24714660644531,-1.123127818107605
1676469269.877147,3054,1676469269,875778570,,0.0,2.459519863128662,82,0.3100000023841858,-123.19550323486328,-0.8563799262046814
1676469269.9240248,3055,1676469269,923216057,,0.0,2.517831802368164,83,0.23999999463558197,-122.43451690673828,-0.5169187784194946
1676469269.9779258,3056,1676469269,976648184,,0.0,2.4588265419006348,83,0.3199999928474426,-122.207275390625,-0.22365546226501465
1676469270.0243409,3057,1676469270,23504667,,0.0,2.3437211513519287,82,0.3199999928474426,-122.207275390625,0.04366135224699974
1676469270.0740476,3058,1676469270,73316096,,0.0,2.2687251567840576,82,0.30000001192092896,-121.21904754638672,0.2427600622177124
1676469270.1259496,3059,1676469270,125040765,,0.0,2.3345260620117188,82,0.2800000011920929,-121.21904754638672,0.33962908387184143
1676469270.174398,3060,1676469270,173532961,,0.0,2.571943521499634,83,0.2199999988079071,-121.77922821044922,0.3141116797924042
1676469270.2248123,3061,1676469270,223454887,,0.0,2.908313274383545,84,0.1599999964237213,-122.84672546386719,0.14776554703712463
1676469270.2754624,3062,1676469270,274253890,,0.0,3.224010705947876,83,0.20999999344348907,-124.12032318115234,-0.07624471187591553
1676469270.3257124,3063,1676469270,325078391,,0.0,3.5588181018829346,83,0.20999999344348907,-123.46502685546875,-0.2779199182987213
1676469270.3744295,3064,1676469270,373084356,,0.0,3.9057352542877197,84,0.27000001072883606,-123.46502685546875,-0.3705233037471771
1676469270.4249918,3065,1676469270,424250110,,0.0,4.230177879333496,87,0.27000001072883606,-122.76216888427734,-0.299224317073822
1676469270.4727294,3066,1676469270,472264092,,0.0,4.383700847625732,90,0.23000000417232513,-122.10687255859375,-0.15681511163711548
1676469270.5243382,3067,1676469270,523180074,,0.0,4.354103088378906,91,0.23000000417232513,-121.81621551513672,0.037064749747514725
1676469270.5819156,3068,1676469270,576192551,,0.0,4.066551208496094,90,0.23000000417232513,-121.98003387451172,0.20403872430324554
