Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1676469259.5766606,7098,1676469259,179530688,base_link,0.012800142772550338,0.09672324782373817,0.01405327658007855,-0.9951298302465981,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0011339026968926191,0.001172902761027217,-0.0003348956233821811,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.8843799829483032,-0.22942215204238775,9.626115798950195,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676469259.5766902,7099,1676469259,194530688,base_link,0.012807036416459902,0.09672695411222909,0.014054920307170482,-0.9951293666312645,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0011974603403359652,0.0002594345714896917,-0.0006162159843370318,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.9040213823318481,-0.2322829663753498,9.630653381347656,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676469259.5767522,7100,1676469259,219530688,base_link,0.012808474677665339,0.09672967785231411,0.014048682573590847,-0.9951291980438705,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0006561486516147852,0.0006016216939315201,0.0012526196660473943,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.9026483297348022,-0.21093186736106756,9.631280899047852,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676469259.5767817,7101,1676469259,239530688,base_link,0.012810916560700939,0.09672721489585426,0.014056142565777304,-0.995129240190719,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0017190026119351387,-2.886913716793082e-05,-0.0017819332424551249,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.9077303409576416,-0.2254208177328098,9.611306190490723,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676469259.5768518,7102,1676469259,254530688,base_link,0.012802903391127801,0.09672553429026988,0.014061916684023262,-0.9951294509249615,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0021003629080951214,0.0005858150543645024,0.0001196677039843052,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.8819233179092407,-0.23939874768257025,9.625173568725586,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676469259.5769167,7103,1676469259,279529152,base_link,0.012807581691312513,0.09672480725713307,0.014065836340934793,-0.995129408778113,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0012252137530595064,-0.0014412173768505454,0.00010669071343727427,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.8885834217071533,-0.21565963327884557,9.631274223327637,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676469259.5769327,7104,1676469259,299529152,base_link,0.012822338356647388,0.09672717274900575,0.01407089396275612,-0.9951289030159309,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0029551261104643345,-0.0006118362653069199,-0.0005437282961793243,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.8674631118774414,-0.2267759591341007,9.630950927734375,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676469259.577017,7105,1676469259,314529152,base_link,0.012822641287121057,0.09672989385491274,0.014075235088152706,-0.9951286079879913,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0026508986484259367,0.0001364931231364607,-0.000579018727876246,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.8998879194259644,-0.21669656038284185,9.629559516906738,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676469259.5770593,7106,1676469259,339529152,base_link,0.012817438785507994,0.09672797353912746,0.014075319381849727,-0.9951287765753853,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.001348245656117797,0.0006434906972572207,0.000121487391879782,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.8969221115112305,-0.23839768767356753,9.638504981994629,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676469259.5771496,7107,1676469259,354529152,base_link,0.012824356137019849,0.09673292052547142,0.014076625934153573,-0.9951282286663548,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0006808822508901358,-0.0003553704591467975,0.0011378555791452527,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.8948990106582642,-0.24717471003532293,9.622472763061523,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676469259.5772042,7108,1676469259,379527360,base_link,0.012826047279316348,0.09673626593157197,0.014065246285055642,-0.9951280600789606,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0005156775005161762,0.0006103807827457785,-0.0005572097143158318,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.8992971181869507,-0.2378169596195209,9.634207725524902,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676469259.5772474,7109,1676469259,399527360,base_link,0.012830135523621904,0.09673746711675453,0.014065962781480331,-0.9951278493447181,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0026594572700560093,0.0010833481792360544,6.805307930335389e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.8743964433670044,-0.22241522371768835,9.628439903259277,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
