Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,rssi,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7,channels_8,channels_9,channels_10,channels_11,channels_12,channels_13,channels_14,channels_15,channels_16,channels_17
1676469263.3611813,1462,1676469263,350476160,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469263.4599144,1463,1676469263,454475136,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469263.5593202,1464,1676469263,550474112,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469263.6613674,1465,1676469263,654472832,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469263.7604358,1466,1676469263,750471808,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469263.859898,1467,1676469263,842470784,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469263.961072,1468,1676469263,950469760,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469264.058805,1469,1676469264,54468736,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469264.1586373,1470,1676469264,150467968,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469264.2601638,1471,1676469264,242466944,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469264.36071,1472,1676469264,350465920,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469264.4618,1473,1676469264,458464896,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469264.5597823,1474,1676469264,550463872,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469264.6591866,1475,1676469264,646462336,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469264.7590623,1476,1676469264,754460800,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469264.8593366,1477,1676469264,846459520,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469264.9611967,1478,1676469264,950458240,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469265.0601594,1479,1676469265,46456704,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469265.1608446,1480,1676469265,155455424,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469265.260042,1481,1676469265,246454400,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469265.3597975,1482,1676469265,354453376,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469265.45925,1483,1676469265,446452352,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469265.559604,1484,1676469265,554451072,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469265.6587358,1485,1676469265,646449536,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469265.761231,1486,1676469265,754448256,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469265.8621137,1487,1676469265,846447232,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469265.9601672,1488,1676469265,954446208,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469266.0587423,1489,1676469266,46445440,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469266.16116,1490,1676469266,154444672,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469266.259886,1491,1676469266,250443648,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469266.3601556,1492,1676469266,354442880,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469266.4590924,1493,1676469266,446441344,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469266.5612872,1494,1676469266,554440320,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469266.6590612,1495,1676469266,650439552,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469266.759474,1496,1676469266,742438528,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469266.8589694,1497,1676469266,850437760,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469266.961413,1498,1676469266,954436992,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469267.0598319,1499,1676469267,50436224,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469267.1607533,1500,1676469267,158435200,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469267.2589478,1501,1676469267,250434688,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469267.359144,1502,1676469267,342433920,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469267.4602356,1503,1676469267,450433152,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469267.5586972,1504,1676469267,542432128,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469267.66133,1505,1676469267,650431360,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469267.7598774,1506,1676469267,742431360,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469267.8620732,1507,1676469267,850430080,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469267.9599268,1508,1676469267,946429056,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469268.0591173,1509,1676469268,50428544,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469268.161143,1510,1676469268,158428032,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469268.2620685,1511,1676469268,254427520,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469268.360904,1512,1676469268,358427008,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469268.4603167,1513,1676469268,454426496,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469268.559867,1514,1676469268,546425984,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469268.6607096,1515,1676469268,654425472,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469268.7609255,1516,1676469268,746424960,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469268.8614576,1517,1676469268,854424448,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469268.9601374,1518,1676469268,946423936,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469269.061327,1519,1676469269,54423680,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469269.160653,1520,1676469269,146423168,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469269.2599003,1521,1676469269,254422656,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469269.3589563,1522,1676469269,346422144,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469269.4610717,1523,1676469269,454421376,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469269.5601315,1524,1676469269,546420864,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469269.6597168,1525,1676469269,654420096,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469269.760774,1526,1676469269,746419328,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469269.8612702,1527,1676469269,854419072,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469269.9602764,1528,1676469269,946418560,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469270.0613327,1529,1676469270,54418304,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469270.158965,1530,1676469270,146417792,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469270.2601347,1531,1676469270,255416512,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469270.3590107,1532,1676469270,350415488,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469270.46149,1533,1676469270,458414976,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469270.559816,1534,1676469270,550414208,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469270.6593688,1535,1676469270,646413952,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469270.759793,1536,1676469270,750413440,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469270.8614826,1537,1676469270,858413184,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469270.9599278,1538,1676469270,951412928,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469271.0593176,1539,1676469271,42412672,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469271.159853,1540,1676469271,150411904,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469271.2588272,1541,1676469271,242411904,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469271.3609867,1542,1676469271,350411648,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469271.4611692,1543,1676469271,458411392,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469271.5609617,1544,1676469271,550411136,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469271.660266,1545,1676469271,642410624,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469271.7592394,1546,1676469271,750410368,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469271.8614287,1547,1676469271,858410112,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469271.9609191,1548,1676469271,954409600,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469272.0594487,1549,1676469272,46409600,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469272.161485,1550,1676469272,150409600,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469272.2597451,1551,1676469272,246409344,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469272.3588398,1552,1676469272,354409088,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469272.4590905,1553,1676469272,446408832,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469272.5600305,1554,1676469272,554408832,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469272.6608129,1555,1676469272,646408576,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469272.7600477,1556,1676469272,754408576,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469272.8588815,1557,1676469272,846408320,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469272.9591014,1558,1676469272,954408064,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469273.0611908,1559,1676469273,46407808,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469273.1611934,1560,1676469273,154407552,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469273.2596831,1561,1676469273,246407296,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469273.3593495,1562,1676469273,354407296,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469273.4600558,1563,1676469273,450405504,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469273.5601654,1564,1676469273,554405504,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469273.6592352,1565,1676469273,646405248,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469273.7610402,1566,1676469273,754404736,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469273.8616955,1567,1676469273,850404480,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469273.9601374,1568,1676469273,942404480,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469274.0613067,1569,1676469274,50404224,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469274.1608567,1570,1676469274,154403200,,255,1499,1498,1156,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469274.2598073,1571,1676469274,250403456,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469274.3603334,1572,1676469274,346403456,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469274.4602947,1573,1676469274,450403200,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469274.562071,1574,1676469274,558403200,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469274.6624892,1575,1676469274,650402944,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469274.759883,1576,1676469274,746402944,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469274.8608456,1577,1676469274,850403200,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469274.9599845,1578,1676469274,946403456,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469275.0598197,1579,1676469275,50403456,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469275.1599183,1580,1676469275,146403200,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469275.2607832,1581,1676469275,250403200,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469275.3603563,1582,1676469275,346403456,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469275.4591625,1583,1676469275,454402944,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
1676469275.5591,1584,1676469275,546403200,,255,1499,1498,1157,1498,1933,1065,1933,1065,1065,1065,1514,1542,1514,1514,1514,1514,998,998
