Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,magnetic_field.x,magnetic_field.y,magnetic_field.z,magnetic_field_covariance_0,magnetic_field_covariance_1,magnetic_field_covariance_2,magnetic_field_covariance_3,magnetic_field_covariance_4,magnetic_field_covariance_5,magnetic_field_covariance_6,magnetic_field_covariance_7,magnetic_field_covariance_8
1676469260.762,6885,1676469260,757828416,base_link,1.4169397950172424e-05,1.5386438369750976e-05,-2.8590109944343572e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469260.784534,6886,1676469260,777809880,base_link,1.4144879579544067e-05,1.5384766459465025e-05,-2.8351634740829474e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469260.8014386,6887,1676469260,797793880,base_link,1.4132091403007507e-05,1.5301537513732906e-05,-2.849672138690949e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469260.8226626,6888,1676469260,817774880,base_link,1.4075709879398347e-05,1.5133470296859738e-05,-2.834769189357758e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469260.8432837,6889,1676469260,837757880,base_link,1.4118067920207977e-05,1.513305306434631e-05,-2.8322938084602362e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469260.8623514,6890,1676469260,857739880,base_link,1.4191603660583497e-05,1.5197707712650297e-05,-2.8504633903503423e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469260.8819013,6891,1676469260,877721600,base_link,1.4124459028244018e-05,1.515957415103912e-05,-2.8379124402999882e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469260.901506,6892,1676469260,897703600,base_link,1.4155736565589905e-05,1.5263149142265316e-05,-2.8334289789199835e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469260.9227161,6893,1676469260,917688600,base_link,1.4052230119705201e-05,1.5206010639667508e-05,-2.8352957963943487e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469260.9410985,6894,1676469260,937669600,base_link,1.4148141443729402e-05,1.510415971279144e-05,-2.8398752212524417e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469260.962527,6895,1676469260,957653600,base_link,1.4197638630867005e-05,1.5209221839904783e-05,-2.8385394811630254e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469260.9846952,6896,1676469260,977634576,base_link,1.4088049530982971e-05,1.5139329433441159e-05,-2.8491958975791936e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.0010958,6897,1676469260,997620576,base_link,1.4154869318008424e-05,1.5181219577789303e-05,-2.830385565757752e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.0227196,6898,1676469261,17603576,base_link,1.4154286682605744e-05,1.5142501890659329e-05,-2.81412422657013e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.0428503,6899,1676469261,37585576,base_link,1.4233160018920898e-05,1.5111009776592252e-05,-2.854356765747071e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.062764,6900,1676469261,57564576,base_link,1.4114072918891908e-05,1.5365138649940486e-05,-2.8069418668746954e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.0824347,6901,1676469261,77547552,base_link,1.4226776361465456e-05,1.5114679932594297e-05,-2.822991609573365e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.1035912,6902,1676469261,97530552,base_link,1.4122173190116883e-05,1.5524834394454953e-05,-2.8431391716003424e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.1421287,6903,1676469261,137495552,base_link,1.4192451536655426e-05,1.5297158062458036e-05,-2.8365540504455572e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.1629364,6904,1676469261,157478552,base_link,1.4179939031600952e-05,1.525689512491226e-05,-2.837217450141907e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.201997,6905,1676469261,197441016,base_link,1.4154303073883058e-05,1.5118896961212156e-05,-2.8361004590988165e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.2236297,6906,1676469261,217425016,base_link,1.419171690940857e-05,1.5224534273147581e-05,-2.8366360068321234e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.2412214,6907,1676469261,237407016,base_link,1.4215141534805298e-05,1.5138581395149227e-05,-2.8430229425430304e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.2618153,6908,1676469261,257391016,base_link,1.4126089215278626e-05,1.5308782458305356e-05,-2.847777903079987e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.284073,6909,1676469261,277371992,base_link,1.4156623184680939e-05,1.5327560901641842e-05,-2.8534239530563358e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.3014472,6910,1676469261,297354992,base_link,1.4154183864593507e-05,1.5109834074974058e-05,-2.8336024284362798e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.3226345,6911,1676469261,317334992,base_link,1.414298713207245e-05,1.518091261386871e-05,-2.8504449129104618e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.3428388,6912,1676469261,337317992,base_link,1.3972347974777222e-05,1.5091973543167111e-05,-2.8353640437126164e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.3610146,6913,1676469261,357299992,base_link,1.415538638830185e-05,1.5224289894104e-05,-2.8372356295585638e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.3852777,6914,1676469261,377282968,base_link,1.4190730452537537e-05,1.5139633417129513e-05,-2.8260710835456852e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.4011185,6915,1676469261,397271968,base_link,1.4045450091362e-05,1.513964235782623e-05,-2.830976247787476e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.4227111,6916,1676469261,417248968,base_link,1.4053755998611451e-05,1.539461016654968e-05,-2.8018447756767276e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.44313,6917,1676469261,437229968,base_link,1.4041006565093995e-05,1.5306285023689267e-05,-2.8238844871521e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.4622676,6918,1676469261,457213968,base_link,1.4126349985599519e-05,1.5345412492752073e-05,-2.838329672813416e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.482313,6919,1676469261,477203944,base_link,1.4113742113113403e-05,1.5290743112564085e-05,-2.843399047851563e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.5041428,6920,1676469261,497177944,base_link,1.4193809032440187e-05,1.5421417355537412e-05,-2.8445661067962652e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.5221941,6921,1676469261,517160944,base_link,1.422874629497528e-05,1.528448462486267e-05,-2.8441217541694647e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.5430312,6922,1676469261,537143944,base_link,1.418367922306061e-05,1.501837074756622e-05,-2.8462716937065128e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.5615253,6923,1676469261,557126944,base_link,1.4173483848571778e-05,1.521671414375305e-05,-2.8378856182098392e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.5819194,6924,1676469261,577108920,base_link,1.4123904705047608e-05,1.5103584527969358e-05,-2.8392302989959723e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.600687,6925,1676469261,597090920,base_link,1.4135095477104188e-05,1.5008404850959774e-05,-2.8431099653244023e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.6220684,6926,1676469261,617073920,base_link,1.4183950424194337e-05,1.5055248141288754e-05,-2.8374499082565314e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.6411405,6927,1676469261,637056920,base_link,1.4156141877174378e-05,1.5297406911849972e-05,-2.838407158851624e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.679424,6928,1676469261,672019544,base_link,1.822361946105957e-05,2.3916509747505185e-05,-3.474524617195129e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.6963603,6929,1676469261,692000544,base_link,3.6590345203876496e-06,5.726737901568377e-07,-2.9819202423095704e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.7174337,6930,1676469261,711982544,base_link,1.8365523219108584e-05,1.9150650501251217e-05,-3.174651265144348e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.7385707,6931,1676469261,731965544,base_link,1.1484818160533906e-05,1.5717330574989317e-05,-2.9286864399909978e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.7570806,6932,1676469261,751948544,base_link,1.0917656123638154e-05,1.4660099148750303e-05,-2.9890298843383792e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.7798767,6933,1676469261,771929520,base_link,2.043747156858444e-05,7.966182380914683e-06,-4.685914516448975e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.795828,6934,1676469261,791912520,base_link,1.7420980334281922e-05,6.9817781448364215e-06,-4.440763592720032e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.818588,6935,1676469261,811894520,base_link,1.5160667896270752e-05,1.2354584783315656e-05,-3.2627010345458984e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.8366349,6936,1676469261,831877520,base_link,1.3359309732913971e-05,1.3874167203903195e-05,-2.7359390258789067e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.8573577,6937,1676469261,851860520,base_link,1.4131422340869904e-05,1.4765554666519163e-05,-2.7392816543579105e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.8796203,6938,1676469261,871841496,base_link,1.4068692922592163e-05,1.3962993025779721e-05,-2.7326214313507085e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.896825,6939,1676469261,891824496,base_link,1.588507890701294e-05,1.3552370667457577e-05,-3.062471151351929e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.9174955,6940,1676469261,911808496,base_link,1.8662434816360474e-05,1.340345740318298e-05,-3.0008122324943545e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.9388225,6941,1676469261,931790496,base_link,1.6551458835601808e-05,1.0609886050224302e-05,-3.049401640892029e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.9558644,6942,1676469261,951772496,base_link,1.8059638142585755e-05,1.4073728024959561e-05,-2.654041945934296e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.9796488,6943,1676469261,971754984,base_link,1.6643267869949342e-05,1.407678425312042e-05,-2.7093890309333807e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469261.9979956,6944,1676469261,991736984,base_link,1.834237277507782e-05,1.4547929167747495e-05,-2.5985330343246463e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469262.0159554,6945,1676469262,11720984,base_link,1.8627271056175233e-05,1.3840687274932858e-05,-2.719337344169617e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469262.037472,6946,1676469262,31701984,base_link,1.868472248315811e-05,1.3528794050216672e-05,-2.7247536182403566e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469262.0592332,6947,1676469262,51684984,base_link,1.766340434551239e-05,1.415089815855026e-05,-2.8831750154495242e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676469262.076987,6948,1676469262,71665704,base_link,1.853650212287903e-05,1.4462575316429135e-05,-2.7028816938400272e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
