Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,vector.x,vector.y,vector.z
1676469259.740074,1,1676469259,738442659,,2.335393578240176,-4.435112805578503,-1.9303677590514157
1676469259.749761,2,1676469259,746554851,,2.3193844416484315,-4.425839019194076,-1.9356852570211323
1676469259.7585826,3,1676469259,756761312,,2.3116750298458544,-4.432202401004705,-1.9266083667779106
1676469259.771399,4,1676469259,768187046,,2.3122768778471814,-4.436686396321622,-1.932458367659632
1676469259.7804387,5,1676469259,778770208,,2.3350285910614774,-4.420443361015602,-1.9531020991659958
1676469259.7904878,6,1676469259,788849830,,2.2948705973969923,-4.439978447037655,-1.9345106819810263
1676469259.800586,7,1676469259,798336505,,2.321579363034925,-4.42268175118625,-1.928072253589104
1676469259.8143466,8,1676469259,811580896,,2.303548399153046,-4.457224349030145,-1.9307675242851468
1676469259.828829,9,1676469259,822774171,,2.293179459264842,-4.456205417166847,-1.9267868509967327
1676469259.8379233,10,1676469259,832484960,,2.315975786022073,-4.434043245641909,-1.9326155785754056
1676469259.8413825,11,1676469259,839884519,,2.318486085289885,-4.447935579079288,-1.926743452023323
1676469259.8522651,12,1676469259,848281860,,2.35134820328497,-4.413859735606826,-1.9350970765668858
1676469259.8586655,13,1676469259,856890678,,2.3702741584049507,-4.437552010915937,-1.9259002244984318
1676469259.8716342,14,1676469259,866902589,,2.3357990269084166,-4.426728445350144,-1.9360481035508093
1676469259.8815756,15,1676469259,879393339,,2.280583883392616,-4.4489965012069925,-1.9291336590866641
1676469259.8906727,16,1676469259,888742923,,2.3087422569858504,-4.432681389649298,-1.9344458290879796
1676469259.9044104,17,1676469259,899005413,,2.295892876058013,-4.437482918940234,-1.925248121383527
1676469259.909818,18,1676469259,908575057,,2.298002127009875,-4.460340595790489,-1.9236057422170714
1676469259.923025,19,1676469259,920391321,,2.3075598473862446,-4.434645281577433,-1.928587480492322
1676469259.931008,20,1676469259,929517745,,2.333844267920854,-4.422575384120397,-1.9401726180186085
1676469259.9458678,21,1676469259,938751697,,2.313480355204911,-4.441535018304697,-1.9255473362489381
1676469259.953881,22,1676469259,951823472,,2.3052643877498684,-4.428918431664996,-1.942055247350597
1676469259.9606075,23,1676469259,959144592,,2.3171370128379207,-4.4370360542660485,-1.9280183858599644
1676469259.970627,24,1676469259,969170570,,2.3229074466126765,-4.422409188943156,-1.9322409369757605
1676469259.9803817,25,1676469259,978316783,,2.3039056396060653,-4.455394882614638,-1.916199711226038
1676469259.9917839,26,1676469259,989199638,,2.3103635612760383,-4.435789951514801,-1.9224553163765947
1676469259.9992864,27,1676469259,997949361,,2.2940042514654904,-4.448852918536495,-1.9323621226175458
1676469260.01098,28,1676469260,8956193,,2.347073431248693,-4.4188999821235875,-1.9442426716706755
1676469260.0254376,29,1676469260,19824981,,2.3339155176029904,-4.42955631542528,-1.9405864034529365
1676469260.032325,30,1676469260,30408382,,2.3129726722093307,-4.447182674329905,-1.9222575528277217
1676469260.0412571,31,1676469260,39373874,,2.310634807674334,-4.443383548517823,-1.9339639776131612
