Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,remote_timestamp_ns,observed_offset_ns,estimated_offset_ns,round_trip_time_ms
1676469271.8712761,1536,1676469271,870820734,,265009465000,1676469006861023398,1676469006860409600,0.6592839956283569
1676469271.971291,1537,1676469271,970720176,,265109398000,1676469006861117300,1676469006860409600,0.4035469889640808
1676469272.0713298,1538,1676469272,70604814,,265209261000,1676469006861127031,1676469006860409600,0.42730700969696045
1676469272.1712859,1539,1676469272,170554233,,265309234000,1676469006861081635,1676469006860409344,0.47123101353645325
1676469272.2709894,1540,1676469272,270537743,,265409254000,1676469006861092830,1676469006860409088,0.37636300921440125
1676469272.3714976,1541,1676469272,370700880,,265509379000,1676469006861058246,1676469006860408832,0.5209529995918274
1676469272.4715312,1542,1676469272,470773019,,265609451000,1676469006861122559,1676469006860408832,0.392769992351532
1676469272.5713146,1543,1676469272,570747918,,265709403000,1676469006861057248,1676469006860408576,0.5700259804725647
1676469272.671177,1544,1676469272,670698152,,265809382000,1676469006861128646,1676469006860408576,0.3686409890651703
1676469272.771031,1545,1676469272,770582868,,265909273000,1676469006861103159,1676469006860408320,0.407602995634079
1676469272.8710449,1546,1676469272,870586915,,266009266000,1676469006861108577,1676469006860408064,0.4202510118484497
1676469272.9709473,1547,1676469272,970545297,,266109256000,1676469006861094087,1676469006860407808,0.3849560022354126
1676469273.0712273,1548,1676469273,70762480,,266209415000,1676469006861050152,1676469006860407552,0.5875809788703918
1676469273.1711328,1549,1676469273,170594730,,266309255000,1676469006861089948,1676469006860407296,0.49289798736572266
1676469273.2711806,1550,1676469273,270720030,,266409288000,1676469006861162017,1676469006860407296,0.5334709882736206
1676469273.372154,1551,1676469273,371673999,,266510323000,1676469006860594569,1676469006860405504,1.5054149627685547
1676469273.471144,1552,1676469273,470598656,,266609263000,1676469006861116429,1676469006860405504,0.4320099949836731
1676469273.5715618,1553,1676469273,571066709,,266709641000,1676469006861096484,1676469006860405248,0.6506540179252625
1676469273.6711545,1554,1676469273,670745295,,266809442000,1676469006861013050,1676469006860404736,0.5750629901885986
1676469273.771147,1555,1676469273,770678970,,266909315000,1676469006861110326,1676469006860404480,0.4999909996986389
1676469273.871323,1556,1676469273,870697735,,267009271000,1676469006861166453,1676469006860404480,0.5125269889831543
1676469273.9713552,1557,1676469273,970941625,,267109528000,1676469006861093520,1676469006860404224,0.6347650289535522
1676469274.0718932,1558,1676469274,71482464,,267210148000,1676469006860821076,1676469006860403200,1.0194059610366821
1676469274.1712923,1559,1676469274,170843015,,267309396000,1676469006861207778,1676469006860403456,0.4711579978466034
1676469274.2711143,1560,1676469274,270607318,,267409268000,1676469006861116923,1676469006860403456,0.4390470087528229
1676469274.3712487,1561,1676469274,370701169,,267509325000,1676469006861106832,1676469006860403200,0.531711995601654
1676469274.471446,1562,1676469274,470566674,,267609234000,1676469006861133242,1676469006860403200,0.39297300577163696
1676469274.5711257,1563,1676469274,570646378,,267709326000,1676469006861083965,1676469006860402944,0.467602014541626
1676469274.6711707,1564,1676469274,670531900,,267809207000,1676469006861135385,1676469006860402944,0.3730489909648895
1676469274.7712173,1565,1676469274,770645418,,267909273000,1676469006861137857,1676469006860403200,0.46275100111961365
1676469274.8711803,1566,1676469274,870617513,,268009282000,1676469006861116711,1676469006860403456,0.43145498633384705
1676469274.9712813,1567,1676469274,970793289,,268109413000,1676469006861062693,1676469006860403456,0.6289510130882263
1676469275.0715935,1568,1676469275,70849966,,268209507000,1676469006860998852,1676469006860403200,0.6811529994010925
1676469275.1710029,1569,1676469275,170526969,,268309210000,1676469006861089241,1676469006860403200,0.45008400082588196
1676469275.2711961,1570,1676469275,270673444,,268409293000,1676469006861125282,1676469006860403456,0.5039719939231873
1676469275.3716648,1571,1676469275,371095711,,268509731000,1676469006860919339,1676469006860402944,0.8840569853782654
1676469275.4711523,1572,1676469275,470504663,,268609189000,1676469006861136462,1676469006860403200,0.3520680069923401
1676469275.571474,1573,1676469275,570709693,,268709318000,1676469006861135457,1676469006860403456,0.5053430199623108
