Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7,channels_8,channels_9,channels_10,channels_11,channels_12,channels_13,channels_14,channels_15
1676469261.2257135,2881,1676469261,222822016,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676469261.2738397,2882,1676469261,270281992,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676469261.32513,2883,1676469261,322735992,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676469261.3735127,2884,1676469261,370194968,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676469261.4249225,2885,1676469261,422651968,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676469261.4761174,2886,1676469261,472623944,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676469261.5246377,2887,1676469261,522563944,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676469261.5761209,2888,1676469261,572513920,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676469261.6239312,2889,1676469261,619987920,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676469261.6796577,2890,1676469261,672426544,,131,540,125,469,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469261.725922,2891,1676469261,722379544,,126,548,109,563,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469261.773603,2892,1676469261,769838520,,109,550,160,506,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469261.8239086,2893,1676469261,819806520,,126,224,109,175,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469261.8747072,2894,1676469261,872250496,,248,112,252,109,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469261.9259899,2895,1676469261,922203496,,159,244,292,109,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469261.9740398,2896,1676469261,969663984,,119,194,210,110,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.024663,2897,1676469262,22122984,,109,183,110,182,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.0771003,2898,1676469262,72074704,,128,172,111,199,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.1244469,2899,1676469262,122028704,,109,209,154,165,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.1750603,2900,1676469262,171982680,,925,1051,1265,967,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.2240329,2901,1676469262,221942680,,1152,1067,887,1109,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.2752984,2902,1676469262,271894656,,761,1032,920,899,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.3262484,2903,1676469262,321850656,,560,638,627,584,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.374146,2904,1676469262,371813376,,250,247,126,155,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.424728,2905,1676469262,421769376,,133,181,204,109,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.474833,2906,1676469262,471720352,,338,280,267,366,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.5255911,2907,1676469262,524174352,,445,547,528,520,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.5735455,2908,1676469262,571638328,,551,568,586,589,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.625291,2909,1676469262,621587328,,550,563,600,631,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.6786299,2910,1676469262,674053304,,553,562,526,543,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.7238789,2911,1676469262,721499304,,496,476,472,510,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.774635,2912,1676469262,771465280,,434,431,423,458,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.823662,2913,1676469262,821415280,,443,482,404,385,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.873373,2914,1676469262,871369256,,415,484,487,520,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.9256027,2915,1676469262,923820256,,474,529,464,495,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469262.9733233,2916,1676469262,971281232,,514,533,506,536,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.0249653,2917,1676469263,21237232,,501,478,527,570,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.0775497,2918,1676469263,73688208,,481,521,495,502,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.1249247,2919,1676469263,123100208,,496,503,472,483,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.1733882,2920,1676469263,171109184,,480,477,485,501,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.2235713,2921,1676469263,221061184,,483,499,475,476,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.272795,2922,1676469263,271016160,,504,491,478,519,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.3234084,2923,1676469263,320978160,,511,495,478,509,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.3781183,2924,1676469263,373435136,,496,551,475,488,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.4237773,2925,1676469263,420885136,,507,525,486,481,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.4756374,2926,1676469263,470838112,,492,514,500,513,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.525458,2927,1676469263,523299112,,506,536,473,505,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.5739002,2928,1676469263,570752832,,513,564,462,462,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.6251643,2929,1676469263,620709832,,487,505,495,503,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.6772375,2930,1676469263,673170808,,497,506,480,513,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.7234879,2931,1676469263,720622808,,499,568,473,451,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.7754934,2932,1676469263,773073784,,462,477,514,562,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.8237357,2933,1676469263,820531784,,484,526,510,504,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.8756452,2934,1676469263,872988760,,488,511,500,511,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.9233947,2935,1676469263,920468760,,501,542,468,481,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469263.978394,2936,1676469263,972898736,,475,503,501,511,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.026004,2937,1676469264,22854736,,492,500,493,506,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.073423,2938,1676469264,71090968,,506,562,474,477,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.1249564,2939,1676469264,122765968,,475,515,515,514,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.1731968,2940,1676469264,170223944,,490,547,492,477,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.2235646,2941,1676469264,220185944,,513,531,470,478,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.2749627,2942,1676469264,272638920,,492,531,489,483,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.3235357,2943,1676469264,320106920,,486,522,491,505,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.377199,2944,1676469264,372547896,,475,489,514,538,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.4251988,2945,1676469264,422506896,,474,529,519,512,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.47361,2946,1676469264,469960872,,482,515,505,520,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.5233943,2947,1676469264,519917872,,508,566,465,462,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.5759394,2948,1676469264,572369336,,464,512,498,515,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.6254046,2949,1676469264,622332336,,480,574,484,463,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.6733427,2950,1676469264,669786800,,482,499,499,523,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.7257745,2951,1676469264,722240800,,477,470,506,555,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.7738984,2952,1676469264,769709520,,455,527,514,509,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.8255193,2953,1676469264,822153520,,482,521,507,493,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.8732824,2954,1676469264,869611240,,496,534,492,479,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.9248524,2955,1676469264,922069240,,468,513,505,516,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469264.9728718,2956,1676469264,969521704,,468,462,518,560,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.0237176,2957,1676469265,21977704,,512,545,475,481,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.0749717,2958,1676469265,71933424,,481,478,528,530,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.1265783,2959,1676469265,124386424,,502,551,483,478,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.178248,2960,1676469265,171840400,,490,507,498,521,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.2234886,2961,1676469265,221798400,,473,494,514,533,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.274903,2962,1676469265,271753376,,491,497,505,507,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.323752,2963,1676469265,321712376,,495,515,492,510,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.3754501,2964,1676469265,371669352,,485,469,514,561,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.4254909,2965,1676469265,421623352,,509,524,490,503,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.4738462,2966,1676469265,471581072,,495,473,512,549,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.5234847,2967,1676469265,521535072,,487,521,503,500,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.5789402,2968,1676469265,571491536,,502,542,496,478,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.6260896,2969,1676469265,623946536,,485,534,516,490,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.6733124,2970,1676469265,671409256,,491,485,520,530,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.7251184,2971,1676469265,721360256,,497,494,503,529,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.7796807,2972,1676469265,773809232,,497,545,502,475,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.82377,2973,1676469265,821274232,,449,512,545,510,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.8742173,2974,1676469265,871227208,,468,535,510,492,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.923602,2975,1676469265,921185208,,477,489,516,510,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469265.975177,2976,1676469265,971137440,,476,483,514,504,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.0259173,2977,1676469266,23594440,,494,495,488,503,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.0732946,2978,1676469266,71052672,,481,537,495,479,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.1253443,2979,1676469266,121008672,,501,512,492,496,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.179829,2980,1676469266,173462648,,494,552,499,472,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.2241333,2981,1676469266,220920648,,466,499,533,508,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.277774,2982,1676469266,273385880,,470,471,523,535,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.323337,2983,1676469266,320834880,,457,513,509,510,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.3757017,2984,1676469266,370789344,,486,504,495,508,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.4253337,2985,1676469266,423248344,,492,579,490,452,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.473659,2986,1676469266,470703320,,489,516,504,513,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.5261703,2987,1676469266,523154320,,491,503,514,513,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.5734398,2988,1676469266,570610552,,443,462,532,577,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.622782,2989,1676469266,620570552,,453,497,519,535,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.6733375,2990,1676469266,670526528,,488,593,484,442,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.7227058,2991,1676469266,720479528,,493,552,483,484,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.7740054,2992,1676469266,770437760,,472,459,528,549,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.8254888,2993,1676469266,822888760,,495,545,490,474,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.873296,2994,1676469266,870353992,,464,525,532,495,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.9255164,2995,1676469266,922804992,,461,481,530,545,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469266.9781563,2996,1676469266,972761224,,470,487,509,551,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.02396,2997,1676469267,20220224,,504,480,504,532,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.0754132,2998,1676469267,72675200,,499,531,490,497,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.1233084,2999,1676469267,120129200,,461,511,525,517,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.1752002,3000,1676469267,171056688,,467,505,522,515,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.2258716,3001,1676469267,222538688,,446,496,538,528,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.2733476,3002,1676469267,269999920,,446,432,538,575,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.3258395,3003,1676469267,322452920,,476,474,523,521,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.378345,3004,1676469267,372407152,,437,464,542,561,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.4258416,3005,1676469267,422370152,,473,563,501,478,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.4748003,3006,1676469267,472326128,,481,504,515,511,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.5254543,3007,1676469267,522275128,,482,491,517,517,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.5734491,3008,1676469267,569734360,,481,544,501,479,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.6253462,3009,1676469267,622193360,,447,487,531,544,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.6776657,3010,1676469267,672148360,,490,561,489,467,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.723492,3011,1676469267,719605360,,454,492,532,524,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.7769558,3012,1676469267,772056080,,458,462,540,540,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.8259935,3013,1676469267,822017080,,455,510,525,511,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.8760872,3014,1676469267,871973056,,469,547,501,495,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.9263558,3015,1676469267,924426056,,464,521,521,506,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469267.9749153,3016,1676469267,971884544,,476,497,517,518,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.0260165,3017,1676469268,21841544,,477,513,514,505,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.0739686,3018,1676469268,71800032,,466,544,506,484,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.1253393,3019,1676469268,121755032,,474,525,509,487,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.1797607,3020,1676469268,171712520,,468,487,519,540,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.2250717,3021,1676469268,221664520,,469,500,518,525,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.2779188,3022,1676469268,274122008,,456,472,525,555,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.324919,3023,1676469268,321575008,,486,563,482,484,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.378006,3024,1676469268,374031496,,461,532,525,498,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.4233441,3025,1676469268,421488496,,472,485,518,531,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.4750924,3026,1676469268,471446984,,454,490,519,523,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.5237474,3027,1676469268,521402984,,482,552,494,454,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.5774107,3028,1676469268,571358472,,511,578,463,431,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.6237288,3029,1676469268,621317472,,507,466,476,449,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.6774154,3030,1676469268,673767960,,343,604,433,601,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.725029,3031,1676469268,721226960,,525,512,510,601,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.7775483,3032,1676469268,773684448,,708,518,719,624,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.826169,3033,1676469268,821141448,,705,758,702,820,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.8732138,3034,1676469268,871107936,,704,738,787,574,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.9235182,3035,1676469268,921052936,,655,606,800,583,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469268.9767387,3036,1676469268,973523680,,728,773,843,880,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.0234592,3037,1676469269,20965680,,578,812,835,703,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.0726213,3038,1676469269,70920168,,624,699,697,647,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.1255589,3039,1676469269,123385168,,626,718,543,635,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.1772084,3040,1676469269,173339656,,726,611,518,444,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.223693,3041,1676469269,220792656,,660,654,461,697,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.2772603,3042,1676469269,273252144,,395,560,459,656,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.3258572,3043,1676469269,323281144,,479,837,535,638,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.3736374,3044,1676469269,370658376,,353,808,362,781,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.424394,3045,1676469269,420614376,,786,935,594,775,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.4778225,3046,1676469269,473077864,,730,849,455,705,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.5234082,3047,1676469269,520529864,,748,743,671,605,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.5749369,3048,1676469269,572992096,,786,757,781,679,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.6233628,3049,1676469269,620441096,,747,875,682,678,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.6752002,3050,1676469269,672901328,,732,701,566,557,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.724264,3051,1676469269,720354328,,625,648,553,452,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.777577,3052,1676469269,772817072,,907,761,811,536,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.823451,3053,1676469269,820268072,,782,792,754,779,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.8770952,3054,1676469269,872725560,,844,827,845,820,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.923845,3055,1676469269,920181560,,632,740,681,710,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469269.977765,3056,1676469269,972641304,,771,846,986,835,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.0242457,3057,1676469270,20092304,,803,863,947,842,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.0738232,3058,1676469270,70049792,,735,860,896,755,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.1258678,3059,1676469270,122505792,,719,828,805,771,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.1740134,3060,1676469270,169962512,,630,673,705,614,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.2242124,3061,1676469270,219917512,,507,424,593,569,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.2753787,3062,1676469270,272386488,,678,543,860,379,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.3254004,3063,1676469270,322336488,,702,607,562,625,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.37414,3064,1676469270,369789976,,684,847,849,675,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.424926,3065,1676469270,422246976,,745,816,608,868,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.4725683,3066,1676469270,469708208,,828,573,562,723,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.5234802,3067,1676469270,519655208,,740,643,686,652,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.581761,3068,1676469270,572110952,,777,619,759,524,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.6254811,3069,1676469270,622069952,,663,556,559,546,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.6738863,3070,1676469270,672025440,,781,657,568,607,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.722879,3071,1676469270,719485440,,631,590,771,712,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.7741697,3072,1676469270,771939184,,509,628,654,621,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.8255897,3073,1676469270,821893184,,632,849,879,847,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.8728144,3074,1676469270,869348928,,569,464,669,566,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.9240117,3075,1676469270,921804928,,680,756,763,804,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469270.9753857,3076,1676469270,971763672,,691,744,817,883,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.0258272,3077,1676469271,21721672,,396,404,495,410,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.0733798,3078,1676469271,71677904,,364,559,351,379,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.1233115,3079,1676469271,121634904,,399,651,346,608,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.175007,3080,1676469271,171587904,,562,632,681,347,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.2262042,3081,1676469271,224043904,,546,515,561,489,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.273521,3082,1676469271,271500648,,517,515,523,544,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.3250997,3083,1676469271,321460648,,504,536,530,500,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.37851,3084,1676469271,373926392,,499,544,491,463,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.4243731,3085,1676469271,421376392,,457,494,492,525,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.4777958,3086,1676469271,473833136,,496,578,456,437,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.5233538,3087,1676469271,521287136,,475,482,512,551,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.578071,3088,1676469271,573738624,,507,570,472,476,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.623414,3089,1676469271,621195624,,493,515,494,541,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.6746366,3090,1676469271,671153368,,511,519,494,534,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.725996,3091,1676469271,723608368,,483,556,476,511,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.773338,3092,1676469271,771069112,,497,552,479,477,1054,1054,0,0,0,0,0,0,0,0,0,0
1676469271.8266685,3093,1676469271,821029112,,513,519,477,499,1054,1054,0,0,0,0,0,0,0,0,0,0
