Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1676469259.7124276,1,1676469259,708689689,odom,-0.003655552864074707,-0.15715014934539795,1.1325586816102267,0.0,0.0,0.0
1676469259.7299073,2,1676469259,720355987,odom,-0.0036516189575195312,-0.15715885162353516,1.1325439957469703,0.0,0.0,0.0
1676469259.7319055,3,1676469259,727251291,odom,-0.003641486167907715,-0.15714919567108154,1.1325628471255302,0.0,0.0,0.0
1676469259.7395592,4,1676469259,736931324,odom,-0.0036416053771972656,-0.1571493148803711,1.1325581778734923,0.0,0.0,0.0
1676469259.7486246,5,1676469259,745994329,odom,-0.0036568641662597656,-0.15715909004211426,1.1325326422959567,0.0,0.0,0.0
1676469259.7579596,6,1676469259,756323575,odom,-0.0036585330963134766,-0.15715980529785156,1.1325577710092067,0.0,0.0,0.0
1676469259.7706099,7,1676469259,766256332,odom,-0.003652334213256836,-0.15713822841644287,1.1325614134132864,0.0,0.0,0.0
1676469259.7799711,8,1676469259,777961254,odom,-0.0036449432373046875,-0.15715467929840088,1.1325574610173703,0.0,0.0,0.0
1676469259.7899542,9,1676469259,788441658,odom,-0.003659367561340332,-0.15715909004211426,1.1325368078112603,0.0,0.0,0.0
1676469259.7993183,10,1676469259,797005891,odom,-0.0036516189575195312,-0.15716373920440674,1.1325549810826778,0.0,0.0,0.0
1676469259.8165965,11,1676469259,808217525,odom,-0.003647923469543457,-0.15715789794921875,1.1325620721459388,0.0,0.0,0.0
1676469259.8278549,12,1676469259,820642232,odom,-0.0036357641220092773,-0.15716445446014404,1.132534928485751,0.0,0.0,0.0
1676469259.8345969,13,1676469259,832107067,odom,-0.003647923469543457,-0.1571446657180786,1.1325498274683954,0.0,0.0,0.0
1676469259.8405976,14,1676469259,839437246,odom,-0.00363922119140625,-0.15715157985687256,1.132557577264309,0.0,0.0,0.0
1676469259.8494997,15,1676469259,847398042,odom,-0.003641963005065918,-0.15714776515960693,1.1325390165030955,0.0,0.0,0.0
1676469259.8588076,16,1676469259,856405735,odom,-0.0036600828170776367,-0.15714967250823975,1.1325596309602262,0.0,0.0,0.0
1676469259.869422,17,1676469259,866322994,odom,-0.003667473793029785,-0.15714788436889648,1.1325549810826778,0.0,0.0,0.0
1676469259.8800507,18,1676469259,878829479,odom,-0.0036575794219970703,-0.1571638584136963,1.132546901920438,0.0,0.0,0.0
1676469259.8896923,19,1676469259,888357877,odom,-0.0036618709564208984,-0.15715813636779785,1.1325562404245137,0.0,0.0,0.0
1676469259.9031088,20,1676469259,896544694,odom,-0.0036498308181762695,-0.15715622901916504,1.1325431045204402,0.0,0.0,0.0
1676469259.9096003,21,1676469259,907858133,odom,-0.0036516189575195312,-0.1571638584136963,1.1325362265765668,0.0,0.0,0.0
1676469259.9231398,22,1676469259,918632030,odom,-0.0036562681198120117,-0.15715038776397705,1.1325650751918555,0.0,0.0,0.0
1676469259.9310908,23,1676469259,927870035,odom,-0.003639817237854004,-0.15715932846069336,1.132551454925537,0.0,0.0,0.0
1676469259.940846,24,1676469259,936460494,odom,-0.00365293025970459,-0.15716218948364258,1.1325522880285979,0.0,0.0,0.0
1676469259.9530387,25,1676469259,951354265,odom,-0.0036429166793823242,-0.15713632106781006,1.132549943715334,0.0,0.0,0.0
1676469259.9601796,26,1676469259,957118272,odom,-0.003660440444946289,-0.15714895725250244,1.1325550198316576,0.0,0.0,0.0
1676469259.9705915,27,1676469259,968246459,odom,-0.0036520957946777344,-0.15715384483337402,1.132551106184721,0.0,0.0,0.0
1676469259.9789605,28,1676469259,977102518,odom,-0.0036585330963134766,-0.15717065334320068,1.1325374084204436,0.0,0.0,0.0
1676469259.989931,29,1676469259,987668752,odom,-0.0036618709564208984,-0.15714848041534424,1.1325518230408431,0.0,0.0,0.0
1676469259.9988754,30,1676469259,997327089,odom,-0.003638148307800293,-0.15715813636779785,1.1325361103296279,0.0,0.0,0.0
1676469260.0103934,31,1676469260,6615400,odom,-0.0036439895629882812,-0.15715241432189941,1.132543298265338,0.0,0.0,0.0
1676469260.026816,32,1676469260,18305540,odom,-0.0036646127700805664,-0.1571342945098877,1.1325539154857398,0.0,0.0,0.0
1676469260.032494,33,1676469260,28783559,odom,-0.003661036491394043,-0.1571505069732666,1.1325548454612495,0.0,0.0,0.0
1676469260.0405009,34,1676469260,36861658,odom,-0.0036623477935791016,-0.15715384483337402,1.1325498662173747,0.0,0.0,0.0
1676469260.0516758,35,1676469260,50196886,odom,-0.003650665283203125,-0.15715324878692627,1.1325443251132965,0.0,0.0,0.0
1676469260.058763,36,1676469260,56900024,odom,-0.0036509037017822266,-0.1571512222290039,1.1325537411153317,0.0,0.0,0.0
1676469260.0702732,37,1676469260,66611051,odom,-0.0036388635635375977,-0.15715265274047852,1.1325539542347194,0.0,0.0,0.0
1676469260.0792685,38,1676469260,76507568,odom,-0.003654956817626953,-0.15714681148529053,1.1325459525704384,0.0,0.0,0.0
1676469260.090661,39,1676469260,89353322,odom,-0.0036545991897583008,-0.1571512222290039,1.1325449450969698,0.0,0.0,0.0
1676469260.099019,40,1676469260,96487283,odom,-0.003665924072265625,-0.15716373920440674,1.1325404114663602,0.0,0.0,0.0
1676469260.1090958,41,1676469260,106987953,odom,-0.003638148307800293,-0.15715503692626953,1.132537292173505,0.0,0.0,0.0
1676469260.124512,42,1676469260,115970373,odom,-0.003659963607788086,-0.15716183185577393,1.1325582941204309,0.0,0.0,0.0
1676469260.1291308,43,1676469260,127865791,odom,-0.0036487579345703125,-0.15716552734375,1.132552268654108,0.0,0.0,0.0
1676469260.1389194,44,1676469260,136283397,odom,-0.0036487579345703125,-0.15716552734375,1.132552268654108,0.0,0.0,0.0
1676469260.1495304,45,1676469260,146178007,odom,-0.003655672073364258,-0.15715503692626953,1.1325602315694094,0.0,0.0,0.0
1676469260.1581936,46,1676469260,156865119,odom,-0.0036542415618896484,-0.157143235206604,1.1325632346153258,0.0,0.0,0.0
1676469260.170036,47,1676469260,167983293,odom,-0.003647923469543457,-0.1571582555770874,1.1325427364051344,0.0,0.0,0.0
