Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1676469259.5769756,1038,1676469259,314529152,map,-0.9975195527076721,-0.922254741191864,0.12872394919395447,0.012822338356647388,0.09672717274900575,0.01407089396275612,-0.9951289030159309
1676469259.5770996,1039,1676469259,344529152,map,-0.9975622296333313,-0.9222408533096313,0.12874239683151245,0.012817438785507994,0.09672797353912746,0.014075319381849727,-0.9951287765753853
1676469259.577177,1040,1676469259,374527360,map,-0.9976014494895935,-0.9222311973571777,0.12876136600971222,0.012824356137019849,0.09673292052547142,0.014076625934153573,-0.9951282286663548
1676469259.5773,1041,1676469259,414527360,map,-0.9976636171340942,-0.9222218990325928,0.1287911832332611,0.012830135523621904,0.09673746711675453,0.014065962781480331,-0.9951278493447181
1676469259.5774107,1042,1676469259,444527360,map,-0.9977169036865234,-0.9222181439399719,0.12881635129451752,0.012837764103202377,0.09673366336367642,0.014070556787968036,-0.9951280600789607
1676469259.5775328,1043,1676469259,474525568,map,-0.9977760910987854,-0.9222175478935242,0.12883852422237396,0.012848187545674725,0.0967345774234535,0.014062633180447957,-0.9951279757852637
1676469259.5793605,1044,1676469259,514525568,map,-0.9978561401367188,-0.9222168922424316,0.1288602203130722,0.012843514513846079,0.09673023102970082,0.014060525838022402,-0.9951284815474458
1676469259.579423,1045,1676469259,544525568,map,-0.9979156851768494,-0.9222128391265869,0.1288677603006363,0.012860149348117722,0.09673460639941185,0.014067817242814818,-0.9951277650510211
1676469259.5914447,1046,1676469259,574524032,map,-0.9979722499847412,-0.9222011566162109,0.12887288630008698,0.0128471048985036,0.09673379507257802,0.014069671704149304,-0.9951279336384151
1676469259.6186864,1047,1676469259,614524032,map,-0.9980515837669373,-0.92218017578125,0.12887561321258545,0.012848366669780897,0.0967332497977254,0.014071020403301658,-0.9951279336384151
1676469259.649709,1048,1676469259,644524032,map,-0.9981192946434021,-0.9221557974815369,0.12887494266033173,0.012864614279881845,0.09673222773664902,0.014073464920515245,-0.9951278493447181
1676469259.690882,1049,1676469259,673522496,map,-0.9981853365898132,-0.922126293182373,0.1288784295320511,0.012860115103803306,0.0967170127243366,0.014068449445542478,-0.9951294087781131
1676469259.717634,1050,1676469259,714522496,map,-0.9982704520225525,-0.9220857620239258,0.1288769245147705,0.012864785501453918,0.0967210561876156,0.014071188990695697,-0.9951289451627794
1676469259.7511222,1051,1676469259,744522496,map,-0.998326301574707,-0.9220520257949829,0.12887340784072876,0.012855323533963228,0.09672482833055733,0.014072158368211454,-0.9951286501348399
1676469259.785888,1052,1676469259,773520960,map,-0.9983819723129272,-0.9220157861709595,0.1288662999868393,0.012861988004384015,0.09673420073599494,0.014077005255790174,-0.995127596463627
1676469259.8162453,1053,1676469259,813520960,map,-0.9984566569328308,-0.9219783544540405,0.12885548174381256,0.01286743285037601,0.09673465644879446,0.014081009206398725,-0.9951274700230816
1676469259.8494813,1054,1676469259,843520960,map,-0.9985063076019287,-0.9219463467597961,0.12884512543678284,0.012871629095980877,0.09673747765346666,0.014078606836033597,-0.9951271749951419
1676469259.8844697,1055,1676469259,873519424,map,-0.9985436201095581,-0.9219182133674622,0.12883499264717102,0.01287083620839327,0.09673748028764469,0.014079955535185951,-0.9951271749951419
1676469259.9163718,1056,1676469259,913519424,map,-0.9985789656639099,-0.9218795299530029,0.1288214921951294,0.012875035088176166,0.09672950926492006,0.01407966050724637,-0.9951278914915666
1676469259.9501195,1057,1676469259,943519424,map,-0.9985999464988708,-0.9218538403511047,0.12880808115005493,0.012864598474813652,0.09671942036305778,0.014078311808094011,-0.9951289873096278
1676469259.9829535,1058,1676469259,973517888,map,-0.9986168146133423,-0.9218353033065796,0.12880083918571472,0.012862182933558376,0.09671947568079645,0.014086024681371536,-0.9951289451627794
1676469260.0162117,1059,1676469260,13517888,map,-0.9986280798912048,-0.9218166470527649,0.1288064569234848,0.012845727223392901,0.09670709240986833,0.014089607163494916,-0.9951302517150832
1676469260.0490727,1060,1676469260,43517888,map,-0.9986333847045898,-0.9218125939369202,0.12881048023700714,0.012849736442357498,0.09670650762234526,0.014093442526709422,-0.9951302095682347
1676469260.085624,1061,1676469260,73516096,map,-0.998633086681366,-0.9218096137046814,0.12880805134773254,0.012848227058345206,0.09670151585497473,0.01408914354816129,-0.9951307996241139
1676469260.117809,1062,1676469260,113516096,map,-0.9986332058906555,-0.9218124747276306,0.1287999153137207,0.01284944931695202,0.09669483557948576,0.014092894617678774,-0.9951313475331445
1676469260.1508672,1063,1676469260,143516096,map,-0.9986313581466675,-0.9218164682388306,0.1288021057844162,0.012857080530710528,0.09669505421626241,0.014095254841195393,-0.9951312632394474
1676469260.1837645,1064,1676469260,173514816,map,-0.9986274242401123,-0.9218211770057678,0.12880495190620422,0.012845095020665236,0.09669855767304489,0.014096139925014127,-0.995131052505205
1676469260.2168612,1065,1676469260,213514816,map,-0.9986194968223572,-0.9218317866325378,0.12880204617977142,0.012853318924480927,0.09669967983288648,0.014096940715135838,-0.9951308417709623
1676469260.2498372,1066,1676469260,243514816,map,-0.9986063241958618,-0.9218424558639526,0.12880250811576843,0.012839125973244886,0.09669534924420199,0.014098205120591168,-0.9951313475331446
1676469260.2834976,1067,1676469260,273513536,map,-0.9985912442207336,-0.9218488335609436,0.12880241870880127,0.012842247474212722,0.0966968428231461,0.014104569294716283,-0.995131136798902
1676469260.3170938,1068,1676469260,313513536,map,-0.9985650181770325,-0.9218535423278809,0.12880690395832062,0.012847149679530146,0.09669764097908977,0.014110132678719743,-0.9951308839178109
1676469260.3498683,1069,1676469260,343513536,map,-0.9985350966453552,-0.9218490123748779,0.12880848348140717,0.012834811189628583,0.09669610261911912,0.014107140252475456,-0.9951312632394474
1676469260.384248,1070,1676469260,373512256,map,-0.9985053539276123,-0.9218328595161438,0.12881521880626678,0.012836241548299918,0.09669361858923502,0.014116960468178534,-0.995131305386296
1676469260.4169,1071,1676469260,413512256,map,-0.9984466433525085,-0.921798050403595,0.12883643805980682,0.01283345722212017,0.09669028108566856,0.014115401034783624,-0.9951316847079327
1676469260.4496655,1072,1676469260,443512256,map,-0.9984025359153748,-0.9217600226402283,0.12885984778404236,0.012841064728276386,0.09669304170424602,0.014122650292727471,-0.9951312632394474
1676469260.4855113,1073,1676469260,473510976,map,-0.9983618259429932,-0.9217197299003601,0.12888604402542114,0.012846206643794714,0.09669856294140095,0.0141296045227318,-0.9951305467430228
1676469260.5160775,1074,1676469260,513510976,map,-0.9983042478561401,-0.9216603636741638,0.12892338633537292,0.012836929068766255,0.09669766205251402,0.014133819207582849,-0.9951306310367198
1676469260.5495267,1075,1676469260,543510976,map,-0.998258650302887,-0.9216022491455078,0.1289496123790741,0.012841905031068574,0.0966980387399726,0.01414098417182973,-0.9951304624493258
1676469260.5851114,1076,1676469260,573509696,map,-0.9982134103775024,-0.9215442538261414,0.12897588312625885,0.01283821718182387,0.09668927219548233,0.014140351969102061,-0.9951313475331446
1676469260.6178398,1077,1676469260,613509696,map,-0.9981447458267212,-0.9214669466018677,0.12900830805301666,0.012844876383888587,0.09668856623576977,0.01414347083589188,-0.9951313475331446
