Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,monotonic,amsl,local,relative,terrain,bottom_clearance
1676104300.768395,1461,1676104300,766189760,map,3.892136573791504,3.892136573791504,1.0258501768112183,1.0258501768112183,nan,nan
1676104300.867771,1462,1676104300,865823576,map,3.9344139099121094,3.9344139099121094,1.0258115530014038,1.0258115530014038,nan,nan
1676104300.9671648,1463,1676104300,964165136,map,3.8313634395599365,3.8313634395599365,1.0238970518112183,1.0238970518112183,nan,nan
1676104301.0681334,1464,1676104301,66157696,map,4.018968105316162,4.018968105316162,1.0217406749725342,1.0217406749725342,nan,nan
1676104301.1679034,1465,1676104301,165461744,map,4.143157005310059,4.143157005310059,1.0194231271743774,1.0194231271743774,nan,nan
1676104301.2660594,1466,1676104301,264148048,map,3.9766910076141357,3.9766910076141357,1.0178067684173584,1.0178067684173584,nan,nan
1676104301.3686817,1467,1676104301,366160840,map,4.079741477966309,4.079741477966309,1.016046166419983,1.016046166419983,nan,nan
1676104301.4673007,1468,1676104301,465214656,map,3.8313634395599365,3.8313634395599365,1.0159063339233398,1.0159063339233398,nan,nan
1676104301.5655575,1469,1676104301,563412216,map,3.7468090057373047,3.7468090057373047,1.014346957206726,1.014346957206726,nan,nan
1676104301.6671786,1470,1676104301,665197520,map,4.433812141418457,4.433812141418457,1.0147935152053833,1.0147935152053833,nan,nan
1676104301.7664845,1471,1676104301,764157544,map,3.9766910076141357,3.9766910076141357,1.013806939125061,1.013806939125061,nan,nan
1676104301.8655992,1472,1676104301,863329360,map,4.016325950622559,4.016325950622559,1.0123004913330078,1.0123004913330078,nan,nan
1676104301.967035,1473,1676104301,965256176,map,4.016325950622559,4.016325950622559,1.0113368034362793,1.0113368034362793,nan,nan
1676104302.0687423,1474,1676104302,66447992,map,4.016325950622559,4.016325950622559,1.0091358423233032,1.0091358423233032,nan,nan
1676104302.167036,1475,1676104302,165193808,map,4.164295673370361,4.164295673370361,1.0076780319213867,1.0076780319213867,nan,nan
1676104302.2672224,1476,1676104302,265652624,map,3.810224771499634,3.810224771499634,1.0062795877456665,1.0062795877456665,nan,nan
1676104302.3664775,1477,1676104302,364348440,map,3.7679479122161865,3.7679479122161865,0.9963582754135132,0.9963582754135132,nan,nan
1676104302.4683142,1478,1676104302,466192000,map,5.266142845153809,5.266142845153809,1.013244390487671,1.013244390487671,nan,nan
1676104302.5672069,1479,1676104302,565174560,map,5.64135217666626,5.64135217666626,1.047702670097351,1.047702670097351,nan,nan
1676104302.6661232,1480,1676104302,664213376,map,4.45495080947876,4.45495080947876,1.0752651691436768,1.0752651691436768,nan,nan
1676104302.7649798,1481,1676104302,763381192,map,4.766744613647461,4.766744613647461,1.0989646911621094,1.0989646911621094,nan,nan
1676104302.8680155,1482,1676104302,865276752,map,3.892136573791504,3.892136573791504,1.146607756614685,1.146607756614685,nan,nan
1676104302.9655983,1483,1676104302,963432568,map,5.287281513214111,5.287281513214111,1.2185330390930176,1.2185330390930176,nan,nan
1676104303.0669703,1484,1676104303,64239384,map,4.97548770904541,4.97548770904541,1.2801185846328735,1.2801185846328735,nan,nan
1676104303.1663978,1485,1676104303,163511456,map,5.683629035949707,5.683629035949707,1.3046029806137085,1.3046029806137085,nan,nan
1676104303.267451,1486,1676104303,265429272,map,5.453747272491455,5.453747272491455,1.3037830591201782,1.3037830591201782,nan,nan
1676104303.3663325,1487,1676104303,364197088,map,4.996626377105713,4.996626377105713,1.2986735105514526,1.2986735105514526,nan,nan
1676104303.4678028,1488,1676104303,466246648,map,7.411706447601318,7.411706447601318,1.292409062385559,1.292409062385559,nan,nan
1676104303.5681598,1489,1676104303,566220208,map,7.9533820152282715,7.9533820152282715,1.322986364364624,1.322986364364624,nan,nan
1676104303.6671,1490,1676104303,664257024,map,7.142189979553223,7.142189979553223,1.3892256021499634,1.3892256021499634,nan,nan
1676104303.7683682,1491,1676104303,766257840,map,6.766980171203613,6.766980171203613,1.4419373273849487,1.4419373273849487,nan,nan
1676104303.8672788,1492,1676104303,865468656,map,7.329794406890869,7.329794406890869,1.4756762981414795,1.4756762981414795,nan,nan
1676104303.9667673,1493,1676104303,964309216,map,6.82775354385376,6.82775354385376,1.5025064945220947,1.5025064945220947,nan,nan
1676104304.068025,1494,1676104304,65218776,map,6.122254848480225,6.122254848480225,1.5187023878097534,1.5187023878097534,nan,nan
1676104304.167091,1495,1676104304,165216592,map,7.099913120269775,7.099913120269775,1.521860122680664,1.521860122680664,nan,nan
1676104304.2680745,1496,1676104304,265402408,map,7.599310874938965,7.599310874938965,1.4873933792114258,1.4873933792114258,nan,nan
1676104304.3672898,1497,1676104304,365235224,map,5.5805792808532715,5.5805792808532715,1.4152357578277588,1.4152357578277588,nan,nan
1676104304.46693,1498,1676104304,464310784,map,5.247646331787109,5.247646331787109,1.313829779624939,1.313829779624939,nan,nan
1676104304.56782,1499,1676104304,566246832,map,4.766744613647461,4.766744613647461,1.2311891317367554,1.2311891317367554,nan,nan
1676104304.6675172,1500,1676104304,665230392,map,4.246207237243652,4.246207237243652,1.1880011558532715,1.1880011558532715,nan,nan
1676104304.7675052,1501,1676104304,765236208,map,4.079741477966309,4.079741477966309,1.1523932218551636,1.1523932218551636,nan,nan
1676104304.8663032,1502,1676104304,864243024,map,3.662255048751831,3.662255048751831,1.1228605508804321,1.1228605508804321,nan,nan
1676104304.9659944,1503,1676104304,963415840,map,4.330761909484863,4.330761909484863,1.101019024848938,1.101019024848938,nan,nan
1676104305.0677407,1504,1676104305,64598656,map,4.203930377960205,4.203930377960205,1.091050148010254,1.091050148010254,nan,nan
1676104305.1666372,1505,1676104305,164249472,map,4.164295673370361,4.164295673370361,1.0876809358596802,1.0876809358596802,nan,nan
1676104305.2673507,1506,1676104305,264246288,map,4.288484573364258,4.288484573364258,1.0881996154785156,1.0881996154785156,nan,nan
1676104305.3680782,1507,1676104305,365721104,map,4.391534805297852,4.391534805297852,1.0908856391906738,1.0908856391906738,nan,nan
1676104305.4664776,1508,1676104305,463536664,map,4.4126739501953125,4.4126739501953125,1.0932005643844604,1.0932005643844604,nan,nan
1676104305.5676951,1509,1676104305,563658712,map,4.246207237243652,4.246207237243652,1.093658685684204,1.093658685684204,nan,nan
1676104305.667302,1510,1676104305,665354528,map,4.600278377532959,4.600278377532959,1.0927845239639282,1.0927845239639282,nan,nan
1676104305.7666981,1511,1676104305,764606344,map,3.477292776107788,3.477292776107788,1.0929689407348633,1.0929689407348633,nan,nan
1676104305.869314,1512,1676104305,867352904,map,3.8313634395599365,3.8313634395599365,1.0911539793014526,1.0911539793014526,nan,nan
1676104305.9675276,1513,1676104305,965328720,map,4.267346382141113,4.267346382141113,1.088794469833374,1.088794469833374,nan,nan
1676104306.0676796,1514,1676104306,65425536,map,4.037464141845703,4.037464141845703,1.0856746435165405,1.0856746435165405,nan,nan
1676104306.167607,1515,1676104306,164959352,map,4.058602809906006,4.058602809906006,1.0800584554672241,1.0800584554672241,nan,nan
1676104306.266818,1516,1676104306,265002168,map,3.9132754802703857,3.9132754802703857,1.0768424272537231,1.0768424272537231,nan,nan
1676104306.3685617,1517,1676104306,366330984,map,3.707174301147461,3.707174301147461,1.0748522281646729,1.0748522281646729,nan,nan
1676104306.4681153,1518,1676104306,465908288,map,3.6226203441619873,3.6226203441619873,1.0707461833953857,1.0707461833953857,nan,nan
1676104306.5657434,1519,1676104306,563765848,map,3.725670576095581,3.725670576095581,1.0658618211746216,1.0658618211746216,nan,nan
1676104306.6659126,1520,1676104306,663566408,map,3.643758773803711,3.643758773803711,1.0606517791748047,1.0606517791748047,nan,nan
1676104306.767808,1521,1676104306,765297712,map,3.810224771499634,3.810224771499634,1.057663083076477,1.057663083076477,nan,nan
1676104306.866207,1522,1676104306,864290272,map,3.6014814376831055,3.6014814376831055,1.0566651821136475,1.0566651821136475,nan,nan
1676104306.968313,1523,1676104306,966370832,map,3.6648972034454346,3.6648972034454346,1.0514334440231323,1.0514334440231323,nan,nan
1676104307.0678182,1524,1676104307,65480648,map,4.330761909484863,4.330761909484863,1.0452277660369873,1.0452277660369873,nan,nan
1676104307.1676118,1525,1676104307,165518464,map,4.288484573364258,4.288484573364258,1.0425523519515991,1.0425523519515991,nan,nan
1676104307.26848,1526,1676104307,266482280,map,3.6014814376831055,3.6014814376831055,1.0406453609466553,1.0406453609466553,nan,nan
1676104307.378144,1527,1676104307,365647840,map,3.8709981441497803,3.8709981441497803,1.0368739366531372,1.0368739366531372,nan,nan
1676104307.4671721,1528,1676104307,464306656,map,4.079741477966309,4.079741477966309,1.0342795848846436,1.0342795848846436,nan,nan
1676104307.568217,1529,1676104307,566387216,map,4.225069046020508,4.225069046020508,1.0337903499603271,1.0337903499603271,nan,nan
1676104307.668165,1530,1676104307,665351776,map,3.725670576095581,3.725670576095581,1.0332046747207642,1.0332046747207642,nan,nan
1676104307.7671838,1531,1676104307,765454336,map,4.016325950622559,4.016325950622559,1.0303339958190918,1.0303339958190918,nan,nan
1676104307.86652,1532,1676104307,864318152,map,4.164295673370361,4.164295673370361,1.0296618938446045,1.0296618938446045,nan,nan
1676104307.965873,1533,1676104307,963587968,map,4.122018814086914,4.122018814086914,1.027238130569458,1.027238130569458,nan,nan
1676104308.0658698,1534,1676104308,63791784,map,4.122018814086914,4.122018814086914,1.024081826210022,1.024081826210022,nan,nan
1676104308.165144,1535,1676104308,163663600,map,3.9766910076141357,3.9766910076141357,1.0227960348129272,1.0227960348129272,nan,nan
1676104308.2693357,1536,1676104308,266924160,map,4.040106773376465,4.040106773376465,1.0205317735671997,1.0205317735671997,nan,nan
1676104308.3660111,1537,1676104308,364332720,map,4.370396614074707,4.370396614074707,1.0166312456130981,1.0166312456130981,nan,nan
1676104308.4686186,1538,1676104308,466352536,map,3.78908634185791,3.78908634185791,1.0139415264129639,1.0139415264129639,nan,nan
1676104308.567392,1539,1676104308,565338352,map,3.6648972034454346,3.6648972034454346,1.0127207040786743,1.0127207040786743,nan,nan
1676104308.667715,1540,1676104308,665447168,map,4.288484573364258,4.288484573364258,1.0127594470977783,1.0127594470977783,nan,nan
1676104308.7660108,1541,1676104308,764363984,map,4.203930377960205,4.203930377960205,1.0123599767684937,1.0123599767684937,nan,nan
1676104308.8678377,1542,1676104308,865349800,map,3.580343008041382,3.580343008041382,1.0122379064559937,1.0122379064559937,nan,nan
1676104308.9681315,1543,1676104308,965458360,map,3.516927480697632,3.516927480697632,1.0122129917144775,1.0122129917144775,nan,nan
1676104309.0662334,1544,1676104309,64354176,map,3.892136573791504,3.892136573791504,1.0098907947540283,1.0098907947540283,nan,nan
1676104309.1687162,1545,1676104309,166370736,map,3.955552339553833,3.955552339553833,1.0059460401535034,1.0059460401535034,nan,nan
1676104309.26719,1546,1676104309,265353016,map,3.810224771499634,3.810224771499634,1.0037156343460083,1.0037156343460083,nan,nan
1676104309.3659542,1547,1676104309,364360832,map,4.037464141845703,4.037464141845703,1.0039387941360474,1.0039387941360474,nan,nan
1676104309.46817,1548,1676104309,463504136,map,3.580343008041382,3.580343008041382,1.0028905868530273,1.0028905868530273,nan,nan
1676104309.5687034,1549,1676104309,566392440,map,4.100879669189453,4.100879669189453,0.9992565512657166,0.9992565512657166,nan,nan
1676104309.6692579,1550,1676104309,666384232,map,3.9951870441436768,3.9951870441436768,0.9972852468490601,0.9972852468490601,nan,nan
1676104309.7674427,1551,1676104309,765388792,map,3.78908634185791,3.78908634185791,0.9950911402702332,0.9950911402702332,nan,nan
1676104309.8668952,1552,1676104309,864404352,map,4.143157005310059,4.143157005310059,0.9951439499855042,0.9951439499855042,nan,nan
1676104309.9679508,1553,1676104309,965437912,map,4.037464141845703,4.037464141845703,0.9967581033706665,0.9967581033706665,nan,nan
1676104310.066898,1554,1676104310,64140472,map,3.8709981441497803,3.8709981441497803,0.9960744976997375,0.9960744976997375,nan,nan
1676104310.1689022,1555,1676104310,167083032,map,3.810224771499634,3.810224771499634,0.9943333864212036,0.9943333864212036,nan,nan
1676104310.2685976,1556,1676104310,266482592,map,3.9344139099121094,3.9344139099121094,0.994367778301239,0.994367778301239,nan,nan
1676104310.3657732,1557,1676104310,363479152,map,4.040106773376465,4.040106773376465,0.99510657787323,0.99510657787323,nan,nan
1676104310.467746,1558,1676104310,465575712,map,4.246207237243652,4.246207237243652,0.9949066638946533,0.9949066638946533,nan,nan
1676104310.5664196,1559,1676104310,564463272,map,3.9344139099121094,3.9344139099121094,0.9951174855232239,0.9951174855232239,nan,nan
1676104310.6670842,1560,1676104310,664854808,map,3.7468090057373047,3.7468090057373047,0.9965609908103943,0.9965609908103943,nan,nan
1676104310.768186,1561,1676104310,766432112,map,3.9344139099121094,3.9344139099121094,0.9958924055099487,0.9958924055099487,nan,nan
1676104310.8672395,1562,1676104310,865392672,map,4.122018814086914,4.122018814086914,0.9958093762397766,0.9958093762397766,nan,nan
1676104310.968058,1563,1676104310,966414976,map,4.143157005310059,4.143157005310059,0.9976292252540588,0.9976292252540588,nan,nan
1676104311.0684228,1564,1676104311,66443024,map,3.6226203441619873,3.6226203441619873,1.0008649826049805,1.0008649826049805,nan,nan
1676104311.1681411,1565,1676104311,166416584,map,3.9344139099121094,3.9344139099121094,1.0020192861557007,1.0020192861557007,nan,nan
1676104311.267577,1566,1676104311,265557400,map,4.058602809906006,4.058602809906006,1.0003873109817505,1.0003873109817505,nan,nan
1676104311.3677862,1567,1676104311,366194960,map,4.288484573364258,4.288484573364258,0.9992926120758057,0.9992926120758057,nan,nan
1676104311.4679668,1568,1676104311,464436520,map,4.3096232414245605,4.3096232414245605,0.9999237656593323,0.9999237656593323,nan,nan
1676104311.5666652,1569,1676104311,564408080,map,3.9978294372558594,3.9978294372558594,0.9991418719291687,0.9991418719291687,nan,nan
1676104311.669076,1570,1676104311,667155640,map,3.8498594760894775,3.8498594760894775,0.9985276460647583,0.9985276460647583,nan,nan
1676104311.7672603,1571,1676104311,765412200,map,4.122018814086914,4.122018814086914,0.9983355402946472,0.9983355402946472,nan,nan
1676104311.868438,1572,1676104311,865448016,map,4.288484573364258,4.288484573364258,1.005468487739563,1.005468487739563,nan,nan
1676104311.966166,1573,1676104311,964492832,map,3.810224771499634,3.810224771499634,1.023230791091919,1.023230791091919,nan,nan
1676104312.066508,1574,1676104312,64431648,map,3.643758773803711,3.643758773803711,1.043310284614563,1.043310284614563,nan,nan
1676104312.169757,1575,1676104312,167184208,map,3.6226203441619873,3.6226203441619873,1.0528066158294678,1.0528066158294678,nan,nan
1676104312.2680507,1576,1676104312,265429024,map,3.7468090057373047,3.7468090057373047,1.0681557655334473,1.0681557655334473,nan,nan
1676104312.367495,1577,1676104312,365430840,map,3.540708303451538,3.540708303451538,1.0852335691452026,1.0852335691452026,nan,nan
1676104312.469188,1578,1676104312,465511656,map,3.41387677192688,3.41387677192688,1.0775368213653564,1.0775368213653564,nan,nan
1676104312.5675774,1579,1676104312,564442472,map,3.7679479122161865,3.7679479122161865,1.052088737487793,1.052088737487793,nan,nan
1676104312.6682274,1580,1676104312,666484288,map,3.892136573791504,3.892136573791504,1.0195138454437256,1.0195138454437256,nan,nan
