Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1676104289.096614,4377,1676104289,95613718,world,-0.41223645210266113,0.5218770503997803,0.12514810264110565,0.00416279723867774,-0.004380174446851015,-0.040418241173028946,0.9991646409034729
1676104289.0991008,4378,1676104289,97237586,world,-0.412243127822876,0.5218901038169861,0.12514370679855347,0.0042471433989703655,-0.004453650210052729,-0.040565140545368195,0.9991579651832581
1676104289.1002984,4379,1676104289,98031282,world,-0.4122193455696106,0.5218397378921509,0.12516261637210846,0.004039537161588669,-0.004544170573353767,-0.04011840000748634,0.9991764426231384
1676104289.104707,4380,1676104289,103809833,world,-0.4122356176376343,0.521879255771637,0.12514691054821014,0.004154037218540907,-0.004322516266256571,-0.04041294381022453,0.9991651177406311
1676104289.1071124,4381,1676104289,106209754,world,-0.41222885251045227,0.521876335144043,0.12514591217041016,0.004229692276567221,-0.004456234164535999,-0.04039745777845383,0.999164879322052
1676104289.113983,4382,1676104289,113402843,world,-0.41223686933517456,0.5218758583068848,0.12515033781528473,0.00414028437808156,-0.0044368417002260685,-0.0403866320848465,0.9991657137870789
1676104289.114893,4383,1676104289,114460706,world,-0.4122365415096283,0.5218827724456787,0.12515470385551453,0.004189471714198589,-0.004401141311973333,-0.040464531630277634,0.999162495136261
1676104289.125149,4384,1676104289,124529600,world,-0.4122363030910492,0.5218849778175354,0.12514495849609375,0.004214124754071236,-0.0043958635069429874,-0.040560271590948105,0.9991585612297058
1676104289.126248,4385,1676104289,125379323,world,-0.41223546862602234,0.5218791961669922,0.12514114379882812,0.004136773757636547,-0.004468098748475313,-0.04045733064413071,0.9991627931594849
1676104289.135902,4386,1676104289,134506225,world,-0.41224080324172974,0.5218782424926758,0.12515391409397125,0.004191432613879442,-0.004377007018774748,-0.04044405370950699,0.9991635084152222
1676104289.136031,4387,1676104289,135397672,world,-0.4122332036495209,0.5218791365623474,0.12515051662921906,0.004180909600108862,-0.004407327622175217,-0.040364377200603485,0.9991666078567505
1676104289.1468587,4390,1676104289,146304845,world,-0.4122302234172821,0.5218730568885803,0.12514811754226685,0.004024059511721134,-0.004469160456210375,-0.04042186588048935,0.9991646409034729
1676104289.154717,4391,1676104289,153873920,world,-0.41222822666168213,0.5218722224235535,0.12514625489711761,0.004194210283458233,-0.0044091749005019665,-0.040347252041101456,0.999167263507843
1676104289.1558008,4392,1676104289,155311107,world,-0.41223371028900146,0.5218833088874817,0.12515035271644592,0.004108926746994257,-0.004450575914233923,-0.04044583439826965,0.9991634488105774
1676104289.1567914,4393,1676104289,156133890,world,-0.41224080324172974,0.5218848586082458,0.12513400614261627,0.004262029193341732,-0.0043817744590342045,-0.04045001044869423,0.9991629123687744
1676104289.165036,4394,1676104289,163189411,world,-0.4122404456138611,0.521880567073822,0.12514770030975342,0.004133737646043301,-0.004450034350156784,-0.04047646373510361,0.9991620779037476
1676104289.1662066,4395,1676104289,164787292,world,-0.4122364819049835,0.5218775868415833,0.1251489520072937,0.004084160551428795,-0.004410048946738243,-0.04039229452610016,0.9991658329963684
1676104289.1745825,4396,1676104289,173334360,world,-0.41223254799842834,0.521879255771637,0.12514561414718628,0.004219213500618935,-0.0045208679512143135,-0.04042380303144455,0.9991635680198669
1676104289.1759512,4397,1676104289,174848556,world,-0.41224032640457153,0.5218759179115295,0.125146746635437,0.0042504514567554,-0.004380427300930023,-0.04042501002550125,0.9991639852523804
1676104289.187234,4398,1676104289,183558225,world,-0.4122310280799866,0.5218852758407593,0.1251508891582489,0.0041434005834162235,-0.004482682794332504,-0.04048816114664078,0.999161422252655
1676104289.1881135,4400,1676104289,185756206,world,-0.4122323989868164,0.5218698382377625,0.12515215575695038,0.0042328559793531895,-0.004482520278543234,-0.04032087326049805,0.9991677403450012
1676104289.1937163,4401,1676104289,193085432,world,-0.4122311770915985,0.5218666195869446,0.1251431256532669,0.004155259113758802,-0.0044751474633812904,-0.04032283276319504,0.9991680979728699
1676104289.204409,4402,1676104289,203786134,world,-0.4122413098812103,0.5218955278396606,0.1251433789730072,0.004258876200765371,-0.004554462619125843,-0.04056409001350403,0.9991575479507446
1676104289.207005,4403,1676104289,205363750,world,-0.41223904490470886,0.5218857526779175,0.1251542717218399,0.004184587858617306,-0.0043796063400805,-0.040498036891222,0.9991613030433655
1676104289.209667,4404,1676104289,206842660,world,-0.4122352600097656,0.521869421005249,0.12514559924602509,0.0040977708995342255,-0.004430430009961128,-0.04037563130259514,0.9991663098335266
1676104289.2263355,4405,1676104289,224559068,world,-0.41223081946372986,0.521874189376831,0.12514075636863708,0.004218676593154669,-0.004362503066658974,-0.04037649929523468,0.9991660714149475
1676104289.2282941,4407,1676104289,227629423,world,-0.41222575306892395,0.521871030330658,0.12515099346637726,0.0041761016473174095,-0.004389850422739983,-0.040340665727853775,0.9991676211357117
1676104289.2345061,4408,1676104289,233563423,world,-0.4122292995452881,0.5218762755393982,0.1251506358385086,0.004189278464764357,-0.0044447253458201885,-0.040351029485464096,0.9991669058799744
1676104289.235439,4409,1676104289,234793901,world,-0.4122318923473358,0.5218760371208191,0.1251414567232132,0.00425164308398962,-0.004460273776203394,-0.040449608117341995,0.9991625547409058
1676104289.2441645,4410,1676104289,242959499,world,-0.4122398793697357,0.5218867659568787,0.12515343725681305,0.004192913416773081,-0.0043520196340978146,-0.040448956191539764,0.9991633892059326
1676104289.2455947,4411,1676104289,244018316,world,-0.41223108768463135,0.5218772292137146,0.12514619529247284,0.004200751893222332,-0.00440096715465188,-0.040429335087537766,0.9991639256477356
1676104289.2547228,4412,1676104289,254187822,world,-0.41223427653312683,0.5218832492828369,0.12514728307724,0.004071189556270838,-0.0043949829414486885,-0.04046475142240524,0.9991630911827087
1676104289.2564688,4414,1676104289,255723714,world,-0.41222840547561646,0.5218693614006042,0.12514731287956238,0.0041547478176653385,-0.00444719847291708,-0.04030517861247063,0.9991689324378967
1676104289.267478,4416,1676104289,265149593,world,-0.41224405169487,0.521884024143219,0.12515036761760712,0.004194002132862806,-0.004367094021290541,-0.040512409061193466,0.9991607069969177
1676104289.275329,4418,1676104289,274361371,world,-0.41223105788230896,0.5218781232833862,0.12514843046665192,0.004206817131489515,-0.004434413276612759,-0.04035336896777153,0.9991667866706848
1676104289.2855542,4419,1676104289,283647775,world,-0.41223567724227905,0.521866500377655,0.12515275180339813,0.0041150557808578014,-0.004424382001161575,-0.04032961279153824,0.9991681575775146
1676104289.2873402,4420,1676104289,286032676,world,-0.4122198820114136,0.5218479037284851,0.12515737116336823,0.004117129370570183,-0.004415275529026985,-0.040134891867637634,0.9991760849952698
1676104289.2885916,4421,1676104289,287486553,world,-0.4122321307659149,0.52186518907547,0.12514656782150269,0.004185976926237345,-0.0045160227455198765,-0.04037689045071602,0.9991655349731445
1676104289.2960055,4423,1676104289,295118093,world,-0.41223838925361633,0.5218852162361145,0.12514401972293854,0.0041471244767308235,-0.004345509223639965,-0.04044907167553902,0.9991635084152222
1676104289.30563,4425,1676104289,304166555,world,-0.41222894191741943,0.5218730568885803,0.12514318525791168,0.004214932210743427,-0.004399327095597982,-0.040303174406290054,0.9991689920425415
1676104289.3144557,4426,1676104289,313073396,world,-0.4122377038002014,0.5218891501426697,0.12514187395572662,0.0042471447959542274,-0.004418686497956514,-0.04059716686606407,0.9991568326950073
1676104289.3361795,4427,1676104289,335403680,world,-0.4122433364391327,0.521885871887207,0.12515193223953247,0.004259346518665552,-0.004488648381084204,-0.0405149981379509,0.9991598129272461
1676104289.339208,4428,1676104289,337672948,world,-0.41223475337028503,0.5218782424926758,0.12515100836753845,0.0042078131809830666,-0.004448988474905491,-0.04036013036966324,0.9991664290428162
1676104289.3469787,4429,1676104289,344821453,world,-0.41223466396331787,0.5218713283538818,0.1251516342163086,0.004199511371552944,-0.0043451497331261635,-0.040330931544303894,0.9991680979728699
1676104289.3473992,4430,1676104289,346266031,world,-0.4122403860092163,0.5218838453292847,0.12513937056064606,0.004217672161757946,-0.004400983452796936,-0.040521904826164246,0.9991600513458252
1676104289.3541012,4431,1676104289,353161334,world,-0.4122297465801239,0.5218701362609863,0.1251392960548401,0.004128273576498032,-0.0044213226065039635,-0.04040483385324478,0.9991650581359863
1676104289.3551252,4432,1676104289,354350566,world,-0.4122316539287567,0.5218774080276489,0.12515005469322205,0.004104784689843655,-0.004467676393687725,-0.040332160890102386,0.9991679787635803
1676104289.3874245,4433,1676104289,384681940,world,-0.4122297167778015,0.5218795537948608,0.1251489371061325,0.004082008730620146,-0.004454442765563726,-0.040408458560705185,0.9991650581359863
1676104289.39189,4434,1676104289,387921333,world,-0.41222742199897766,0.5218662023544312,0.1251547485589981,0.004148577805608511,-0.004492498934268951,-0.040300402790308,0.999168872833252
1676104289.393551,4435,1676104289,391534566,world,-0.4122355282306671,0.5218828916549683,0.12514854967594147,0.004291549790650606,-0.004392123781144619,-0.04039866849780083,0.9991648197174072
1676104289.3962543,4436,1676104289,393978834,world,-0.41223272681236267,0.5218824148178101,0.12514883279800415,0.004084629938006401,-0.004452941007912159,-0.04043079912662506,0.9991641044616699
1676104289.3983471,4440,1676104289,397773265,world,-0.4122394323348999,0.5218831300735474,0.12514673173427582,0.004283104091882706,-0.00438314164057374,-0.04052472114562988,0.9991598129272461
1676104289.406409,4441,1676104289,404949188,world,-0.41223016381263733,0.5218777656555176,0.12514609098434448,0.004196567926555872,-0.0043951948173344135,-0.04040182754397392,0.9991649985313416
1676104289.4091172,4442,1676104289,406912803,world,-0.4122239649295807,0.5218673944473267,0.12515346705913544,0.004161733202636242,-0.004490121733397245,-0.04026517644524574,0.9991703629493713
1676104289.415057,4443,1676104289,412964105,world,-0.4122363030910492,0.5218819379806519,0.1251431703567505,0.004187062848359346,-0.0044726175256073475,-0.04043041542172432,0.9991636276245117
1676104289.4159515,4444,1676104289,415143966,world,-0.4122045636177063,0.5218303203582764,0.12515795230865479,0.003979974426329136,-0.004445611033588648,-0.040024399757385254,0.9991809725761414
1676104289.4170966,4445,1676104289,416439533,world,-0.41223618388175964,0.5218732357025146,0.1251407414674759,0.004116637632250786,-0.00450868671759963,-0.04039769992232323,0.9991651177406311
1676104289.4247193,4446,1676104289,423477411,world,-0.41223835945129395,0.5218825340270996,0.1251472383737564,0.004217993002384901,-0.0044616409577429295,-0.04044391214847565,0.9991629123687744
1676104289.4262712,4447,1676104289,425496816,world,-0.41223570704460144,0.5218798518180847,0.12514568865299225,0.004286113195121288,-0.00444007059559226,-0.04047909006476402,0.999161422252655
1676104289.4340231,4448,1676104289,433164834,world,-0.4122372269630432,0.5218853950500488,0.12515397369861603,0.0042268973775208,-0.004345155321061611,-0.04051326960325241,0.999160647392273
1676104289.4351833,4449,1676104289,434631109,world,-0.4122351109981537,0.5218749642372131,0.12514431774616241,0.004143110476434231,-0.004397507291287184,-0.040429312735795975,0.9991641640663147
1676104289.4462929,4450,1676104289,443731784,world,-0.41223642230033875,0.5218795537948608,0.12514247000217438,0.004213110078126192,-0.004427703097462654,-0.040507569909095764,0.9991605281829834
1676104289.4488297,4451,1676104289,446455717,world,-0.41222143173217773,0.5218433737754822,0.12515738606452942,0.00402163527905941,-0.004330782685428858,-0.040088821202516556,0.9991786479949951
1676104289.458883,4452,1676104289,458048343,world,-0.41223594546318054,0.5218910574913025,0.1251390278339386,0.004307014402002096,-0.004399457015097141,-0.04049985483288765,0.999160647392273
1676104289.46128,4453,1676104289,460180282,world,-0.4122198224067688,0.5218616724014282,0.12514981627464294,0.00415137829259038,-0.004551571328192949,-0.04024943336844444,0.99917072057724
1676104289.465241,4454,1676104289,463059902,world,-0.41223564743995667,0.5218861103057861,0.12514476478099823,0.004214492626488209,-0.004431655164808035,-0.04056490957736969,0.9991582036018372
1676104289.470175,4455,1676104289,468729496,world,-0.4122256934642792,0.5218749642372131,0.12515084445476532,0.004121632780879736,-0.004341470077633858,-0.04033869504928589,0.9991681575775146
1676104289.473766,4456,1676104289,471381902,world,-0.41221362352371216,0.5218603014945984,0.12516489624977112,0.004056958481669426,-0.004382600542157888,-0.04012588784098625,0.9991768002510071
1676104289.476958,4457,1676104289,474188566,world,-0.41223305463790894,0.5218786597251892,0.12514819204807281,0.004123244900256395,-0.0044492860324680805,-0.040374044328927994,0.9991662502288818
1676104289.4769979,4458,1676104289,474960088,world,-0.4122312664985657,0.5218608379364014,0.12515218555927277,0.004172116983681917,-0.004466934595257044,-0.04019945114850998,0.9991730451583862
1676104289.4858568,4459,1676104289,483627796,world,-0.4122347831726074,0.521877110004425,0.12515239417552948,0.004142572171986103,-0.004397840704768896,-0.04033795744180679,0.9991678595542908
1676104289.4874597,4460,1676104289,484706640,world,-0.4122268855571747,0.5218685269355774,0.12514352798461914,0.004136810079216957,-0.004453600384294987,-0.04031902924180031,0.9991683959960938
1676104289.4892645,4461,1676104289,488424539,world,-0.41222071647644043,0.5218549370765686,0.125160813331604,0.004079926293343306,-0.004498171154409647,-0.04018095135688782,0.9991739988327026
1676104289.511118,4464,1676104289,505925655,world,-0.4122326374053955,0.5218695998191833,0.1251457929611206,0.004120254423469305,-0.00441588182002306,-0.04029708355665207,0.9991694688796997
1676104289.515277,4465,1676104289,514265537,world,-0.41222673654556274,0.5218733549118042,0.12515126168727875,0.0041686659678816795,-0.004447638988494873,-0.04031934589147568,0.9991682767868042
1676104289.5253048,4466,1676104289,523570775,world,-0.4122307300567627,0.521876335144043,0.12514923512935638,0.004270119126886129,-0.004433284979313612,-0.04037593677639961,0.9991655945777893
