Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,airspeed,groundspeed,heading,throttle,altitude,climb
1676104320.8802528,3322,1676104320,879833048,,0.0,0.002635779557749629,78,0.0,2.1217825412750244,-0.004709274508059025
1676104320.9309516,3323,1676104320,930496502,,0.0,0.0035172582138329744,78,0.0,1.70693838596344,-0.004775032866746187
1676104320.982216,3324,1676104320,981527594,,0.0,0.0015429159393534064,78,0.0,1.9975935220718384,-0.004750135820358992
1676104321.0303528,3325,1676104321,29727762,,0.0,0.0034309732727706432,78,0.0,1.9975935220718384,-0.004963196348398924
1676104321.0801537,3326,1676104321,79478409,,0.0,0.003020697506144643,78,0.0,2.0398707389831543,-0.004912771750241518
1676104321.1311502,3327,1676104321,130644593,,0.0,0.0024701296351850033,78,0.0,2.061009407043457,-0.0047578876838088036
1676104321.1824172,3328,1676104321,181691502,,0.0,0.003426266834139824,78,0.0,2.0821478366851807,-0.005243727471679449
1676104321.230021,3329,1676104321,229570012,,0.0,0.0060211592353880405,78,0.0,1.9156817197799683,-0.005280497949570417
1676104321.2846863,3330,1676104321,280603052,,0.0,0.0024893078953027725,78,0.0,1.8311275243759155,-0.005157204810529947
1676104321.3303425,3331,1676104321,329816009,,0.0,0.003990050870925188,78,0.0,1.9764550924301147,-0.005164944566786289
1676104321.3810003,3332,1676104321,380475188,,0.0,0.002456619404256344,78,0.0,1.7888503074645996,-0.005305720958858728
1676104321.4354303,3333,1676104321,431621353,,0.0,0.0025266448501497507,78,0.0,2.0821478366851807,-0.005103657953441143
1676104321.481047,3334,1676104321,480454672,,0.0,0.0016943984664976597,78,0.0,1.9975935220718384,-0.005368043202906847
1676104321.531256,3335,1676104321,530606401,,0.0,0.005237610545009375,78,0.0,1.5616108179092407,-0.0054089343175292015
1676104321.5802135,3336,1676104321,579588142,,0.0,0.004379010759294033,78,0.0,1.8522659540176392,-0.005442770663648844
1676104321.6314738,3337,1676104321,630671828,,0.0,0.002375910757109523,78,0.0,2.2486138343811035,-0.005627140402793884
1676104321.6808705,3338,1676104321,679787955,,0.0,0.004473199136555195,78,0.0,2.2486138343811035,-0.0057090395130217075
1676104321.7302148,3339,1676104321,729621988,,0.0,0.005568398162722588,78,0.0,1.540472388267517,-0.0055436864495277405
1676104321.7821257,3340,1676104321,781498450,,0.0,0.0008803033852018416,78,0.0,1.9975935220718384,-0.005687599070370197
1676104321.8306315,3341,1676104321,829951705,,0.0,0.004186533857136965,78,0.0,1.9764550924301147,-0.005657027009874582
1676104321.8809988,3342,1676104321,880484794,,0.0,0.00406922772526741,78,0.0,2.1032862663269043,-0.005383867770433426
