Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,attitude_status_flag,velocity_horiz_status_flag,velocity_vert_status_flag,pos_horiz_rel_status_flag,pos_horiz_abs_status_flag,pos_vert_abs_status_flag,pos_vert_agl_status_flag,const_pos_mode_status_flag,pred_pos_horiz_rel_status_flag,pred_pos_horiz_abs_status_flag,gps_glitch_status_flag,accel_error_status_flag
1676104294.096174,698,1676104294,95776838,,True,True,True,True,True,True,True,False,True,True,False,False
1676104294.3029368,699,1676104294,295621187,,True,True,True,True,True,True,True,False,True,True,False,False
1676104294.4956746,700,1676104294,495181359,,True,True,True,True,True,True,True,False,True,True,False,False
1676104294.6943188,701,1676104294,693288405,,True,True,True,True,True,True,True,False,True,True,False,False
1676104294.895598,702,1676104294,895191603,,True,True,True,True,True,True,True,False,True,True,False,False
1676104295.0948517,703,1676104295,93280067,,True,True,True,True,True,True,True,False,True,True,False,False
1676104295.2953794,704,1676104295,294315793,,True,True,True,True,True,True,True,False,True,True,False,False
1676104295.4944646,705,1676104295,492913828,,True,True,True,True,True,True,True,False,True,True,False,False
1676104295.6950119,706,1676104295,693577547,,True,True,True,True,True,True,True,False,True,True,False,False
1676104295.8944674,707,1676104295,893294421,,True,True,True,True,True,True,True,False,True,True,False,False
1676104296.095678,708,1676104296,95180485,,True,True,True,True,True,True,True,False,True,True,False,False
1676104296.2943993,709,1676104296,293240186,,True,True,True,True,True,True,True,False,True,True,False,False
1676104296.4951112,710,1676104296,494467780,,True,True,True,True,True,True,True,False,True,True,False,False
1676104296.6954193,711,1676104296,693226146,,True,True,True,True,True,True,True,False,True,True,False,False
1676104296.8957388,712,1676104296,894516257,,True,True,True,True,True,True,True,False,True,True,False,False
1676104297.0958915,713,1676104297,95282392,,True,True,True,True,True,True,True,False,True,True,False,False
1676104297.2957232,714,1676104297,295328095,,True,True,True,True,True,True,True,False,True,True,False,False
1676104297.4973505,715,1676104297,495713214,,True,True,True,True,True,True,True,False,True,True,False,False
1676104297.694823,716,1676104297,694198590,,True,True,True,True,True,True,True,False,True,True,False,False
1676104297.8945637,717,1676104297,893651439,,True,True,True,True,True,True,True,False,True,True,False,False
1676104298.095345,718,1676104298,94243117,,True,True,True,True,True,True,True,False,True,True,False,False
1676104298.2952135,719,1676104298,293357070,,True,True,True,True,True,True,True,False,True,True,False,False
1676104298.4942353,720,1676104298,493363812,,True,True,True,True,True,True,True,False,True,True,False,False
1676104298.6944513,721,1676104298,693408720,,True,True,True,True,True,True,True,False,True,True,False,False
1676104298.8956873,722,1676104298,895226079,,True,True,True,True,True,True,True,False,True,True,False,False
1676104299.0948858,723,1676104299,94235395,,True,True,True,True,True,True,False,False,True,True,False,False
1676104299.2942226,724,1676104299,292488723,,True,True,True,True,True,True,False,False,True,True,False,False
1676104299.4948914,725,1676104299,493565159,,True,True,True,True,True,True,False,False,True,True,False,False
1676104299.6941054,726,1676104299,693285318,,True,True,True,True,True,True,False,False,True,True,False,False
1676104299.8961334,727,1676104299,894457862,,True,True,True,True,True,True,False,False,True,True,False,False
1676104300.0959287,728,1676104300,94280396,,True,True,True,True,True,True,False,False,True,True,False,False
1676104300.2952697,729,1676104300,294226271,,True,True,True,True,True,True,False,False,True,True,False,False
1676104300.4954357,730,1676104300,493267929,,True,True,True,True,True,True,False,False,True,True,False,False
1676104300.6949437,731,1676104300,694471158,,True,True,True,True,True,True,False,False,True,True,False,False
1676104300.893805,732,1676104300,893243621,,True,True,True,True,True,True,False,False,True,True,False,False
1676104301.0947397,733,1676104301,94221808,,True,True,True,True,True,True,False,False,True,True,False,False
1676104301.2959416,734,1676104301,295323762,,True,True,True,True,True,True,False,False,True,True,False,False
1676104301.4965594,735,1676104301,495241507,,True,True,True,True,True,True,False,False,True,True,False,False
1676104301.6946697,736,1676104301,693226657,,True,True,True,True,True,True,False,False,True,True,False,False
1676104301.895682,737,1676104301,894558308,,True,True,True,True,True,True,False,False,True,True,False,False
1676104302.0951724,738,1676104302,94232308,,True,True,True,True,True,True,False,False,True,True,False,False
1676104302.2942736,739,1676104302,293255669,,True,True,True,True,True,True,False,False,True,True,False,False
1676104302.4948192,740,1676104302,494312179,,True,True,True,True,True,True,False,False,True,True,False,False
1676104302.6961215,741,1676104302,695240729,,True,True,True,True,True,True,False,False,True,True,False,False
1676104302.894782,742,1676104302,894294107,,True,True,True,True,True,True,False,False,True,True,False,False
1676104303.095869,743,1676104303,95317773,,True,True,True,True,True,True,False,False,True,True,False,False
1676104303.2948947,744,1676104303,293733501,,True,True,True,True,True,True,False,False,True,True,False,False
1676104303.494773,745,1676104303,494320374,,True,True,True,True,True,True,False,False,True,True,False,False
1676104303.6967683,746,1676104303,696248784,,True,True,True,True,True,True,False,False,True,True,False,False
1676104303.893876,747,1676104303,893386084,,True,True,True,True,True,True,False,False,True,True,False,False
1676104304.0941343,748,1676104304,93388257,,True,True,True,True,True,True,False,False,True,True,False,False
1676104304.2948062,749,1676104304,294249787,,True,True,True,True,True,True,False,False,True,True,False,False
1676104304.4958553,750,1676104304,495335106,,True,True,True,True,True,True,False,False,True,True,False,False
1676104304.6945763,751,1676104304,693635187,,True,True,True,True,True,True,False,False,True,True,False,False
1676104304.8959188,752,1676104304,895299195,,True,True,True,True,True,True,False,False,True,True,False,False
1676104305.0941486,753,1676104305,93266014,,True,True,True,True,True,True,False,False,True,True,False,False
1676104305.2969747,754,1676104305,295405951,,True,True,True,True,True,True,False,False,True,True,False,False
1676104305.4957776,755,1676104305,494498951,,True,True,True,True,True,True,False,False,True,True,False,False
1676104305.6964192,756,1676104305,695910038,,True,True,True,True,True,True,False,False,True,True,False,False
1676104305.8958938,757,1676104305,895382047,,True,True,True,True,True,True,False,False,True,True,False,False
1676104306.0942268,758,1676104306,93270587,,True,True,True,True,True,True,False,False,True,True,False,False
1676104306.2948556,759,1676104306,294258496,,True,True,True,True,True,True,False,False,True,True,False,False
1676104306.495161,760,1676104306,494656774,,True,True,True,True,True,True,False,False,True,True,False,False
1676104306.6957684,761,1676104306,695264804,,True,True,True,True,True,True,False,False,True,True,False,False
1676104306.8963735,762,1676104306,895257648,,True,True,True,True,True,True,False,False,True,True,False,False
1676104307.0951884,763,1676104307,93286737,,True,True,True,True,True,True,False,False,True,True,False,False
1676104307.2948496,764,1676104307,294341104,,True,True,True,True,True,True,False,False,True,True,False,False
1676104307.497044,765,1676104307,495326602,,True,True,True,True,True,True,False,False,True,True,False,False
1676104307.693916,766,1676104307,693290979,,True,True,True,True,True,True,False,False,True,True,False,False
1676104307.892912,767,1676104307,892448174,,True,True,True,True,True,True,False,False,True,True,False,False
1676104308.0929537,768,1676104308,92501093,,True,True,True,True,True,True,False,False,True,True,False,False
1676104308.295764,769,1676104308,295309798,,True,True,True,True,True,True,False,False,True,True,False,False
1676104308.494852,770,1676104308,494347993,,True,True,True,True,True,True,False,False,True,True,False,False
1676104308.6941938,771,1676104308,693270654,,True,True,True,True,True,True,False,False,True,True,False,False
1676104308.8953536,772,1676104308,894364072,,True,True,True,True,True,True,False,False,True,True,False,False
1676104309.0962343,773,1676104309,95327129,,True,True,True,True,True,True,False,False,True,True,False,False
1676104309.294698,774,1676104309,293276274,,True,True,True,True,True,True,False,False,True,True,False,False
1676104309.4948041,775,1676104309,494332374,,True,True,True,True,True,True,False,False,True,True,False,False
1676104309.6959062,776,1676104309,694289910,,True,True,True,True,True,True,False,False,True,True,False,False
1676104309.9009683,777,1676104309,895503579,,True,True,True,True,True,True,False,False,True,True,False,False
1676104310.0963578,778,1676104310,95629598,,True,True,True,True,True,True,False,False,True,True,False,False
1676104310.2957652,779,1676104310,295343265,,True,True,True,True,True,True,False,False,True,True,False,False
1676104310.494156,780,1676104310,493255499,,True,True,True,True,True,True,False,False,True,True,False,False
1676104310.6972759,781,1676104310,696056510,,True,True,True,True,True,True,False,False,True,True,False,False
1676104310.8942134,782,1676104310,893555866,,True,True,True,True,True,True,False,False,True,True,False,False
1676104311.0951107,783,1676104311,94425286,,True,True,True,True,True,True,False,False,True,True,False,False
1676104311.2949276,784,1676104311,293363210,,True,True,True,True,True,True,False,False,True,True,False,False
1676104311.4963288,785,1676104311,495594601,,True,True,True,True,True,True,False,False,True,True,False,False
1676104311.6952903,786,1676104311,694302456,,True,True,True,True,True,True,False,False,True,True,False,False
1676104311.8941307,787,1676104311,893322266,,True,True,True,True,True,True,False,False,True,True,False,False
1676104312.0942523,788,1676104312,93213355,,True,True,True,True,True,True,False,False,True,True,False,False
1676104312.2940943,789,1676104312,293373925,,True,True,True,True,True,True,False,False,True,True,False,False
1676104312.4939153,790,1676104312,493369259,,True,True,True,True,True,True,False,False,True,True,False,False
1676104312.6949227,791,1676104312,694463971,,True,True,True,True,True,True,False,False,True,True,False,False
1676104312.8938477,792,1676104312,893434498,,True,True,True,True,True,True,False,False,True,True,False,False
1676104313.0949478,793,1676104313,94550401,,True,True,True,True,True,True,False,False,True,True,False,False
1676104313.2947757,794,1676104313,294021909,,True,True,True,True,True,True,False,False,True,True,False,False
1676104313.493823,795,1676104313,493313533,,True,True,True,True,True,True,False,False,True,True,False,False
1676104313.695241,796,1676104313,693313231,,True,True,True,True,True,True,False,False,True,True,False,False
1676104313.8942752,797,1676104313,893320095,,True,True,True,True,True,True,False,False,True,True,False,False
1676104314.0949447,798,1676104314,93795026,,True,True,True,True,True,True,False,False,True,True,False,False
1676104314.2948806,799,1676104314,293359118,,True,True,True,True,True,True,False,False,True,True,False,False
1676104314.4929452,800,1676104314,492542071,,True,True,True,True,True,True,False,False,True,True,False,False
1676104314.7048411,801,1676104314,693730972,,True,True,True,True,True,True,False,False,True,True,False,False
1676104314.898539,802,1676104314,896040065,,True,True,True,True,True,True,False,False,True,True,False,False
1676104315.0954301,803,1676104315,94417952,,True,True,True,True,True,True,False,False,True,True,False,False
1676104315.2973835,804,1676104315,295379389,,True,True,True,True,True,True,False,False,True,True,False,False
1676104315.495001,805,1676104315,493371182,,True,True,True,True,True,True,False,False,True,True,False,False
1676104315.6964421,806,1676104315,695317945,,True,True,True,True,True,True,False,False,True,True,False,False
1676104315.895241,807,1676104315,893312460,,True,True,True,True,True,True,False,False,True,True,False,False
1676104316.0957458,808,1676104316,93328334,,True,True,True,True,True,True,False,False,True,True,False,False
1676104316.295076,809,1676104316,294320207,,True,True,True,True,True,True,False,False,True,True,False,False
1676104316.495628,810,1676104316,493235912,,True,True,True,True,True,True,False,False,True,True,False,False
1676104316.6957157,811,1676104316,695304850,,True,True,True,True,True,True,False,False,True,True,False,False
1676104316.8936627,812,1676104316,893076937,,True,True,True,True,True,True,True,False,True,True,False,False
1676104317.0969596,813,1676104317,95370577,,True,True,True,True,True,True,True,False,True,True,False,False
1676104317.2963555,814,1676104317,295338414,,True,True,True,True,True,True,True,False,True,True,False,False
1676104317.4958813,815,1676104317,495280548,,True,True,True,True,True,True,True,False,True,True,False,False
1676104317.694316,816,1676104317,693358064,,True,True,True,True,True,True,True,False,True,True,False,False
1676104317.8962955,817,1676104317,895379328,,True,True,True,True,True,True,True,False,True,True,False,False
1676104318.0964196,818,1676104318,95574664,,True,True,True,True,True,True,True,False,True,True,False,False
1676104318.2960844,819,1676104318,295385441,,True,True,True,True,True,True,True,False,True,True,False,False
1676104318.4957266,820,1676104318,495169664,,True,True,True,True,True,True,True,False,True,True,False,False
1676104318.6948993,821,1676104318,694417271,,True,True,True,True,True,True,True,False,True,True,False,False
1676104318.8946471,822,1676104318,894267973,,True,True,True,True,True,True,True,False,True,True,False,False
1676104319.0964172,823,1676104319,95787618,,True,True,True,True,True,True,True,False,True,True,False,False
1676104319.2950456,824,1676104319,294550470,,True,True,True,True,True,True,True,False,True,True,False,False
1676104319.4944866,825,1676104319,493595092,,True,True,True,True,True,True,True,False,True,True,False,False
1676104319.6959465,826,1676104319,695397901,,True,True,True,True,True,True,True,False,True,True,False,False
1676104319.8961844,827,1676104319,895445775,,True,True,True,True,True,True,True,False,True,True,False,False
1676104320.0940323,828,1676104320,93540723,,True,True,True,True,True,True,True,False,True,True,False,False
1676104320.2962973,829,1676104320,295801753,,True,True,True,True,True,True,True,False,True,True,False,False
1676104320.49451,830,1676104320,493371628,,True,True,True,True,True,True,True,False,True,True,False,False
1676104320.6937351,831,1676104320,693083057,,True,True,True,True,True,True,True,False,True,True,False,False
1676104320.8949592,832,1676104320,894520109,,True,True,True,True,True,True,True,False,True,True,False,False
1676104321.0953383,833,1676104321,94886988,,True,True,True,True,True,True,True,False,True,True,False,False
1676104321.2958622,834,1676104321,295411628,,True,True,True,True,True,True,True,False,True,True,False,False
1676104321.4948518,835,1676104321,494254887,,True,True,True,True,True,True,True,False,True,True,False,False
1676104321.6949737,836,1676104321,694451202,,True,True,True,True,True,True,True,False,True,True,False,False
1676104321.8960004,837,1676104321,895365684,,True,True,True,True,True,True,True,False,True,True,False,False
1676104322.0945895,838,1676104322,93502483,,True,True,True,True,True,True,True,False,True,True,False,False
1676104322.2944167,839,1676104322,293815749,,True,True,True,True,True,True,True,False,True,True,False,False
1676104322.494252,840,1676104322,493660694,,True,True,True,True,True,True,True,False,True,True,False,False
1676104322.6946719,841,1676104322,692600774,,True,True,True,True,True,True,True,False,True,True,False,False
1676104322.895021,842,1676104322,894406686,,True,True,True,True,True,True,True,False,True,True,False,False
1676104323.0950606,843,1676104323,94398668,,True,True,True,True,True,True,True,False,True,True,False,False
1676104323.2959712,844,1676104323,295385722,,True,True,True,True,True,True,True,False,True,True,False,False
1676104323.4944577,845,1676104323,493988393,,True,True,True,True,True,True,True,False,True,True,False,False
1676104323.6939175,846,1676104323,693408303,,True,True,True,True,True,True,True,False,True,True,False,False
1676104323.8948977,847,1676104323,894383301,,True,True,True,True,True,True,True,False,True,True,False,False
1676104324.093881,848,1676104324,93492260,,True,True,True,True,True,True,True,False,True,True,False,False
1676104324.2949114,849,1676104324,294497600,,True,True,True,True,True,True,True,False,True,True,False,False
1676104324.4967203,850,1676104324,493740171,,True,True,True,True,True,True,True,False,True,True,False,False
1676104324.707441,851,1676104324,693945272,,True,True,True,True,True,True,True,False,True,True,False,False
1676104324.8962224,852,1676104324,895737795,,True,True,True,True,True,True,True,False,True,True,False,False
1676104325.0948622,853,1676104325,94390441,,True,True,True,True,True,True,True,False,True,True,False,False
1676104325.2938488,854,1676104325,293390082,,True,True,True,True,True,True,True,False,True,True,False,False
1676104325.4962945,855,1676104325,495501735,,True,True,True,True,True,True,True,False,True,True,False,False
1676104325.6958673,856,1676104325,695472073,,True,True,True,True,True,True,True,False,True,True,False,False
1676104325.8940134,857,1676104325,893434111,,True,True,True,True,True,True,True,False,True,True,False,False
1676104326.0948308,858,1676104326,94379798,,True,True,True,True,True,True,True,False,True,True,False,False
1676104326.2940593,859,1676104326,293568387,,True,True,True,True,True,True,True,False,True,True,False,False
1676104326.4932218,860,1676104326,492764994,,True,True,True,True,True,True,True,False,True,True,False,False
1676104326.6940079,861,1676104326,693565319,,True,True,True,True,True,True,True,False,True,True,False,False
1676104326.896001,862,1676104326,895473652,,True,True,True,True,True,True,True,False,True,True,False,False
1676104327.0962849,863,1676104327,95739846,,True,True,True,True,True,True,True,False,True,True,False,False
1676104327.2968607,864,1676104327,295416152,,True,True,True,True,True,True,True,False,True,True,False,False
1676104327.496108,865,1676104327,495676166,,True,True,True,True,True,True,True,False,True,True,False,False
1676104327.6940117,866,1676104327,693404615,,True,True,True,True,True,True,True,False,True,True,False,False
1676104327.8948417,867,1676104327,894296408,,True,True,True,True,True,True,True,False,True,True,False,False
1676104328.0940456,868,1676104328,93525507,,True,True,True,True,True,True,True,False,True,True,False,False
1676104328.2956743,869,1676104328,294499825,,True,True,True,True,True,True,True,False,True,True,False,False
1676104328.494909,870,1676104328,493488342,,True,True,True,True,True,True,True,False,True,True,False,False
1676104328.6942084,871,1676104328,693692308,,True,True,True,True,True,True,True,False,True,True,False,False
1676104328.8935733,872,1676104328,893000984,,True,True,True,True,True,True,True,False,True,True,False,False
1676104329.0958076,873,1676104329,95376491,,True,True,True,True,True,True,True,False,True,True,False,False
1676104329.2943296,874,1676104329,293678255,,True,True,True,True,True,True,True,False,True,True,False,False
1676104329.4955442,875,1676104329,494558193,,True,True,True,True,True,True,True,False,True,True,False,False
1676104329.695897,876,1676104329,695523222,,True,True,True,True,True,True,True,False,True,True,False,False
1676104329.895095,877,1676104329,894488932,,True,True,True,True,True,True,True,False,True,True,False,False
1676104330.0942626,878,1676104330,93517180,,True,True,True,True,True,True,True,False,True,True,False,False
1676104330.2955587,879,1676104330,295062109,,True,True,True,True,True,True,True,False,True,True,False,False
1676104330.4959407,880,1676104330,495542657,,True,True,True,True,True,True,True,False,True,True,False,False
1676104330.69487,881,1676104330,694425025,,True,True,True,True,True,True,True,False,True,True,False,False
1676104330.894476,882,1676104330,893124971,,True,True,True,True,True,True,True,False,True,True,False,False
1676104331.0969663,883,1676104331,96530873,,True,True,True,True,True,True,True,False,True,True,False,False
1676104331.2976298,884,1676104331,297051817,,True,True,True,True,True,True,True,False,True,True,False,False
1676104331.496782,885,1676104331,496361662,,True,True,True,True,True,True,True,False,True,True,False,False
1676104331.6951983,886,1676104331,694720716,,True,True,True,True,True,True,True,False,True,True,False,False
1676104331.8952758,887,1676104331,894685470,,True,True,True,True,True,True,True,False,True,True,False,False
1676104332.095971,888,1676104332,95532797,,True,True,True,True,True,True,True,False,True,True,False,False
1676104332.2958949,889,1676104332,295527779,,True,True,True,True,True,True,True,False,True,True,False,False
1676104332.4960818,890,1676104332,495632906,,True,True,True,True,True,True,True,False,True,True,False,False
1676104332.6965044,891,1676104332,693507683,,True,True,True,True,True,True,True,False,True,True,False,False
1676104332.8949063,892,1676104332,894442234,,True,True,True,True,True,True,True,False,True,True,False,False
1676104333.095145,893,1676104333,94723082,,True,True,True,True,True,True,True,False,True,True,False,False
1676104333.2946148,894,1676104333,294009848,,True,True,True,True,True,True,True,False,True,True,False,False
1676104333.4944239,895,1676104333,493742658,,True,True,True,True,True,True,True,False,True,True,False,False
1676104333.694208,896,1676104333,693680778,,True,True,True,True,True,True,True,False,True,True,False,False
1676104333.8943043,897,1676104333,893629620,,True,True,True,True,True,True,True,False,True,True,False,False
1676104334.096238,898,1676104334,95725798,,True,True,True,True,True,True,True,False,True,True,False,False
1676104334.2949471,899,1676104334,294477732,,True,True,True,True,True,True,True,False,True,True,False,False
1676104334.4961462,900,1676104334,495612680,,True,True,True,True,True,True,True,False,True,True,False,False
1676104334.6951308,901,1676104334,694721345,,True,True,True,True,True,True,True,False,True,True,False,False
1676104334.894997,902,1676104334,894530641,,True,True,True,True,True,True,True,False,True,True,False,False
1676104335.095983,903,1676104335,95491781,,True,True,True,True,True,True,True,False,True,True,False,False
1676104335.2950816,904,1676104335,294623378,,True,True,True,True,True,True,True,False,True,True,False,False
1676104335.4963841,905,1676104335,495863662,,True,True,True,True,True,True,True,False,True,True,False,False
1676104335.6956933,906,1676104335,695242401,,True,True,True,True,True,True,True,False,True,True,False,False
1676104335.8960958,907,1676104335,895558024,,True,True,True,True,True,True,True,False,True,True,False,False
1676104336.0960877,908,1676104336,95653358,,True,True,True,True,True,True,True,False,True,True,False,False
1676104336.2960637,909,1676104336,295554812,,True,True,True,True,True,True,True,False,True,True,False,False
1676104336.4949956,910,1676104336,494485532,,True,True,True,True,True,True,True,False,True,True,False,False
1676104336.6941588,911,1676104336,693564284,,True,True,True,True,True,True,True,False,True,True,False,False
1676104336.8939614,912,1676104336,892820588,,True,True,True,True,True,True,True,False,True,True,False,False
1676104337.094165,913,1676104337,93662576,,True,True,True,True,True,True,True,False,True,True,False,False
1676104337.2950761,914,1676104337,294510567,,True,True,True,True,True,True,True,False,True,True,False,False
