Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1676104288.8729014,6682,1676104288,422251840,base_link,0.051720510418499725,-0.018287433275179843,0.0394196523842997,-0.9977157501369841,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003909016086254269,0.00020451052114367485,-0.00010989792644977572,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.3154877722263336,-1.052560806274413,9.715507507324219,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676104288.872925,6683,1676104288,436251840,base_link,0.05171302408453298,-0.018287064490255373,0.039419694531148214,-0.9977161294586206,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0005429309094324708,0.0012497492134571075,-0.00025272648781538026,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.32456982135772705,-1.044624090194701,9.739819526672363,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676104288.874121,6684,1676104288,456251840,base_link,0.05172311562057331,-0.018289100709874054,0.03942917757206315,-0.9977152443748019,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.000510105979628861,0.0016482188366353512,0.0005033123306930063,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.3345319926738739,-1.0436792373657215,9.733440399169922,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676104288.8757467,6685,1676104288,476251840,base_link,0.05173076527357804,-0.018291935085436417,0.039428081754001865,-0.9977148229063167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0013410600367933512,0.0012233713641762733,0.0008602244779467582,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.3188413977622986,-1.02282953262329,9.734526634216309,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676104288.875858,6686,1676104288,496254400,base_link,0.05173126708449312,-0.018291480689725907,0.03942964118739677,-0.9977146964657713,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0007137629436329007,-0.000597391277551651,0.00012684101238846787,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.3176657557487488,-1.053214907646178,9.741141319274902,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676104288.875973,6687,1676104288,516254400,base_link,0.05173712549643613,-0.01829033745646005,0.03942656446745547,-0.9977145700252257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.001640671631321311,-0.001098131528124213,0.0009438050910830499,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.3317839801311493,-1.0222492218017567,9.748805046081543,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676104288.876017,6688,1676104288,536254400,base_link,0.05175384594149381,-0.018288415823585754,0.03942222334205883,-0.997713853528801,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0014737710589542985,0.0007756035774946213,0.0001373109407722949,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.30944469571113586,-1.012889266014098,9.753278732299805,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676104288.8775795,6689,1676104288,562254400,base_link,0.05175758120594309,-0.018292778022406635,0.03942374062860523,-0.99771360064771,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.001216161297634244,-0.0005201692692935465,0.0014817062765359879,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.32241156697273254,-1.0276814699172963,9.743302345275879,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676104288.8776498,6690,1676104288,577254400,base_link,0.05174231746133707,-0.018291852108828412,0.03942298198533203,-0.9977144435846802,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0012854140950366855,3.6267796531319686e-05,0.0005513443611562252,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.31053870916366577,-1.036786913871764,9.731207847595215,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
1676104288.8776813,6691,1676104288,597256960,base_link,0.05174900037100408,-0.01829593245059987,0.03941969453114822,-0.9977141064098921,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0018426957540214062,-0.0002377387136220932,4.401244223117831e-05,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.33917567133903503,-1.0315078496932972,9.743891716003418,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
