Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,vector.x,vector.y,vector.z
1676104289.0827613,1,0,0,,0.427319364732448,0.427319364732448,0.2
1676104289.0992548,2,0,0,,0.42731736528510234,0.42731736528510234,0.2
1676104289.1029544,3,0,0,,0.4273156332057156,0.4273156332057156,0.2
1676104289.1114526,4,0,0,,0.42731971734816215,0.42731971734816215,0.2
1676104289.1189842,5,0,0,,0.42731104134289555,0.42731104134289555,0.2
1676104289.129396,6,0,0,,0.42731456750003627,0.42731456750003627,0.2
1676104289.1391625,7,0,0,,0.4273121301892214,0.4273121301892214,0.2
1676104289.1498425,8,0,0,,0.42725658131506294,0.42725658131506294,0.2
1676104289.1604362,9,0,0,,0.4272602508434281,0.4272602508434281,0.2
1676104289.1700609,10,0,0,,0.4272563643207774,0.4272563643207774,0.2
1676104289.1799862,11,0,0,,0.427260513898097,0.427260513898097,0.2
1676104289.1909873,12,0,0,,0.42725910731013866,0.42725910731013866,0.2
1676104289.198918,13,0,0,,0.4272614554983005,0.4272614554983005,0.2
1676104289.2129917,14,0,0,,0.4272677580690012,0.4272677580690012,0.2
1676104289.2199605,15,0,0,,0.4272677580690012,0.4272677580690012,0.2
1676104289.2322905,16,0,0,,0.4272663553559408,0.4272663553559408,0.2
1676104289.2392738,17,0,0,,0.4272688352906332,0.4272688352906332,0.2
1676104289.248685,18,0,0,,0.4272555619336665,0.4272555619336665,0.2
1676104289.2593598,19,0,0,,0.42725527131631974,0.42725527131631974,0.2
1676104289.2710896,20,0,0,,0.4272544769622386,0.4272544769622386,0.2
1676104289.2795126,21,0,0,,0.4272686945868656,0.4272686945868656,0.2
1676104289.2914648,22,0,0,,0.42726917894911026,0.42726917894911026,0.2
1676104289.2995272,23,0,0,,0.42726984155666087,0.42726984155666087,0.2
1676104289.3103256,24,0,0,,0.42727005855094646,0.42727005855094646,0.2
1676104289.3185778,25,0,0,,0.42727808809876444,0.42727808809876444,0.2
1676104289.3330286,26,0,0,,0.42727808809876444,0.42727808809876444,0.2
1676104289.3412664,27,0,0,,0.42727547254264353,0.42727547254264353,0.2
1676104289.3508692,28,0,0,,0.42728166619893165,0.42728166619893165,0.2
1676104289.3587344,29,0,0,,0.4272820769381151,0.4272820769381151,0.2
1676104289.3693168,30,0,0,,0.4272820769381151,0.4272820769381151,0.2
1676104289.3819926,31,0,0,,0.4272820769381151,0.4272820769381151,0.2
1676104289.3999262,32,0,0,,0.4272256271703541,0.4272256271703541,0.2
1676104289.4062657,33,0,0,,0.42722771186545494,0.42722771186545494,0.2
1676104289.4149842,34,0,0,,0.4272278784860671,0.4272278784860671,0.2
1676104289.4213355,35,0,0,,0.4272015811447427,0.4272015811447427,0.2
1676104289.4300623,36,0,0,,0.42720029467862103,0.42720029467862103,0.2
1676104289.4392037,37,0,0,,0.427200651169233,0.427200651169233,0.2
1676104289.4516268,38,0,0,,0.4272036280195788,0.4272036280195788,0.2
1676104289.466537,39,0,0,,0.4272036280195788,0.4272036280195788,0.2
1676104289.471856,40,0,0,,0.4272069100581482,0.4272069100581482,0.2
1676104289.479922,41,0,0,,0.4272049803589657,0.4272049803589657,0.2
1676104289.4913228,42,0,0,,0.4272690056670085,0.4272690056670085,0.2
1676104289.5001059,43,0,0,,0.4272668163496629,0.4272668163496629,0.2
1676104289.5125632,44,0,0,,0.4272707222468034,0.4272707222468034,0.2
1676104289.5191617,45,0,0,,0.4272795525772497,0.4272795525772497,0.2
1676104289.530299,46,0,0,,0.4272818736411259,0.4272818736411259,0.2
1676104289.539116,47,0,0,,0.42727930845867845,0.42727930845867845,0.2
1676104289.550029,48,0,0,,0.4273214901233837,0.4273214901233837,0.2
1676104289.5584245,49,0,0,,0.42731964179705834,0.42731964179705834,0.2
1676104289.574933,50,0,0,,0.4273214746237919,0.4273214746237919,0.2
1676104289.579551,51,0,0,,0.4273278892132454,0.4273278892132454,0.2
1676104289.590867,52,0,0,,0.4273236423250847,0.4273236423250847,0.2
1676104289.5988698,53,0,0,,0.42732520778385924,0.42732520778385924,0.2
1676104289.6130438,54,0,0,,0.42726943542629486,0.42726943542629486,0.2
1676104289.6389832,55,0,0,,0.42726943542629486,0.42726943542629486,0.2
1676104289.6571352,56,0,0,,0.4272877008164302,0.4272877008164302,0.2
1676104289.6652098,57,0,0,,0.4272878170633689,0.4272878170633689,0.2
1676104289.6740563,58,0,0,,0.42728858429316435,0.42728858429316435,0.2
1676104289.6813276,59,0,0,,0.4271808917798102,0.4271808917798102,0.2
1676104289.6903503,60,0,0,,0.4271777531124652,0.4271777531124652,0.2
1676104289.7003489,61,0,0,,0.42717972931042314,0.42717972931042314,0.2
1676104289.7117164,62,0,0,,0.4272213997427747,0.4272213997427747,0.2
1676104289.7203991,63,0,0,,0.4272236743078754,0.4272236743078754,0.2
1676104289.7306042,64,0,0,,0.427220469767265,0.427220469767265,0.2
1676104289.747003,65,0,0,,0.4272207720093057,0.4272207720093057,0.2
1676104289.7519119,66,0,0,,0.4272432470142097,0.4272432470142097,0.2
1676104289.7600422,67,0,0,,0.427243390385434,0.427243390385434,0.2
1676104289.770984,68,0,0,,0.4272425766568631,0.4272425766568631,0.2
1676104289.7806096,69,0,0,,0.4272602547696978,0.4272602547696978,0.2
1676104289.7902093,70,0,0,,0.4272602547696978,0.4272602547696978,0.2
1676104289.8124804,71,0,0,,0.4272595262888819,0.4272595262888819,0.2
1676104289.819646,72,0,0,,0.4272595262888819,0.4272595262888819,0.2
1676104289.8273082,73,0,0,,0.42728500621963295,0.42728500621963295,0.2
1676104289.8343565,74,0,0,,0.4272819295506552,0.4272819295506552,0.2
1676104289.8421774,75,0,0,,0.42728197992432865,0.42728197992432865,0.2
1676104289.8503811,76,0,0,,0.42729987784415485,0.42729987784415485,0.2
1676104289.859819,77,0,0,,0.42730008708864453,0.42730008708864453,0.2
1676104289.8724234,78,0,0,,0.42729790939599277,0.42729790939599277,0.2
1676104289.879868,79,0,0,,0.42723487691063433,0.42723487691063433,0.2
1676104289.8918216,80,0,0,,0.4272342026783899,0.4272342026783899,0.2
1676104289.9005435,81,0,0,,0.42723513652879747,0.42723513652879747,0.2
1676104289.9118767,82,0,0,,0.42718703651867806,0.42718703651867806,0.2
1676104289.920264,83,0,0,,0.4271863312872499,0.4271863312872499,0.2
1676104289.931072,84,0,0,,0.42718502157174054,0.42718502157174054,0.2
1676104289.9403267,85,0,0,,0.42718990394316614,0.42718990394316614,0.2
1676104289.955528,86,0,0,,0.4271610981152952,0.4271610981152952,0.2
1676104289.9607172,87,0,0,,0.4271617529730499,0.4271617529730499,0.2
1676104289.9703498,88,0,0,,0.4271586646793783,0.4271586646793783,0.2
1676104289.9814143,89,0,0,,0.4271935157118738,0.4271935157118738,0.2
1676104289.9902506,90,0,0,,0.4271934692130983,0.4271934692130983,0.2
1676104290.0001752,91,0,0,,0.42719297322615984,0.42719297322615984,0.2
1676104290.013289,92,0,0,,0.42719188437983396,0.42719188437983396,0.2
1676104290.0210366,93,0,0,,0.4271448103188351,0.4271448103188351,0.2
1676104290.0306458,94,0,0,,0.42714512806046756,0.42714512806046756,0.2
1676104290.0400374,95,0,0,,0.42714434920597827,0.42714434920597827,0.2
1676104290.0500286,96,0,0,,0.42712830172885213,0.42712830172885213,0.2
1676104290.0603733,97,0,0,,0.4271256551735476,0.4271256551735476,0.2
1676104290.07162,98,0,0,,0.4271288635890559,0.4271288635890559,0.2
1676104290.079943,99,0,0,,0.42718921385269615,0.42718921385269615,0.2
1676104290.0897136,100,0,0,,0.427188330375962,0.427188330375962,0.2
1676104290.100364,101,0,0,,0.42718567607086155,0.42718567607086155,0.2
1676104290.1134214,102,0,0,,0.4271879041371867,0.4271879041371867,0.2
1676104290.120805,103,0,0,,0.4271455198240281,0.4271455198240281,0.2
1676104290.1304982,104,0,0,,0.42714317938566215,0.42714317938566215,0.2
1676104290.1401522,105,0,0,,0.42714161392688754,0.42714161392688754,0.2
1676104290.1512587,106,0,0,,0.4272000047908724,0.4272000047908724,0.2
1676104290.161062,107,0,0,,0.4271999311678112,0.4271999311678112,0.2
1676104290.1701355,108,0,0,,0.42719754423066975,0.42719754423066975,0.2
1676104290.1804016,109,0,0,,0.42717475582521414,0.42717475582521414,0.2
1676104290.1899438,110,0,0,,0.42717202402215454,0.42717202402215454,0.2
1676104290.2001429,111,0,0,,0.4271768133960292,0.4271768133960292,0.2
1676104290.2138183,112,0,0,,0.42717630190949896,0.42717630190949896,0.2
1676104290.220189,113,0,0,,0.42719161345791073,0.42719161345791073,0.2
1676104290.230311,114,0,0,,0.4271891490228102,0.4271891490228102,0.2
1676104290.240349,115,0,0,,0.4271903851152584,0.4271903851152584,0.2
1676104290.251019,116,0,0,,0.427254699286148,0.427254699286148,0.2
1676104290.259847,117,0,0,,0.42725175823859873,0.42725175823859873,0.2
1676104290.2757325,118,0,0,,0.4272533701961488,0.4272533701961488,0.2
1676104290.2823102,119,0,0,,0.4272477243367583,0.4272477243367583,0.2
1676104290.2915573,120,0,0,,0.42724754609145227,0.42724754609145227,0.2
1676104290.300093,121,0,0,,0.4272484760669619,0.4272484760669619,0.2
1676104290.3158712,122,0,0,,0.42724866981185977,0.42724866981185977,0.2
1676104290.3199522,123,0,0,,0.4272375763328746,0.4272375763328746,0.2
1676104290.3301342,124,0,0,,0.4272377468283847,0.4272377468283847,0.2
1676104290.3402743,125,0,0,,0.427236917600222,0.427236917600222,0.2
1676104290.3505332,126,0,0,,0.42723372993789616,0.42723372993789616,0.2
1676104290.3607082,127,0,0,,0.4272328542109579,0.4272328542109579,0.2
1676104290.3730245,128,0,0,,0.42723366018973297,0.42723366018973297,0.2
1676104290.3801074,129,0,0,,0.4272024888728932,0.4272024888728932,0.2
1676104290.391451,130,0,0,,0.42720278336513795,0.42720278336513795,0.2
1676104290.400325,131,0,0,,0.42720238037575037,0.42720238037575037,0.2
1676104290.4097922,132,0,0,,0.42719846285391605,0.42719846285391605,0.2
1676104290.4203851,133,0,0,,0.42724629928909247,0.42724629928909247,0.2
1676104290.4299457,134,0,0,,0.42724611329399054,0.42724611329399054,0.2
1676104290.440211,135,0,0,,0.4272469115229696,0.4272469115229696,0.2
1676104290.456552,136,0,0,,0.427193734189272,0.427193734189272,0.2
1676104290.4610949,137,0,0,,0.427190859014988,0.427190859014988,0.2
