Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1676104289.055649,1,1676104289,50369501,odom,-1.175532877445221,0.9562480449676514,1.1374733696848154,0.0,0.0,0.0
1676104289.0598419,2,1676104289,57861566,odom,-1.1755315065383911,0.9562358856201172,1.1374849556297064,0.0,0.0,0.0
1676104289.070942,3,1676104289,68132400,odom,-1.1755216717720032,0.956220269203186,1.137487067449093,0.0,0.0,0.0
1676104289.082091,4,1676104289,78985452,odom,-1.175522804260254,0.9562358856201172,1.1374822238266467,0.0,0.0,0.0
1676104289.0950375,5,1676104289,92441797,odom,-1.175575613975525,0.9563285112380981,1.1374722265899182,0.0,0.0,0.0
1676104289.101789,6,1676104289,100357055,odom,-1.1755613088607788,0.9563205242156982,1.1374635661929846,0.0,0.0,0.0
1676104289.1100879,7,1676104289,107943773,odom,-1.1755287647247314,0.9562414884567261,1.1374839869052173,0.0,0.0,0.0
1676104289.118023,8,1676104289,116315126,odom,-1.1755269169807434,0.9562344551086426,1.1374738540470601,0.0,0.0,0.0
1676104289.1285858,9,1676104289,126901865,odom,-1.1755290627479553,0.9562416076660156,1.1374914848327637,0.0,0.0,0.0
1676104289.1382463,10,1676104289,136672496,odom,-1.1755335927009583,0.9562417268753052,1.1374792982786894,0.0,0.0,0.0
1676104289.1492143,11,1676104289,147570610,odom,-1.1755395531654358,0.9562538862228394,1.1374824175715446,0.0,0.0,0.0
1676104289.1584544,12,1676104289,157357215,odom,-1.1755183935165405,0.9562302827835083,1.1375007652133704,0.0,0.0,0.0
1676104289.1692588,13,1676104289,167461633,odom,-1.175527036190033,0.9562448263168335,1.1374813326001167,0.0,0.0,0.0
1676104289.1792045,14,1676104289,177424669,odom,-1.175519347190857,0.9562481641769409,1.1374842000246048,0.0,0.0,0.0
1676104289.190166,15,1676104289,187765598,odom,-1.1755352020263672,0.9562603235244751,1.1374771670848132,0.0,0.0,0.0
