Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,vector.x,vector.y,vector.z
1676104289.072005,1,1676104289,68946838,,-24.80058824127947,-28.662420382165603,0.0
1676104289.0820413,2,1676104289,79618930,,-24.802453918280957,-28.662420382165603,0.0
1676104289.099006,3,1676104289,93190431,,-24.839686670857667,-28.662420382165603,0.0
1676104289.102395,4,1676104289,100741624,,-24.835863921978092,-28.662420382165603,0.0
1676104289.1114852,5,1676104289,108606576,,-24.81264339913529,-28.662420382165603,0.0
1676104289.1190186,6,1676104289,116742849,,-24.807073166216437,-28.662420382165603,0.0
1676104289.128945,7,1676104289,127466201,,-24.807781610635374,-28.662420382165603,0.0
1676104289.1395543,8,1676104289,137062311,,-24.814432103604354,-28.662420382165603,0.0
1676104289.1498263,9,1676104289,148026704,,-24.81031684321484,-28.662420382165603,0.0
1676104289.159765,10,1676104289,157786130,,-24.807634633110276,-28.662420382165603,0.0
1676104289.1700945,11,1676104289,167845010,,-24.812203889687126,-28.662420382165603,0.0
1676104289.1797733,12,1676104289,177812337,,-24.807565669175965,-28.662420382165603,0.0
1676104289.1907134,13,1676104289,188825607,,-24.81529877391661,-28.662420382165603,0.0
1676104289.1986272,14,1676104289,196760177,,-24.815363367925343,-28.662420382165603,0.0
1676104289.2130485,15,1676104289,210966110,,-24.810833543065115,-28.662420382165603,0.0
1676104289.21992,16,1676104289,217719078,,-24.810833543065115,-28.662420382165603,0.0
1676104289.2309859,17,1676104289,229264974,,-24.813189403943888,-28.662420382165603,0.0
1676104289.2392433,18,1676104289,237007379,,-24.80508950343715,-28.662420382165603,0.0
1676104289.2485783,19,1676104289,246933221,,-24.807273497383637,-28.662420382165603,0.0
1676104289.2592561,20,1676104289,257300138,,-24.816590869324465,-28.662420382165603,0.0
1676104289.270954,21,1676104289,269007205,,-24.801015070157067,-28.662420382165603,0.0
1676104289.2790282,22,1676104289,277307510,,-24.81139198247537,-28.662420382165603,0.0
1676104289.291497,23,1676104289,289256095,,-24.810432300668896,-28.662420382165603,0.0
1676104289.29941,24,1676104289,297312736,,-24.80422258241751,-28.662420382165603,0.0
1676104289.30973,25,1676104289,307071924,,-24.815271395177145,-28.662420382165603,0.0
1676104289.318786,26,1676104289,316755533,,-24.800654123078328,-28.662420382165603,0.0
1676104289.3336456,27,1676104289,329757690,,-24.800654123078328,-28.662420382165603,0.0
1676104289.3412993,28,1676104289,338731288,,-24.806718492149606,-28.662420382165603,0.0
1676104289.3501651,29,1676104289,348404884,,-24.801716063821665,-28.662420382165603,0.0
1676104289.3585312,30,1676104289,356723308,,-24.814939258819063,-28.662420382165603,0.0
1676104289.3692415,31,1676104289,367073059,,-24.814939258819063,-28.662420382165603,0.0
1676104289.3809447,32,1676104289,378767728,,-24.814939258819063,-28.662420382165603,0.0
1676104289.3996954,33,1676104289,394989252,,-24.81465765217613,-28.662420382165603,0.0
1676104289.4056308,34,1676104289,400711774,,-24.797697613548415,-28.662420382165603,0.0
1676104289.4148707,35,1676104289,410644292,,-24.806773585355383,-28.662420382165603,0.0
1676104289.4204288,36,1676104289,418768405,,-24.80557971832005,-28.662420382165603,0.0
1676104289.4294002,37,1676104289,427647590,,-24.799349152336045,-28.662420382165603,0.0
1676104289.4391055,38,1676104289,436669349,,-24.803243641397064,-28.662420382165603,0.0
1676104289.4512992,39,1676104289,448729753,,-24.8318510052251,-28.662420382165603,0.0
1676104289.4664972,40,1676104289,459311246,,-24.8318510052251,-28.662420382165603,0.0
1676104289.4718955,41,1676104289,467661142,,-24.795332962538033,-28.662420382165603,0.0
1676104289.4798498,42,1676104289,478166580,,-24.822897868369797,-28.662420382165603,0.0
1676104289.4910865,43,1676104289,488726377,,-24.808476161111926,-28.662420382165603,0.0
1676104289.4991,44,1676104289,497192621,,-24.820892090639152,-28.662420382165603,0.0
1676104289.5115058,45,1676104289,508285999,,-24.811819192529054,-28.662420382165603,0.0
1676104289.518082,46,1676104289,516696214,,-24.80246443580338,-28.662420382165603,0.0
1676104289.52977,47,1676104289,527877569,,-24.80231755674424,-28.662420382165603,0.0
1676104289.5385294,48,1676104289,536823749,,-24.783919545052026,-28.662420382165603,0.0
1676104289.5496714,49,1676104289,547861576,,-24.782212164113965,-28.662420382165603,0.0
1676104289.5584555,50,1676104289,556716442,,-24.785488409488995,-28.662420382165603,0.0
1676104289.5724146,51,1676104289,569581031,,-24.785916338452427,-28.662420382165603,0.0
1676104289.580309,52,1676104289,577733516,,-24.785236794225003,-28.662420382165603,0.0
1676104289.591102,53,1676104289,587777137,,-24.805719985280412,-28.662420382165603,0.0
1676104289.598906,54,1676104289,596705436,,-24.771871713374154,-28.662420382165603,0.0
1676104289.6126118,55,1676104289,610103368,,-24.781816764486635,-28.662420382165603,0.0
1676104289.640514,56,1676104289,631802797,,-24.781816764486635,-28.662420382165603,0.0
1676104289.6559184,57,1676104289,649961233,,-24.76065843139542,-28.662420382165603,0.0
1676104289.665191,58,1676104289,661175966,,-24.761045367278317,-28.662420382165603,0.0
1676104289.6755302,59,1676104289,670874357,,-24.760600735595073,-28.662420382165603,0.0
1676104289.6818566,60,1676104289,679633617,,-24.75677654855785,-28.662420382165603,0.0
1676104289.6900246,61,1676104289,688385963,,-24.75881327323547,-28.662420382165603,0.0
1676104289.7002347,62,1676104289,698074102,,-24.74874302061109,-28.662420382165603,0.0
1676104289.7116807,63,1676104289,709727764,,-24.75427399598254,-28.662420382165603,0.0
1676104289.719411,64,1676104289,717914581,,-24.759689480999604,-28.662420382165603,0.0
1676104289.7298646,65,1676104289,728029251,,-24.766195835549684,-28.662420382165603,0.0
1676104289.7436025,66,1676104289,739479780,,-24.759372052333397,-28.662420382165603,0.0
1676104289.7514553,67,1676104289,750046730,,-24.73733272674112,-28.662420382165603,0.0
1676104289.759653,68,1676104289,758190393,,-24.731288398812133,-28.662420382165603,0.0
1676104289.7710168,69,1676104289,769036769,,-24.75513654760098,-28.662420382165603,0.0
1676104289.7800622,70,1676104289,778123855,,-24.717410945671975,-28.662420382165603,0.0
