Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1676104288.873072,548,1676104288,532254400,base_link,-0.001137042068876326,-0.007824089378118515,0.0008198416908271611,0.0015884547991121243,-0.0011249451284985645,0.000999887050838601
1676104288.874017,549,1676104288,562254400,base_link,-0.0010643481509760022,-0.007960821501910686,0.0006935054552741349,0.0012317635887678985,-0.00046284908592870836,0.001487819560975894
1676104288.874495,550,1676104288,602256960,base_link,-0.001262649311684072,-0.008082862012088299,0.0005832310416735709,0.0018192715572858862,-0.00037967948697943183,8.883807870993722e-06
1676104288.8746376,551,1676104288,632256960,base_link,-0.001300702104344964,-0.008329483680427074,0.00040779527626000345,0.0016625778820028427,0.0011862223623077225,-0.0020200161681592746
1676104288.8747568,552,1676104288,662256960,base_link,-0.0013980960939079523,-0.008146279491484165,0.0004903554799966514,0.00047156072275493326,0.0003814307143958305,-0.002452141116494585
1676104288.8748868,553,1676104288,702259008,base_link,-0.0014387642731890082,-0.007869790308177471,0.0007850948022678494,-0.0001029234690013965,-7.393307131167729e-05,0.0015430711305256858
1676104288.8750894,554,1676104288,732259008,base_link,-0.0017799149500206113,-0.00794933270663023,0.0005048828315921128,0.0012499739648368252,0.00047317694466662385,0.00011371288804140064
1676104288.875468,555,1676104288,762259008,base_link,-0.0017589449416846037,-0.008124517276883125,0.0005937844980508089,-0.00032825030354485986,-0.0004949012830953604,-0.0013480898131426268
1676104288.8756845,556,1676104288,802259520,base_link,-0.0017027856083586812,-0.007823588326573372,0.0006522233015857637,0.0014107537925086534,0.0003304918428345062,-0.002511539680182564
1676104288.8759484,557,1676104288,832259520,base_link,-0.001630179351195693,-0.007658987771719694,0.0007420304464176297,-0.0003521504342722601,-0.0007628650385922192,-0.0008390020011560442
1676104288.8793254,558,1676104288,872259520,base_link,-0.0013959924690425396,-0.0071863881312310696,0.0007363299373537302,0.0015099326382139384,9.681524869048975e-05,0.0010358069775834445
1676104288.9131975,559,1676104288,902261824,base_link,-0.0013026153901591897,-0.0072437734343111515,0.000698465621098876,0.000954209378059844,0.0013425225778331096,-0.0007315141198501641
