Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,framing_status,magic,len,incompat_flags,compat_flags,seq,sysid,compid,msgid,checksum,payload64_0,payload64_1,payload64_2,payload64_3,signature
1676104288.8704698,213,1676104288,643340482,,1,253,28,0,0,241,1,1,30,25293,13679381369296607512,4599130341838744090,3996289361325685886,978361928,b''
1676104288.8704798,214,1676104288,643401813,,1,253,32,0,0,242,1,1,31,40197,4552426245815884056,13639963210592400592,4142604113919327857,4202032485341965312,b''
1676104288.8706422,215,1676104288,643595271,,1,253,62,0,0,243,1,1,105,43993,350487723,4576983480443701660,4238123870933753792,4078648281963361704,13707547349252482130,5171779304252239140,4613546658389557248,4179342650030869709,b''
1676104288.8706632,216,1676104288,649910218,,1,253,232,0,0,244,1,1,331,46617,350492731,13750434856872222959,4552426072909575700,13639961209137641134,13423720439880597144,4160619517397527466,4191550626289318872,4188198073612982700,0,0,4188205374072946688,0,0,974082875,0,0,0,0,990017997,0,0,990023821,0,4234541396817608704,0,0,0,0,576473950737924096,b''
1676104288.8706725,217,1676104288,650049140,,1,253,40,0,0,245,1,1,140,13000,350497954,4372117880470548960,4425864770448557063,0,13799029258263199744,b''
1676104288.8707335,218,1676104288,664163641,,1,253,28,0,0,246,1,1,30,59176,13679382537527712049,4599131278141619517,13416206609257329874,991686468,b''
1676104288.8707762,219,1676104288,664253268,,1,253,32,0,0,247,1,1,31,28299,4552425575800985905,13639971529944049366,4181579962877984508,4259260951069454548,b''
1676104288.8707883,220,1676104288,664924804,,1,253,62,0,0,248,1,1,105,1708,350512755,4576715697821808101,4218729697000549480,4258485125361160548,13707761582221406190,5171778479618526222,4615783851019468800,4179371237333186642,b''
1676104288.870927,221,1676104288,665091114,,1,253,22,0,0,249,1,1,26,10295,29554739410983217,2533261905624095,1159635075325,b''
1676104288.8709555,222,1676104288,665811760,,1,253,13,0,0,250,1,1,116,36062,30962097114667311,4295031842,b''
1676104288.870967,223,1676104288,666132325,,1,253,16,0,0,251,1,1,129,35114,27584375919302959,18446181128050965533,b''
1676104288.871169,224,1676104288,667472971,,1,253,13,0,0,252,1,1,111,2567,0,350516934000,b''
1676104288.8711786,225,1676104288,667569283,,1,253,32,0,0,253,1,1,141,42540,350516963,4615783852094164725,4467703820759103732,4453251328802506156,b''
1676104288.8713465,226,1676104288,668649734,,1,253,42,0,0,254,1,1,65,16680,421093020495337776,299775424434996266,299775424440567259,426159617421477354,280916313233819114,5171778479618588434,b''
1676104288.8713727,227,1676104288,673194288,,1,253,28,0,0,255,1,1,32,9450,4540929155235404081,13691075859775184592,13454293135878617081,426159620441017139,b''
1676104288.8715177,228,1676104288,679101784,,1,253,4,0,0,0,1,1,36,59221,350528017,b''
1676104288.8716693,229,1676104288,679243169,,1,253,17,0,0,1,1,1,74,5835,4325055770996506624,4187607597304418037,94,b''
1676104288.8716855,230,1676104288,683624487,,1,253,28,0,0,2,1,1,30,54522,13679389117417609536,4599131475710113613,13385989573016146731,3124014336,b''
1676104288.871774,231,1676104288,683709189,,1,253,32,0,0,3,1,1,31,52168,4552425412592228672,13639974227183514374,4230519607682383641,13417539408471824024,b''
1676104288.8718922,232,1676104288,684392706,,1,253,62,0,0,4,1,1,105,37888,350527774,4576481098118752479,4144326960624690992,13404466831556749256,13707764618763394470,5171778479618518276,4615783851019468800,4179342650030864466,b''
1676104288.8719125,233,1676104288,685238367,,1,253,232,0,0,5,1,1,331,23173,350532779,13750441406697348559,4552425415779580837,13639970499151899884,13420191595965955871,4148890039021209145,3980909006154867448,4187622900135320813,0,0,4187629934354628608,0,0,973980456,0,0,0,0,989941395,0,0,989947169,0,4234111762649055232,0,0,0,0,576473950737924096,b''
1676104288.8719437,234,1676104288,685667280,,1,253,40,0,0,6,1,1,140,11945,350534243,4371696028782813926,4425864770450182240,0,13799029258263199744,b''
1676104288.8719633,235,1676104288,694337697,,1,253,42,0,0,7,1,1,230,7722,350543420,4292495376960716800,4297362028997743864,0,4376300061916375820,4148890039021208447,b''
1676104288.8719928,236,1676104288,694441361,,1,253,11,0,0,8,1,1,69,62511,18442240718895972352,77824,b''
1676104288.8720665,237,1676104288,697516124,,1,253,11,0,0,9,1,1,2,4986,1676104288702397,350546,b''
1676104288.872079,238,1676104288,698899084,,1,253,16,0,0,10,1,1,111,7173,350548434000,1676104288698337063,b''
1676104288.8721447,239,1676104288,704189135,,1,253,28,0,0,11,1,1,30,36763,13679388477467482452,4599131553019524303,4142912125248587496,3133636596,b''
1676104288.872189,240,1676104288,704272818,,1,253,32,0,0,12,1,1,31,24918,4552425356757653844,13639972861383914487,13337910472230027046,13458866698333361312,b''
1676104288.8722026,241,1676104288,704415018,,1,253,62,0,0,13,1,1,105,30635,350547795,4576317133447544846,13431087466318383858,13441222218916035008,13707772285279728890,5171778479618473218,4615783851019468800,4179342650030864466,b''
1676104288.8722298,242,1676104288,704495182,,1,253,22,0,0,14,1,1,26,42912,29273251549370708,1688841270393888,1172519911683,b''
1676104288.8722572,243,1676104288,704530699,,1,253,15,0,0,15,1,1,116,19822,30962097114667351,281474976775203,b''
1676104288.8722658,244,1676104288,704549847,,1,253,12,0,0,16,1,1,129,12282,27584375919302999,4294835228,b''
1676104288.8722954,245,1676104288,706262094,,1,253,28,0,0,17,1,1,32,41140,4540926801593325913,13691082388125475939,13455793526868602955,13441222218928213714,b''
1676104288.8723128,246,1676104288,708041358,,1,253,36,0,0,18,1,1,83,49569,4552453475908540761,4287695419148722682,4570220468182461632,4308120093227025125,13707771993211524239,b''
1676104288.8723645,247,1676104288,718319506,,1,253,232,0,0,19,1,1,331,60657,350562815,13750446019492224149,4552425772261867658,13639967106127736581,13430216964462853846,4105746413927999687,4023343532147309875,4185996965140777377,0,0,4186003456009437184,0,0,973674935,0,0,0,0,989665968,0,0,989677317,0,4233077032013004800,0,0,0,0,576473950737924096,b''
1676104288.876256,248,1676104288,718576072,,1,253,40,0,0,20,1,1,140,10464,350566784,4372103479445421963,4425864770450354270,0,13799029258263199744,b''
1676104288.876273,249,1676104288,725056367,,1,253,28,0,0,21,1,1,30,6520,13679382949844572525,4599130852939855933,13407507994822687754,3109963328,b''
1676104288.8762825,250,1676104288,725130217,,1,253,32,0,0,22,1,1,31,59063,4552425885038631277,13639969816252099493,4223738777739968187,13357190788640999804,b''
1676104288.8763099,251,1676104288,725196845,,1,253,62,0,0,23,1,1,105,33387,350572826,4576656770871210364,4191321809877699727,13410615096564012612,13707752167652922523,5171779029374289642,4614260658047811584,4179371237333186642,b''
1676104288.8763196,252,1676104288,730062593,,1,253,4,0,0,24,1,1,36,29600,350579324,b''
1676104288.8763494,253,1676104288,730314771,,1,253,17,0,0,25,1,1,74,25938,4324047497358999552,4183477045651121567,94,b''
1676104288.876761,254,1676104288,736970931,,1,253,9,0,0,26,1,1,0,40156,238985457956880384,4183477045651121411,b''
1676104288.878756,255,1676104288,739197274,,1,253,28,0,0,27,1,1,32,18316,4540925775096142199,13691086799056890141,13468379765320859115,3120847389,b''
1676104288.8792875,256,1676104288,743586500,,1,253,28,0,0,28,1,1,30,56467,13679386884034615676,4599131175062400976,4135039553295593654,3130985316,b''
1676104288.879299,257,1676104288,743887584,,1,253,32,0,0,29,1,1,31,29989,4552425631635560828,13639969695993017912,13429646910633524974,13447479537438989456,b''
1676104288.8793304,258,1676104288,743996747,,1,253,62,0,0,30,1,1,105,237,350587844,4576658012116106643,13165917272090070994,4193975710837480320,13707682314304907850,5171779029374300375,4614260658047811584,4179342650030864466,b''
1676104288.879347,259,1676104288,744074782,,1,253,22,0,0,31,1,1,26,6648,29554739410983292,2251791223815200,1159635009790,b''
1676104288.8793573,260,1676104288,744145946,,1,253,15,0,0,32,1,1,116,33387,31243576386345343,281474976775202,b''
1676104288.879366,261,1676104288,744206889,,1,253,16,0,0,33,1,1,129,55901,27302909532526975,18446181128051096605,b''
1676104288.8793821,262,1676104288,751596584,,1,253,232,0,0,34,1,1,331,13587,350592850,13750451602949708679,4552425776556835769,13639973308060515583,13442478962948947658,4164419163294732826,4116480724738610685,4186979189810377813,0,0,4186985951253233664,0,0,973862780,0,0,0,0,989870833,0,0,989876576,0,4233697985499758592,0,0,0,0,576473950737924096,b''
1676104288.8794057,263,1676104288,753400402,,1,253,40,0,0,35,1,1,140,61789,350600575,4371584333863418534,4425864770450639127,0,13799029258263199744,b''
1676104288.8794205,264,1676104288,753525121,,1,253,20,0,0,36,1,1,241,16205,350600960,3976336708334879593,957217223,b''
1676104288.8794599,265,1676104288,763732919,,1,253,28,0,0,37,1,1,30,26117,13679394623565683088,4599130895889525408,4162586477085013100,985136140,b''
1676104288.879481,266,1676104288,763870508,,1,253,32,0,0,38,1,1,31,21480,4552425820614121872,13639973333830321142,13366459858580913855,4231127504376855128,b''
1676104288.8795218,267,1676104288,763952690,,1,253,62,0,0,39,1,1,105,58215,350607869,4576732327935513392,4179548660274298200,13387788339679524607,13707674308485948842,5171781228397489974,4604840149795209216,4179371237333191885,b''
1676104288.8795767,268,1676104288,767425294,,1,253,13,0,0,40,1,1,111,63789,0,350616586000,b''
1676104288.8796377,269,1676104288,767699045,,1,253,32,0,0,41,1,1,141,27942,350616617,4604840150867357112,4467717495934977380,4453265570914071900,b''
1676104288.8796701,270,1676104288,767794376,,1,253,42,0,0,42,1,1,65,44476,421093016200370572,299775424434996266,299775424440567259,426159617421477354,280916313233819114,5171781228397526802,b''
1676104288.8797038,271,1676104288,774419296,,1,253,28,0,0,43,1,1,32,64840,4540924611160005013,13691089534951059001,13467606108567051442,426159620442794036,b''
1676104288.8799934,272,1676104288,779736421,,1,253,4,0,0,44,1,1,36,30462,350628130,b''
1676104288.8800032,273,1676104288,779838603,,1,253,17,0,0,45,1,1,74,6456,4325300450988392448,4194028942776577464,94,b''
1676104288.8800392,274,1676104288,782236274,,1,253,28,0,0,46,1,1,30,26604,13679399592842844580,4599130771335473703,13417033856466990586,959138208,b''
1676104288.880048,275,1676104288,782439120,,1,253,32,0,0,47,1,1,31,39237,4552425902218500516,13639976752624290460,13410230926856404647,4119467238827942196,b''
1676104288.8800597,276,1676104288,783288411,,1,253,61,0,0,48,1,1,105,38600,350627892,4576147714167008698,13334535128330533160,13398381998907901608,13707674308485948842,5171781228397489974,4604840149795209216,4179340725885521101,b''
1676104288.8800678,277,1676104288,783378982,,1,253,22,0,0,49,1,1,26,12037,29273260139305380,1688841270393887,1146750238976,b''
1676104288.8800786,278,1676104288,783452110,,1,253,13,0,0,50,1,1,116,34663,31243572091378082,4295031843,b''
1676104288.8801253,279,1676104288,783474924,,1,253,12,0,0,51,1,1,129,14041,28428813734336935,4294835227,b''
1676104288.8801394,280,1676104288,785315315,,1,253,232,0,0,52,1,1,331,16599,350632898,13750458835674634817,4552425952650495914,13639978127013825691,13443907314452774555,4136811418458769159,13258833078323586653,4186611802590408433,0,0,4186618418016813056,0,0,973794294,0,0,0,0,989815980,0,0,989827456,0,4233485573597167616,0,0,0,0,576473950737924096,b''
