Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1676104288.87026,59,1676104288,342512968,world,-0.3601841926574707,-0.6238983869552612,0.13924992084503174,-0.008110478520393372,0.012359421700239182,0.019180744886398315,-0.9997068047523499
1676104288.8702867,60,1676104288,351885975,world,-0.36018678545951843,-0.623897910118103,0.1392437219619751,-0.008378468453884125,0.012195887044072151,0.019098779186606407,-0.9997081756591797
1676104288.8703032,61,1676104288,352103914,world,-0.3601907789707184,-0.6239060163497925,0.13924136757850647,-0.007958071306347847,0.012262015603482723,0.01923285983502865,-0.9997081756591797
1676104288.870353,62,1676104288,361878502,world,-0.3601780831813812,-0.6238950490951538,0.13923680782318115,-0.008068623952567577,0.012328768149018288,0.019051512703299522,-0.999709963798523
1676104288.8703816,63,1676104288,362104736,world,-0.36018580198287964,-0.6238914132118225,0.1392379254102707,-0.008434531278908253,0.012125026434659958,0.01914879120886326,-0.9997075796127319
1676104288.8704026,64,1676104288,362186253,world,-0.3601778745651245,-0.6238927245140076,0.13923859596252441,-0.008307915180921555,0.012207170017063618,0.019079377874732018,-0.9997090101242065
1676104288.8704243,65,1676104288,371855511,world,-0.36018598079681396,-0.6238939762115479,0.13923507928848267,-0.008247262798249722,0.012207516469061375,0.019044434651732445,-0.999710202217102
1676104288.8704438,66,1676104288,372093411,world,-0.3601835370063782,-0.6238994598388672,0.13923612236976624,-0.008329645730555058,0.012214947491884232,0.019129598513245583,-0.9997076988220215
1676104288.8704886,67,1676104288,381920702,world,-0.3601863980293274,-0.623908519744873,0.13924555480480194,-0.007956113666296005,0.012414578348398209,0.019212156534194946,-0.9997066855430603
1676104288.8705473,68,1676104288,382114678,world,-0.36018767952919006,-0.6238983273506165,0.13923636078834534,-0.008222987875342369,0.012209572829306126,0.019143376499414444,-0.9997084736824036
1676104288.8705566,69,1676104288,382205898,world,-0.3601928949356079,-0.6239035129547119,0.13923849165439606,-0.008277875371277332,0.01235571876168251,0.019213126972317696,-0.9997047781944275
1676104288.8706815,70,1676104288,391854620,world,-0.3601818382740021,-0.6238916516304016,0.1392410844564438,-0.008227442391216755,0.012336990796029568,0.019026240333914757,-0.9997090101242065
1676104288.8707058,71,1676104288,392080576,world,-0.3601846694946289,-0.6238958239555359,0.13924235105514526,-0.008254509419202805,0.012286518700420856,0.019031498581171036,-0.9997093081474304
1676104288.8707578,72,1676104288,402062344,world,-0.3601871430873871,-0.6239119172096252,0.13924576342105865,-0.008313844911754131,0.012294376268982887,0.019222473725676537,-0.9997051358222961
1676104288.8708136,74,1676104288,402261616,world,-0.3601779341697693,-0.6238923668861389,0.1392313688993454,-0.008366418071091175,0.012281062081456184,0.019091323018074036,-0.9997073411941528
1676104288.870854,75,1676104288,412491673,world,-0.3601807653903961,-0.6238999962806702,0.13922934234142303,-0.008095424622297287,0.012293269857764244,0.019047288224101067,-0.9997102618217468
1676104288.8708692,76,1676104288,412612966,world,-0.3601848781108856,-0.6238908767700195,0.13924278318881989,-0.008225450292229652,0.012267026118934155,0.019058838486671448,-0.9997093677520752
1676104288.8709824,77,1676104288,421844218,world,-0.3601802587509155,-0.6238948702812195,0.13923577964305878,-0.008140663616359234,0.012240192852914333,0.01910250075161457,-0.9997095465660095
1676104288.870996,78,1676104288,422057842,world,-0.36018529534339905,-0.6238929033279419,0.13923509418964386,-0.00824826955795288,0.01224434096366167,0.019072746858000755,-0.9997091293334961
1676104288.8712296,79,1676104288,431871466,world,-0.36018407344818115,-0.6238996386528015,0.13925400376319885,-0.008258556947112083,0.012246324680745602,0.019275536760687828,-0.9997051358222961
1676104288.871259,80,1676104288,432066312,world,-0.36018106341362,-0.6238981485366821,0.1392367035150528,-0.008163312450051308,0.012246289290487766,0.019108138978481293,-0.9997091293334961
1676104288.8714063,81,1676104288,481925912,world,-0.36018863320350647,-0.6239021420478821,0.1392446905374527,-0.008157084695994854,0.012283232994377613,0.01904495246708393,-0.999709963798523
1676104288.8714595,82,1676104288,482189219,world,-0.3601815402507782,-0.6238952279090881,0.1392359733581543,-0.008161249570548534,0.01229046005755663,0.019018646329641342,-0.9997103214263916
1676104288.8714778,93,1676104288,483300687,world,-0.3601878881454468,-0.6238967776298523,0.13923732936382294,-0.008301193825900555,0.012271640822291374,0.019137460738420486,-0.9997071027755737
1676104288.8715189,94,1676104288,491877107,world,-0.3601781129837036,-0.6238967776298523,0.1392383873462677,-0.00814457330852747,0.012325620278716087,0.019007613882422447,-0.9997102618217468
1676104288.8715484,95,1676104288,492008048,world,-0.36018842458724976,-0.6238929033279419,0.13924504816532135,-0.00843337457627058,0.012293254025280476,0.019115542992949486,-0.9997061491012573
1676104288.8715718,96,1676104288,502162681,world,-0.3601878583431244,-0.623895525932312,0.13924077153205872,-0.008186368271708488,0.012190481647849083,0.019127696752548218,-0.9997092485427856
1676104288.8716192,98,1676104288,502356564,world,-0.36018502712249756,-0.6238998174667358,0.13924206793308258,-0.008272040635347366,0.012258735485374928,0.019138837233185768,-0.9997075200080872
1676104288.871642,99,1676104288,551859693,world,-0.36018311977386475,-0.6238947510719299,0.13922877609729767,-0.008108855225145817,0.01236497052013874,0.018977314233779907,-0.9997106194496155
1676104288.8716948,109,1676104288,552670466,world,-0.3601996898651123,-0.6239078044891357,0.1392449289560318,-0.008019834756851196,0.012307511642575264,0.019242826849222183,-0.9997069835662842
1676104288.871713,110,1676104288,562247004,world,-0.3601861000061035,-0.6239022612571716,0.13923697173595428,-0.008278673514723778,0.012235034257173538,0.01909223571419716,-0.9997085928916931
1676104288.871784,112,1676104288,562435351,world,-0.3601827025413513,-0.6238967180252075,0.1392417699098587,-0.008259118534624577,0.01228004414588213,0.019024748355150223,-0.9997094869613647
1676104288.8718488,113,1676104288,571852431,world,-0.3601837158203125,-0.6239013075828552,0.1392405927181244,-0.0082253972068429,0.012262008152902126,0.01909317821264267,-0.9997087121009827
1676104288.871857,114,1676104288,571956317,world,-0.3601769506931305,-0.6238998770713806,0.13923271000385284,-0.00819487776607275,0.012346619740128517,0.018983488902449608,-0.9997100830078125
1676104288.8720121,115,1676104288,581864828,world,-0.36018288135528564,-0.6239004731178284,0.1392349749803543,-0.00823238119482994,0.012209487147629261,0.01905946061015129,-0.9997099041938782
1676104288.8720326,116,1676104288,582081859,world,-0.36018797755241394,-0.6239014267921448,0.13923706114292145,-0.008178588934242725,0.01225658692419529,0.019041819497942924,-0.9997101426124573
1676104288.8720844,117,1676104288,591886687,world,-0.3601888418197632,-0.6238948702812195,0.1392381191253662,-0.008298229426145554,0.012180422432720661,0.01919555850327015,-0.9997071027755737
1676104288.8721073,118,1676104288,592101496,world,-0.3601878881454468,-0.6238942742347717,0.13923850655555725,-0.008150976151227951,0.01232712622731924,0.018966950476169586,-0.9997109174728394
1676104288.8721545,119,1676104288,592186790,world,-0.3601834774017334,-0.6239010095596313,0.13923978805541992,-0.008349096402525902,0.012311999686062336,0.019059250131249428,-0.9997077584266663
1676104288.8721647,120,1676104288,601866418,world,-0.3601892590522766,-0.6238987445831299,0.1392376571893692,-0.008271288126707077,0.012242961674928665,0.019034825265407562,-0.9997096657752991
1676104288.8722174,121,1676104288,602077375,world,-0.3601861596107483,-0.6238947510719299,0.13923880457878113,-0.008288275450468063,0.012261742725968361,0.019081179052591324,-0.9997084736824036
1676104288.8722453,122,1676104288,611868667,world,-0.36018386483192444,-0.623898983001709,0.1392386257648468,-0.008108771406114101,0.01230169739574194,0.019032685086131096,-0.9997103810310364
1676104288.8722832,123,1676104288,612072198,world,-0.3601849377155304,-0.6238956451416016,0.13923710584640503,-0.008232207037508488,0.012192278169095516,0.019078413024544716,-0.9997098445892334
1676104288.8723223,124,1676104288,612144770,world,-0.36019158363342285,-0.6239163279533386,0.13923364877700806,-0.0079422015696764,0.012331455945968628,0.019230784848332405,-0.9997075200080872
1676104288.8723378,125,1676104288,621872508,world,-0.3601888120174408,-0.6239011883735657,0.13923299312591553,-0.008160009048879147,0.012222408317029476,0.018986931070685387,-0.999711811542511
1676104288.8723464,126,1676104288,622099927,world,-0.3601895570755005,-0.6239001750946045,0.1392369121313095,-0.008179187774658203,0.01231634896248579,0.01906156912446022,-0.9997090101242065
1676104288.872637,127,1676104288,631859165,world,-0.36019566655158997,-0.6239121556282043,0.13924315571784973,-0.008162518963217735,0.012373514473438263,0.01915336214005947,-0.9997067451477051
1676104288.87265,128,1676104288,632054103,world,-0.36018601059913635,-0.6239024996757507,0.13923279941082,-0.007977087050676346,0.012346846051514149,0.019001051783561707,-0.9997113943099976
1676104288.8726685,129,1676104288,632147934,world,-0.3601892590522766,-0.6239051818847656,0.13924527168273926,-0.00830764602869749,0.012330731377005577,0.019251426681876183,-0.9997041821479797
1676104288.8726811,130,1676104288,645663544,world,-0.36019065976142883,-0.6238941550254822,0.13923880457878113,-0.008208573795855045,0.012391713447868824,0.019079536199569702,-0.9997075200080872
1676104288.8726962,132,1676104288,645877983,world,-0.3601827621459961,-0.6238975524902344,0.13924188911914825,-0.00819607637822628,0.012307270430028439,0.01906818337738514,-0.999708890914917
