Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1676104289.060503,1,1676104289,57803869,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.0713344,2,1676104289,68073987,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.0820744,3,1676104289,78938722,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.0978851,4,1676104289,92376947,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.1024315,5,1676104289,100296974,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.1111593,6,1676104289,107876777,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.1184673,7,1676104289,116258382,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.1286259,8,1676104289,126835107,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.138491,9,1676104289,136615753,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.149781,10,1676104289,147504329,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.1591747,11,1676104289,157291412,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.1692257,12,1676104289,167410135,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.1791842,13,1676104289,177374601,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.1906035,14,1676104289,187698364,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.1980608,15,1676104289,196331262,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.2131157,16,1676104289,210043430,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.2192862,17,1676104289,216420412,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.2306778,18,1676104289,228790998,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.2388403,19,1676104289,236573219,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.2478523,20,1676104289,246402740,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.2586205,21,1676104289,256736993,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.2705257,22,1676104289,268561363,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.27877,23,1676104289,276868820,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.29071,24,1676104289,288731575,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.2986732,25,1676104289,296855926,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.3100457,26,1676104289,306344509,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.318026,27,1676104289,316318035,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.332425,28,1676104289,329198837,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.340773,29,1676104289,336796998,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.3505204,30,1676104289,347344875,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.3585691,31,1676104289,356293678,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.368921,32,1676104289,366272449,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.3808181,33,1676104289,376776695,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.3996484,34,1676104289,390782356,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.40215,35,1676104289,400272607,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.413766,36,1676104289,408149003,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.420282,37,1676104289,418084144,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.4289358,38,1676104289,427189826,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.4383266,39,1676104289,436268806,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.450632,40,1676104289,448222875,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.4625916,41,1676104289,457057237,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.4698308,42,1676104289,467039346,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
1676104289.4792073,43,1676104289,476454496,odom,-1.0,1.0,1.0,0.0,0.0,0.0,0.0
