Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,channels_0,channels_1,channels_2,channels_3,channels_4,channels_5,channels_6,channels_7,channels_8,channels_9,channels_10,channels_11,channels_12,channels_13,channels_14,channels_15
1676104290.5307467,2715,1676104290,528293576,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104290.5803454,2716,1676104290,577108576,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104290.6305304,2717,1676104290,628412136,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104290.6820698,2718,1676104290,679724136,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104290.730165,2719,1676104290,727289696,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104290.7805784,2720,1676104290,778598696,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104290.8302722,2721,1676104290,827411256,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104290.881221,2722,1676104290,878720256,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104290.9306548,2723,1676104290,928788304,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104290.981775,2724,1676104290,978844304,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.0307567,2725,1676104291,28905072,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.0806637,2726,1676104291,77711072,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.1306212,2727,1676104291,127788632,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.1798487,2728,1676104291,177839632,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.2310226,2729,1676104291,227910168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.2825234,2730,1676104291,279208168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.330558,2731,1676104291,328021728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.3812723,2732,1676104291,379333728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.4321604,2733,1676104291,429954544,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.4800394,2734,1676104291,476953544,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.530815,2735,1676104291,528281104,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.5806875,2736,1676104291,577086104,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.6321404,2737,1676104291,629636664,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.6818874,2738,1676104291,679696664,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.7301533,2739,1676104291,727265224,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.781618,2740,1676104291,779823224,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.8303647,2741,1676104291,827388040,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.880742,2742,1676104291,878694040,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.9320648,2743,1676104291,930009600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104291.9798338,2744,1676104291,977567600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.0295558,2745,1676104292,27635904,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.0830913,2746,1676104292,80202904,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.1311464,2747,1676104292,129005952,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.1798077,2748,1676104292,177811952,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.2300627,2749,1676104292,227891256,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.2817168,2750,1676104292,279185256,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.3301942,2751,1676104292,326755560,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.3806229,2752,1676104292,378061560,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.4338925,2753,1676104292,430623608,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.4805822,2754,1676104292,478186608,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.5302863,2755,1676104292,527004168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.5871453,2756,1676104292,580803168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.6306157,2757,1676104292,628379728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.6816022,2758,1676104292,679680728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.7305288,2759,1676104292,727246032,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.782716,2760,1676104292,779799032,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.8303535,2761,1676104292,827356336,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.88077,2762,1676104292,878674336,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.9337933,2763,1676104292,929995616,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104292.98103,2764,1676104292,977538616,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.0306687,2765,1676104293,28859920,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.081277,2766,1676104293,78923920,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.1308672,2767,1676104293,128983712,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.18196,2768,1676104293,179040712,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.230773,2769,1676104293,227860040,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.2808135,2770,1676104293,277913040,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.3314998,2771,1676104293,327973600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.3804624,2772,1676104293,378046600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.4336166,2773,1676104293,429352160,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.4803205,2774,1676104293,476908160,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.5310128,2775,1676104293,528241720,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.5819988,2776,1676104293,579531720,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.6307695,2777,1676104293,628343280,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.6817498,2778,1676104293,679654280,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.7298946,2779,1676104293,727222328,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.7806578,2780,1676104293,778527328,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.8304546,2781,1676104293,827344888,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.881022,2782,1676104293,878647888,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676104293.9461067,2783,1676104293,939991936,,109,255,503,199,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104293.9817102,2784,1676104293,978773936,,159,329,543,173,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.0324004,2785,1676104294,27581496,,269,303,348,109,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.082615,2786,1676104294,78896496,,235,240,317,242,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.1298525,2787,1676104294,127709056,,258,243,259,275,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.1811635,2788,1676104294,179019056,,233,220,294,288,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.230018,2789,1676104294,227836360,,240,279,285,231,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.2813218,2790,1676104294,279144360,,257,276,275,227,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.3319304,2791,1676104294,329208920,,210,214,364,243,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.380709,2792,1676104294,378024920,,244,261,304,226,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.4312375,2793,1676104294,428074480,,223,227,305,280,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.480792,2794,1676104294,478137480,,210,229,333,261,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.532019,2795,1676104294,529451296,,243,233,304,255,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.580125,2796,1676104294,577006296,,180,213,389,249,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.6305816,2797,1676104294,628325856,,213,233,360,226,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.6818898,2798,1676104294,679631856,,172,196,389,271,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.7300117,2799,1676104294,727195416,,170,249,343,270,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.785799,2800,1676104294,779758416,,162,205,399,263,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.8313072,2801,1676104294,827318976,,164,200,349,318,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.881374,2802,1676104294,878627976,,226,233,312,264,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.933671,2803,1676104294,930636792,,154,181,357,337,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104294.9801066,2804,1676104294,977502792,,237,269,310,218,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.0299842,2805,1676104295,27568352,,180,173,398,278,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.0828512,2806,1676104295,78876352,,199,196,360,277,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.1305797,2807,1676104295,127693656,,194,173,389,272,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.18075,2808,1676104295,178997656,,153,161,411,300,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.2318394,2809,1676104295,229059472,,229,233,342,229,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.2808232,2810,1676104295,277873472,,178,226,347,281,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.3309543,2811,1676104295,327940032,,165,240,341,286,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.3819363,2812,1676104295,379245032,,196,237,332,268,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.4297898,2813,1676104295,426802336,,172,142,400,313,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.48064,2814,1676104295,478445336,,1338,687,1176,997,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.531741,2815,1676104295,530054896,,768,1020,1063,873,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.5806968,2816,1676104295,576990896,,719,670,573,851,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.6306498,2817,1676104295,628314456,,109,496,329,298,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.6819263,2818,1676104295,679612456,,320,282,236,321,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.730805,2819,1676104295,728428504,,399,343,437,450,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.7819257,2820,1676104295,779733504,,515,358,485,482,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.8312025,2821,1676104295,827299064,,594,593,560,544,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.881578,2822,1676104295,879858064,,634,512,572,599,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.929915,2823,1676104295,927421624,,577,511,533,568,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104295.9811893,2824,1676104295,978742624,,539,458,488,551,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.0298953,2825,1676104296,27549184,,495,435,518,563,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.081835,2826,1676104296,78853184,,498,396,516,521,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.1325395,2827,1676104296,130377000,,594,503,512,489,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.179976,2828,1676104296,177724000,,527,523,510,520,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.230827,2829,1676104296,229041816,,500,523,602,576,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.2816508,2830,1676104296,279100816,,439,492,527,652,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.3302166,2831,1676104296,327912632,,620,464,537,484,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.380807,2832,1676104296,377971632,,530,521,564,555,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.4327035,2833,1676104296,429287680,,599,503,576,549,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.4800751,2834,1676104296,476845680,,474,527,545,607,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.5310535,2835,1676104296,528164496,,515,545,496,570,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.5808952,2836,1676104296,578225496,,493,527,515,495,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.6312082,2837,1676104296,628289056,,516,519,535,552,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.6819043,2838,1676104296,679589056,,492,507,569,525,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.7297668,2839,1676104296,727152360,,518,547,531,525,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.7810376,2840,1676104296,778465360,,491,509,493,610,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.8319254,2841,1676104296,829775920,,511,480,538,564,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.8800242,2842,1676104296,878087920,,482,491,509,566,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.9307055,2843,1676104296,928649480,,500,504,496,607,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104296.9858894,2844,1676104296,979958480,,510,494,489,575,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.0300994,2845,1676104297,27524040,,469,497,532,622,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.0809577,2846,1676104297,78838040,,520,482,525,584,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.1319973,2847,1676104297,130151088,,565,528,621,490,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.1801004,2848,1676104297,177703088,,515,530,563,580,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.2323318,2849,1676104297,230275136,,517,493,540,596,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.280946,2850,1676104297,279081136,,551,493,550,502,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.3319924,2851,1676104297,329147440,,522,506,585,500,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.3808641,2852,1676104297,377950440,,524,491,523,635,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.4319031,2853,1676104297,429271000,,520,533,554,576,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.4807086,2854,1676104297,478078000,,498,495,524,570,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.5317833,2855,1676104297,529393560,,520,522,506,601,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.5800774,2856,1676104297,576947560,,512,515,484,584,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.632184,2857,1676104297,630107120,,492,509,525,611,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.6801813,2858,1676104297,677086120,,526,531,535,535,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.7307088,2859,1676104297,728385680,,527,492,525,549,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.781817,2860,1676104297,779698680,,527,483,563,583,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.830133,2861,1676104297,827263240,,514,462,573,575,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.8858716,2862,1676104297,879819240,,532,543,542,567,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.9307091,2863,1676104297,928628800,,496,517,583,613,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104297.98092,2864,1676104297,978688800,,531,513,520,604,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.0329883,2865,1676104298,30126360,,522,533,521,560,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.0805357,2866,1676104298,77562360,,478,460,509,626,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.1313484,2867,1676104298,128878176,,483,441,580,577,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.1796281,2868,1676104298,177683176,,552,485,582,492,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.2312143,2869,1676104298,229003736,,501,489,573,555,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.28162,2870,1676104298,279062736,,523,494,586,554,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.3334234,2871,1676104298,329126552,,505,514,551,553,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.3808453,2872,1676104298,377936552,,519,511,594,499,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.430823,2873,1676104298,427999112,,542,523,526,568,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.4817438,2874,1676104298,479319112,,553,510,551,577,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.5298178,2875,1676104298,528121928,,505,495,560,490,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.5810826,2876,1676104298,578237928,,515,467,558,516,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.6300874,2877,1676104298,626992488,,549,494,534,559,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.6818419,2878,1676104298,679553488,,541,471,516,608,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.730657,2879,1676104298,728372048,,519,513,542,538,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.7816732,2880,1676104298,779675048,,545,517,577,489,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.830503,2881,1676104298,827239608,,505,472,543,619,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.8806517,2882,1676104298,878550608,,522,497,591,583,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.9317093,2883,1676104298,929866168,,520,506,589,518,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104298.980091,2884,1676104298,977421168,,498,483,572,579,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.0323782,2885,1676104299,30467472,,524,458,590,543,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.0801797,2886,1676104299,77540472,,545,529,548,544,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.1306324,2887,1676104299,128857520,,502,508,532,573,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.181656,2888,1676104299,178915520,,532,512,531,497,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.2299829,2889,1676104299,227730080,,470,475,497,612,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.2809498,2890,1676104299,279042080,,508,454,615,577,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.3328748,2891,1676104299,330360640,,580,534,588,521,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.3798118,2892,1676104299,378151640,,535,514,567,616,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.4307969,2893,1676104299,429229200,,537,518,556,479,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.4820952,2894,1676104299,479286200,,507,524,479,538,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.5307803,2895,1676104299,528101016,,553,500,478,619,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.5805063,2896,1676104299,578274016,,565,541,522,589,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.6308053,2897,1676104299,628228576,,531,499,539,566,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.6817884,2898,1676104299,679531576,,527,495,545,568,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.7320611,2899,1676104299,729597392,,527,487,514,633,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.7803555,2900,1676104299,778408392,,526,529,491,616,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.845066,2901,1676104299,828475208,,555,454,567,545,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.8829277,2902,1676104299,879783208,,467,498,524,595,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.9308794,2903,1676104299,928593768,,548,488,577,485,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104299.9818609,2904,1676104299,979905768,,523,509,535,502,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.034915,2905,1676104300,28721584,,548,511,565,604,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.084708,2906,1676104300,81286584,,567,520,553,608,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.1308649,2907,1676104300,128840632,,503,546,493,610,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.1862435,2908,1676104300,180149632,,538,489,528,581,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.2299724,2909,1676104300,227714192,,510,468,496,613,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.2821405,2910,1676104300,279023192,,501,487,585,492,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.3326814,2911,1676104300,329087008,,538,468,616,581,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.3796408,2912,1676104300,378177008,,504,489,517,630,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.430599,2913,1676104300,427960824,,523,506,568,578,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.4820337,2914,1676104300,479271824,,532,517,536,608,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.529836,2915,1676104300,528083384,,472,488,480,626,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.5813553,2916,1676104300,578149384,,504,494,473,594,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.6324172,2917,1676104300,629467200,,526,497,501,617,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.6801276,2918,1676104300,678269200,,554,545,518,592,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.730891,2919,1676104300,728336760,,564,490,552,546,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.779808,2920,1676104300,777147760,,522,505,480,614,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.83122,2921,1676104300,828455576,,581,468,548,518,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.8819919,2922,1676104300,879762576,,533,497,538,548,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.9296224,2923,1676104300,927325136,,553,511,493,655,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104300.9805086,2924,1676104300,978637136,,500,481,568,556,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104301.0318265,2925,1676104301,29948696,,540,536,520,567,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104301.0805476,2926,1676104301,77507696,,490,509,539,611,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104301.1309175,2927,1676104301,128827744,,531,518,517,621,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104301.182528,2928,1676104301,180138744,,510,498,570,531,1054,1054,0,0,0,0,0,0,0,0,0,0
1676104301.2296774,2929,1676104301,227694048,,474,469,597,593,1054,1054,0,0,0,0,0,0,0,0,0,0
